GENE	BF
DNAH3	-15.503
DNAH5	-16.175
DNAH6	-10.715
DNAH7	-13.764
DNAH8	-19.701
DNAH9	-7.252
DNAI1	-5.035
DNAI2	-9.612
DNAJA1	-12.526
DNAJA2	-14.487
DNAJA3	6.624
DNAJA4	-10.620
DNAJB1	-9.735
DNAJB11	-6.005
DNAJB12	-10.169
DNAJB13	-14.017
DNAJB14	-8.932
DNAJB2	-6.923
DNAJB4	-15.231
DNAJB5	-7.762
DNAJB6	-18.099
DNAJB7	-7.981
DNAJB8	-6.324
DNAJB9	-9.439
DNAJC1	-13.822
DNAJC10	-10.186
DNAJC11	-1.168
DNAJC12	-10.137
DNAJC13	-9.838
DNAJC14	-5.329
DNAJC15	-14.099
DNAJC16	-8.505
DNAJC17	4.608
DNAJC18	-12.709
DNAJC19	-12.069
DNAJC2	-9.162
DNAJC21	-13.515
DNAJC22	-12.692
DNAJC24	-2.217
DNAJC25	-20.592
DNAJC27	-8.768
DNAJC28	-20.701
DNAJC3	-12.202
DNAJC30	-5.973
DNAJC4	-7.816
DNAJC5	-10.772
DNAJC5B	-16.418
DNAJC5G	-7.358
DNAJC6	-10.770
DNAJC7	-5.102
DNAJC8	-7.010
DNAJC9	33.108
DNAL1	-10.156
DNAL4	-6.685
DNALI1	-11.933
DNASE1	-12.073
DNASE1L1	-11.617
DNASE1L2	-10.702
DNASE1L3	-8.502
DNASE2	-11.402
DNASE2B	-18.039
DND1	-11.312
DNER	-11.950
DNHD1	-15.497
DNLZ	36.197
DNM1	-9.586
DNM1L	6.795
DNM2	9.780
DNM3	-5.890
DNMBP	-9.836
DNMT1	8.520
DNMT3A	-1.974
DNMT3B	-11.708
DNMT3L	-15.031
DNPEP	-7.771
DNPH1	-9.769
DNTT	-2.448
DNTTIP1	-13.179
DNTTIP2	-7.911
DOC2A	-8.084
DOC2B	-5.895
DOCK1	-15.304
DOCK10	-16.554
DOCK11	-14.817
DOCK2	-12.433
DOCK3	-10.876
DOCK4	-5.291
DOCK5	-13.255
DOCK6	-11.602
DOCK7	-0.658
DOCK8	-14.307
DOCK9	-12.733
DOHH	5.775
DOK1	-14.350
DOK2	-11.382
DOK3	-13.399
DOK4	-11.705
DOK5	-14.952
DOK6	-12.561
DOK7	-8.592
DOLK	8.542
DOLPP1	-1.541
DONSON	30.447
DOP1A	-15.342
DOP1B	-20.388
DOT1L	2.379
DPAGT1	31.996
DPCD	-5.972
DPEP1	-12.683
DPEP2	-10.162
DPEP3	-13.968
DPF1	-8.174
DPF2	0.204
DPF3	-12.980
DPH1	-3.803
DPH2	-16.357
DPH3	10.375
DPH5	2.832
DPH6	-1.799
DPH7	-8.671
DPM1	-5.276
DPM2	-4.072
DPM3	-9.761
DPP10	-11.217
DPP3	-0.182
DPP4	-7.898
DPP6	-8.704
DPP7	-4.586
DPP8	-9.734
DPP9	-5.309
DPPA2	-11.400
DPPA3	-11.324
DPPA4	-8.567
DPPA5	-12.616
DPRX	-11.940
DPT	-6.766
DPY19L1	-10.270
DPY19L2	-0.876
DPY19L3	-13.490
DPY19L4	-12.420
DPY30	11.043
DPYD	-9.666
DPYS	-6.122
DPYSL2	-15.733
DPYSL3	-11.727
DPYSL4	-11.268
DPYSL5	-10.048
DQX1	-12.074
DR1	43.645
DRAM1	-9.266
DRAM2	-20.629
DRAP1	13.267
DRAXIN	-8.009
DRC1	-14.204
DRC3	-8.989
DRC7	-9.028
DRD1	-10.871
DRD2	-15.299
DRD3	-10.457
DRD4	-10.014
DRD5	-12.084
DRG1	0.639
DRG2	-0.285
DRGX	-14.232
DRICH1	-5.331
DROSHA	2.751
DRP2	-12.841
DSC1	-7.110
DSC2	-16.100
DSC3	-16.453
DSCAM	-12.653
DSCAML1	-13.298
DSCC1	-5.390
DSE	-12.540
DSEL	-16.474
DSG1	-12.946
DSG2	-13.143
DSG3	-15.890
DSG4	-11.138
DSN1	-6.542
DSP	-10.002
DSPP	-15.900
DST	-9.358
DSTN	-19.643
DSTYK	-13.582
DTD1	-18.727
DTD2	-9.687
DTHD1	-15.714
DTL	-2.229
DTNA	-14.452
DTNB	-15.155
DTNBP1	0.091
DTWD1	-13.762
DTWD2	-15.366
DTX1	-17.579
DTX2	-12.505
DTX3	-10.090
DTX3L	-2.056
DTX4	-7.692
DTYMK	20.381
DUOX1	-11.680
DUOX2	-1.166
DUOXA1	-9.715
DUOXA2	-13.946
DUPD1	-18.585
DUS1L	4.187
DUS2	-8.331
DUS3L	-4.857
DUS4L	-17.628
DUSP1	-10.167
DUSP10	-13.518
DUSP11	-6.014
DUSP12	-13.201
DUSP13	-17.264
DUSP14	-12.813
DUSP15	-13.430
DUSP16	-15.634
DUSP18	-8.720
DUSP19	-9.348
DUSP2	-13.287
DUSP21	-9.293
DUSP22	-16.108
DUSP23	-15.137
DUSP26	-7.294
DUSP27	-10.911
DUSP28	0.637
DUSP3	-11.934
DUSP4	-9.698
DUSP5	-16.272
DUSP6	-15.795
DUSP7	-8.904
DUSP8	-13.286
DUSP9	-14.788
DUT	42.220
DUXA	-7.927
DVL1	-5.236
DVL2	-11.452
DVL3	-12.039
DXO	-13.571
DYDC1	-4.103
DYDC2	-9.731
DYM	-16.676
DYNAP	-9.933
DYNC1H1	25.274
DYNC1I1	-6.590
DYNC1I2	30.500
DYNC1LI1	-11.202
DYNC1LI2	-12.202
DYNC2H1	-7.367
DYNC2LI1	-13.962
DYNLL1	3.693
DYNLL2	-10.407
DYNLRB1	32.311
DYNLRB2	-21.657
DYNLT1	-14.566
DYNLT3	-15.897
DYRK1A	-6.935
DYRK1B	-10.079
DYRK2	-7.478
DYRK3	-10.213
DYRK4	-11.962
DYSF	-9.766
DYTN	-8.974
DZANK1	-9.120
DZIP1	-10.388
DZIP1L	-19.374
DZIP3	-9.970
E2F1	-7.032
E2F2	-12.703
E2F3	-5.911
E2F4	-13.200
E2F5	-9.662
E2F6	-12.949
E2F7	-18.457
E2F8	-11.982
E4F1	3.003
EAF1	-3.205
EAF2	-9.493
EAPP	18.679
EARS2	-1.413
EBAG9	-14.469
EBF1	-7.311
EBF2	-13.026
EBF3	-9.912
EBF4	-6.911
EBI3	-4.575
EBLN1	-6.566
EBLN2	-16.726
EBNA1BP2	-8.282
EBP	-8.758
EBPL	-15.513
ECD	21.870
ECE1	-9.592
ECE2	-6.789
ECEL1	-12.337
ECH1	-10.119
ECHDC1	-16.304
ECHDC2	-9.441
ECHDC3	-11.111
ECHS1	-8.564
ECI1	-10.094
ECI2	-11.252
ECM1	-14.750
ECM2	-10.548
ECPAS	-6.960
ECRG4	-8.136
ECSCR	-7.565
ECSIT	1.718
ECT2	-6.731
ECT2L	-11.357
EDA	-7.487
EDA2R	-10.397
EDAR	-14.027
EDARADD	-14.877
EDC3	-1.315
EDC4	-0.227
EDDM3A	-13.846
EDDM3B	-8.318
EDEM1	-15.274
EDEM2	-9.436
EDEM3	-14.032
EDF1	-6.645
EDIL3	-6.971
EDN1	-13.779
EDN2	-8.520
EDN3	-14.174
EDNRA	-15.145
EDNRB	-13.909
EDRF1	-7.815
EEA1	-14.542
EED	-1.723
EEF1A1	24.165
EEF1A2	-7.691
EEF1AKMT1	-11.327
EEF1AKMT2	-10.668
EEF1AKMT3	-1.107
EEF1AKNMT	-3.072
EEF1B2	11.809
EEF1D	-9.006
EEF1E1	-9.474
EEF1G	32.429
EEF2	51.540
EEF2K	-14.603
EEF2KMT	-6.317
EEFSEC	2.989
EEPD1	-10.237
EFCAB1	-13.219
EFCAB10	-14.271
EFCAB11	-11.474
EFCAB12	-5.625
EFCAB13	-10.040
EFCAB14	-9.877
EFCAB2	-11.564
EFCAB3	-9.355
EFCAB5	-9.798
EFCAB6	-8.075
EFCAB7	-13.589
EFCAB9	-15.777
EFCC1	-15.100
EFEMP1	-10.936
EFEMP2	-4.477
EFHB	-14.432
EFHC1	-13.828
EFHC2	-16.845
EFHD1	-8.155
EFHD2	-0.285
EFL1	-5.362
EFNA1	-11.250
EFNA2	-4.721
EFNA3	1.546
EFNA4	-10.354
EFNA5	-14.726
EFNB1	-7.632
EFNB2	-12.150
EFNB3	-11.799
EFR3A	-9.409
EFR3B	-6.580
EFS	-8.022
EFTUD2	31.471
EGF	-8.213
EGFL6	-14.812
EGFL7	-4.159
EGFL8	-11.636
EGFLAM	-9.562
EGFR	-5.900
EGLN1	-14.828
EGLN2	-11.682
EGLN3	-3.732
EGR1	-2.219
EGR2	-6.248
EGR3	-9.309
EGR4	-7.519
EHBP1	0.526
EHBP1L1	-8.170
EHD1	-9.881
EHD2	-9.016
EHD3	-7.181
EHD4	-2.751
EHF	-8.597
EHHADH	-14.522
EHMT1	7.805
EHMT2	4.083
EI24	-7.949
EID1	-6.145
EID2	-14.877
EID2B	-11.512
EID3	-6.607
EIF1	23.258
EIF1AD	-8.013
EIF1AX	64.530
EIF1AY	-11.986
EIF1B	-13.512
EIF2A	-7.567
EIF2AK1	-8.689
EIF2AK2	-15.916
EIF2AK3	-14.999
EIF2AK4	-12.186
EIF2B1	37.859
EIF2B2	10.627
EIF2B3	20.298
EIF2B4	46.075
EIF2B5	33.279
EIF2D	-9.854
EIF2S1	55.648
EIF2S2	34.054
EIF2S3	19.741
EIF3A	35.703
EIF3B	26.073
EIF3C	22.507
EIF3CL	9.903
EIF3D	11.238
EIF3E	-1.109
EIF3F	19.234
EIF3G	31.848
EIF3H	31.449
EIF3I	34.796
EIF3J	32.693
EIF3K	-4.445
EIF3L	-2.044
EIF3M	1.809
EIF4A1	10.491
EIF4A2	-14.100
EIF4A3	49.617
EIF4B	12.760
EIF4E	25.970
EIF4E1B	-12.839
EIF4E2	-17.147
EIF4E3	-7.183
EIF4EBP1	-14.896
EIF4EBP2	-11.436
EIF4EBP3	-12.830
EIF4ENIF1	-4.783
EIF4G1	37.852
EIF4G2	15.068
EIF4G3	-4.579
EIF4H	-6.669
EIF5	-4.252
EIF5A	3.693
EIF5A2	-7.266
EIF5AL1	3.629
EIF5B	5.006
EIF6	48.931
EIPR1	-3.626
ELAC1	-11.341
ELAC2	1.812
ELANE	-13.538
ELAVL1	-4.232
ELAVL2	-11.335
ELAVL3	-11.686
ELAVL4	-18.703
ELF1	-11.841
ELF2	-17.739
ELF3	-7.326
ELF4	-9.759
ELF5	-13.042
ELFN1	-12.873
ELFN2	-11.711
ELK1	-6.216
ELK3	-9.694
ELK4	-14.767
ELL	42.974
ELL2	-12.564
ELL3	-5.481
ELMO1	-15.644
ELMO2	-4.630
ELMO3	-9.699
ELMOD1	-14.452
ELMOD2	-10.662
ELMOD3	-3.334
ELMSAN1	-13.419
ELN	-6.504
ELOA	-9.582
ELOA2	-11.455
ELOA3	-1.676
ELOA3D	-15.791
ELOB	40.685
ELOC	10.842
ELOF1	2.390
ELOVL1	-2.608
ELOVL2	-12.256
ELOVL3	-7.947
ELOVL4	-13.434
ELOVL5	-10.463
ELOVL6	-11.695
ELOVL7	-16.910
ELP1	10.234
ELP2	43.325
ELP3	26.294
ELP4	23.325
ELP5	7.195
ELP6	12.631
ELSPBP1	-12.532
EMB	-13.622
EMC1	-11.787
EMC10	-12.160
EMC2	0.818
EMC3	20.332
EMC4	-7.830
EMC6	1.839
EMC7	-2.627
EMC8	-13.315
EMC9	-3.022
EMCN	-16.928
EMD	-10.333
EME1	-16.819
EME2	-6.500
EMG1	12.768
EMID1	-9.372
EMILIN1	-10.216
EMILIN2	-17.086
EMILIN3	-9.032
EML1	-5.242
EML2	-8.427
EML3	-4.777
EML4	-13.863
EML5	-10.266
EML6	-8.742
EMP1	-10.404
EMP2	-12.578
EMP3	-12.393
EMSY	-10.002
EMX1	-13.652
EMX2	-12.066
EN1	-8.493
EN2	-9.500
ENAH	-9.573
ENAM	-10.022
ENC1	-11.514
ENDOD1	-14.653
ENDOG	-3.206
ENDOU	-9.349
ENDOV	-9.929
ENG	-8.740
ENGASE	-7.950
ENHO	-13.514
ENKD1	-16.532
ENKUR	-16.164
ENO1	-7.571
ENO2	-12.428
ENO3	-2.086
ENO4	-5.701
ENOPH1	-16.716
ENOSF1	-13.662
ENOX1	-14.205
ENOX2	-8.715
ENPEP	-14.222
ENPP1	-11.409
ENPP2	-16.041
ENPP3	-4.737
ENPP4	-17.179
ENPP5	-14.389
ENPP6	-8.631
ENPP7	-1.383
ENSA	-13.012
ENTHD1	-15.319
ENTPD1	-9.845
ENTPD2	-4.437
ENTPD3	-14.552
ENTPD4	-11.759
ENTPD5	-10.049
ENTPD6	-14.568
ENTPD7	-6.517
ENTPD8	-7.567
ENTR1	-7.250
ENY2	59.547
EOGT	-8.099
EOMES	-17.371
EP300	7.642
EP400	10.071
EPAS1	-10.860
EPB41	-18.060
EPB41L1	-9.260
EPB41L2	-13.531
EPB41L3	-19.971
EPB41L4A	-16.100
EPB41L4B	-7.004
EPB41L5	-11.831
EPB42	-6.883
EPC1	-14.193
EPC2	-4.434
EPCAM	-11.700
EPDR1	-10.458
EPG5	-15.343
EPGN	-16.892
EPHA1	-7.966
EPHA10	-8.062
EPHA2	-13.182
EPHA3	-9.023
EPHA4	-16.896
EPHA5	-9.689
EPHA6	-7.159
EPHA7	-5.646
EPHA8	-6.251
EPHB1	3.046
EPHB2	-10.377
EPHB3	-11.816
EPHB4	-8.846
EPHB6	-13.676
EPHX1	-5.979
EPHX2	-17.114
EPHX3	-8.685
EPHX4	-7.564
EPM2A	-12.009
EPM2AIP1	-8.467
EPN1	-6.504
EPN2	-9.500
EPN3	-9.928
EPO	-5.411
EPOP	0.317
EPOR	-12.228
EPPIN	-13.457
EPPK1	-10.266
EPRS1	41.251
EPS15	-11.711
EPS15L1	-7.110
EPS8	-11.513
EPS8L1	-1.127
EPS8L2	-8.168
EPS8L3	-9.617
EPSTI1	-10.425
EPX	-6.199
EPYC	-14.591
EQTN	-11.675
ERAL1	-1.494
ERAP1	-8.634
ERAP2	-10.048
ERAS	-7.390
ERBB2	-4.860
ERBB3	-3.990
ERBB4	-11.826
ERBIN	-18.271
ERC1	-1.686
ERC2	-5.094
ERCC1	-7.628
ERCC2	29.890
ERCC3	52.309
ERCC4	-13.531
ERCC5	-1.960
ERCC6	-13.952
ERCC6L	13.090
ERCC6L2	-12.505
ERCC8	-10.032
EREG	-15.500
ERF	-11.950
ERFE	-12.904
ERG	-12.351
ERG28	-10.516
ERGIC1	-9.846
ERGIC2	-16.205
ERGIC3	-16.300
ERH	61.262
ERI1	-7.105
ERI2	-20.699
ERI3	-9.233
ERICH1	-15.976
ERICH2	-11.220
ERICH3	-23.386
ERICH4	-6.715
ERICH5	-11.185
ERICH6	-14.212
ERICH6B	-6.692
ERLEC1	-12.127
ERLIN1	-7.915
ERLIN2	-11.915
ERMAP	-8.675
ERMARD	-8.592
ERMN	-16.590
ERMP1	-15.809
ERN1	-12.337
ERN2	-9.926
ERO1A	-14.732
ERO1B	-9.557
ERP27	-13.970
ERP29	-3.485
ERP44	-15.670
ERRFI1	-3.165
ERV3-1	-18.615
ERVFRD-1	-13.132
ERVMER34-1	-8.190
ERVV-1	-11.526
ERVV-2	-6.020
ERVW-1	-10.234
ESAM	-7.128
ESCO1	-17.477
ESCO2	-2.320
ESD	-12.599
ESF1	-14.420
ESM1	-8.695
ESPL1	13.558
ESPN	-11.858
ESPNL	-9.834
ESR1	-9.741
ESR2	-10.308
ESRP1	-9.680
ESRP2	-11.494
ESRRA	-13.201
ESRRB	-11.328
ESRRG	-6.570
ESS2	7.721
ESX1	-5.400
ESYT1	-6.256
ESYT2	-15.840
ESYT3	-4.372
ETAA1	-21.018
ETF1	21.365
ETFA	-11.525
ETFB	-8.356
ETFBKMT	-22.031
ETFDH	-12.804
ETFRF1	-6.966
ETHE1	-12.427
ETNK1	-10.341
ETNK2	-6.302
ETNPPL	-7.385
ETS1	-8.893
ETS2	-10.466
ETV1	-12.499
ETV2	-8.233
ETV3	-9.360
ETV3L	-5.457
ETV4	-0.742
ETV5	-9.048
ETV6	-8.564
ETV7	-9.875
EVA1A	-11.308
EVA1B	-11.922
EVA1C	-18.071
EVC	-15.627
EVC2	-11.550
EVI2A	-7.178
EVI2B	-11.517
EVI5	-14.966
EVI5L	-5.352
EVL	-12.913
EVPL	-11.384
EVPLL	-4.740
EVX1	-10.876
EVX2	-12.274
EWSR1	15.423
EXD1	-14.668
EXD2	-9.049
EXD3	-8.424
EXO1	-3.731
EXO5	-12.537
EXOC1	14.538
EXOC2	-11.404
EXOC3	13.164
EXOC3L1	-2.615
EXOC3L2	-12.011
EXOC3L4	-14.870
EXOC4	-3.704
EXOC5	0.089
EXOC6	-8.582
EXOC6B	-14.285
EXOC7	-9.044
EXOC8	-1.900
EXOG	-12.639
EXOSC1	-3.353
EXOSC10	-3.495
EXOSC2	25.727
EXOSC3	28.356
EXOSC4	31.387
EXOSC5	9.716
EXOSC6	40.742
EXOSC7	8.511
EXOSC8	15.486
EXOSC9	20.883
EXPH5	-10.650
EXT1	-15.775
EXT2	-10.415
EXTL1	-9.238
EXTL2	-14.141
EXTL3	-15.245
EYA1	-11.794
EYA2	-4.321
EYA3	-6.762
EYA4	-21.488
EYS	-12.874
EZH1	-14.249
EZH2	-9.239
EZHIP	-14.139
EZR	-9.963
F10	-16.687
F11	-12.734
F11R	-5.474
F12	-5.247
F13A1	-12.810
F13B	-14.271
F2	-15.502
F2R	-14.340
F2RL1	-10.053
F2RL2	-10.419
F2RL3	-11.466
F3	-10.560
F5	-8.020
F7	-6.799
F8	-1.972
F8A1	9.617
F8A2	1.688
F8A3	3.634
F9	-11.515
FA2H	-13.329
FAAH	-11.327
FAAH2	-13.134
FAAP100	-3.436
FAAP20	-14.184
FAAP24	-6.027
FABP1	-13.270
FABP12	-5.543
FABP2	-14.405
FABP3	-16.286
FABP4	-14.216
FABP5	-6.859
FABP6	-10.468
FABP7	-7.976
FABP9	-16.207
FADD	-4.747
FADS1	-16.308
FADS2	-13.720
FADS3	-18.995
FADS6	-2.695
FAF1	-12.486
FAF2	-10.708
FAH	-8.058
FAHD1	-9.131
FAHD2A	-13.814
FAHD2B	-13.473
FAIM	-12.768
FAIM2	-13.625
FAM102A	-7.739
FAM102B	-14.259
FAM104A	-9.167
FAM104B	-6.798
FAM106A	-1.869
FAM107A	-2.836
FAM107B	-18.711
FAM110A	-12.110
FAM110B	-10.855
FAM110C	-10.790
FAM110D	-10.350
FAM111A	-17.332
FAM111B	-9.922
FAM114A1	-8.107
FAM114A2	-12.218
FAM117A	1.873
FAM117B	-8.318
FAM118A	-4.360
FAM118B	-5.636
FAM120A	0.054
FAM120AOS	-13.521
FAM120B	-15.328
FAM120C	-10.830
FAM122A	-7.591
FAM122B	-8.350
FAM122C	-10.469
FAM124A	-7.218
FAM124B	-13.605
FAM126A	-12.321
FAM126B	-11.559
FAM131A	-10.938
FAM131B	-9.790
FAM131C	-15.515
FAM133A	-13.795
FAM133B	-14.060
FAM135A	-6.550
FAM135B	-2.164
FAM136A	-4.252
FAM13A	-12.256
FAM13B	-3.929
FAM13C	-12.381
FAM149A	-13.035
FAM149B1	-11.177
FAM151A	-6.039
FAM151B	-9.077
FAM153A	-13.451
FAM153B	-7.242
FAM155A	-9.160
FAM155B	-15.082
FAM156A	-6.782
FAM156B	-3.161
FAM160A1	-12.810
FAM160A2	-6.954
FAM160B1	-12.793
FAM160B2	-3.197
FAM161A	-3.226
FAM161B	-20.667
FAM162A	-11.104
FAM162B	-7.320
FAM163A	-13.954
FAM163B	2.010
FAM166A	-6.615
FAM166B	-7.417
FAM166C	-10.382
FAM167A	-14.464
FAM167B	-5.705
FAM168A	-14.163
FAM168B	-11.383
FAM169A	-4.686
FAM169B	-13.422
FAM170A	-8.999
FAM170B	-13.642
FAM171A1	-9.134
FAM171A2	-8.865
FAM171B	-15.363
FAM172A	-12.266
FAM174A	-12.077
FAM174B	-10.489
FAM174C	-9.490
FAM177A1	-6.097
FAM177B	-7.497
FAM178B	-12.191
FAM180A	-9.635
FAM180B	-10.521
FAM181A	-7.643
FAM181B	-8.967
FAM183A	-11.945
FAM184A	-15.211
FAM184B	-15.686
FAM185A	-5.955
FAM186A	-11.983
FAM186B	-8.362
FAM187B	-11.048
FAM189A1	-3.412
FAM189A2	-14.662
FAM189B	-4.272
FAM192A	-13.037
FAM193A	-9.251
FAM193B	-11.051
FAM199X	-11.480
FAM200A	-1.778
FAM200B	-15.782
FAM204A	-9.834
FAM205A	-14.303
FAM207A	-17.951
FAM209A	-10.581
FAM209B	-7.486
FAM20A	-11.722
FAM20B	-3.289
FAM20C	-9.060
FAM210A	-10.401
FAM210B	-8.399
FAM214A	-13.354
FAM214B	-10.375
FAM216A	-17.163
FAM216B	-6.360
FAM217A	-15.434
FAM217B	-11.434
FAM218A	-12.556
FAM219A	-10.963
FAM219B	-7.902
FAM220A	-7.064
FAM221A	-17.925
FAM221B	-12.562
FAM222A	-6.710
FAM222B	-15.698
FAM227A	-14.152
FAM227B	-14.327
FAM228A	-16.961
FAM228B	-13.378
FAM229A	-4.997
FAM229B	-5.921
FAM234A	-13.755
FAM234B	-13.319
FAM237A	-10.598
FAM240A	-16.299
FAM241A	-17.304
FAM241B	-12.991
FAM243A	-15.229
FAM24A	-13.776
FAM24B	-8.768
FAM25A	-7.042
FAM25C	-2.226
FAM25G	-0.326
FAM32A	-0.828
FAM3A	-14.190
FAM3B	-12.201
FAM3C	-12.006
FAM3D	-11.618
FAM43A	-13.362
FAM43B	-16.681
FAM47A	-12.798
FAM47B	-13.061
FAM47C	-20.174
FAM47E	-13.833
FAM49A	-12.915
FAM49B	-8.422
FAM50A	21.920
FAM50B	-14.665
FAM53A	-9.315
FAM53B	-7.862
FAM53C	-5.857
FAM71A	-8.623
FAM71B	-9.541
FAM71C	-14.738
FAM71D	-14.016
FAM71E1	-13.093
FAM71E2	-14.362
FAM71F1	-17.833
FAM71F2	-4.058
FAM72B	-18.373
FAM72D	-13.426
FAM76A	-18.705
FAM76B	-8.233
FAM78A	-13.482
FAM78B	-5.414
FAM81A	-13.973
FAM81B	-19.048
FAM83A	-13.010
FAM83B	-13.731
FAM83C	-9.571
FAM83D	-13.517
FAM83E	-8.592
FAM83F	-6.377
FAM83G	-15.584
FAM83H	-12.015
FAM86B1	-14.281
FAM86B2	-5.471
FAM86C1	0.814
FAM89A	-10.734
FAM89B	-7.198
FAM8A1	-16.159
FAM90A1	-11.732
FAM90A26	-11.409
FAM91A1	-11.026
FAM92A	-11.630
FAM92B	-11.885
FAM98A	-5.557
FAM98B	-13.143
FAM98C	-12.404
FAM9A	-9.171
FAM9B	-17.005
FAM9C	-12.643
FAN1	-11.698
FANCA	-9.618
FANCB	-9.761
FANCC	-3.280
FANCD2	-8.833
FANCD2OS	-11.166
FANCE	-5.647
FANCF	-8.604
FANCG	-14.291
FANCI	-4.535
FANCL	-9.773
FANCM	-3.545
FANK1	-14.665
FAP	-17.761
FAR1	-17.562
FAR2	-7.959
FARP1	-11.215
FARP2	-11.884
FARS2	10.413
FARSA	-1.440
FARSB	28.591
FAS	-6.507
FASLG	-14.076
FASN	19.501
FASTK	-6.252
FASTKD1	-14.605
FASTKD2	-4.170
FASTKD3	-16.013
FASTKD5	-7.426
FAT1	-18.826
FAT2	-9.557
FAT3	-11.606
FAT4	-5.577
FATE1	-12.909
FAU	47.285
FAXC	-9.931
FAXDC2	-7.578
FBF1	-11.307
FBH1	-11.746
FBL	32.093
FBLIM1	3.754
FBLL1	-5.536
FBLN1	-10.562
FBLN2	-9.518
FBLN5	-8.530
FBLN7	-10.755
FBN1	-12.850
FBN2	-6.196
FBN3	-8.227
FBP1	-6.136
FBP2	-1.918
FBRS	-13.760
FBRSL1	-4.975
FBXL12	-8.855
FBXL13	-16.503
FBXL14	-9.314
FBXL15	-16.635
FBXL16	-5.013
FBXL17	-16.924
FBXL18	-14.614
FBXL19	-6.705
FBXL2	-8.149
FBXL20	-10.326
FBXL22	-3.427
FBXL3	-17.542
FBXL4	-13.935
FBXL5	-0.634
FBXL6	-11.167
FBXL7	-11.423
FBXL8	-11.343
FBXO10	-13.123
FBXO11	-6.473
FBXO15	-17.546
FBXO16	-11.377
FBXO17	-10.344
FBXO2	-5.511
FBXO21	-6.075
FBXO22	-10.860
FBXO24	-8.104
FBXO25	-13.068
FBXO27	-9.932
FBXO28	-8.828
FBXO3	-9.893
FBXO30	-17.211
FBXO31	-7.824
FBXO32	-21.993
FBXO33	-14.529
FBXO34	-8.899
FBXO36	-12.546
FBXO38	-11.863
FBXO39	-13.746
FBXO4	-14.005
FBXO40	-20.550
FBXO41	-8.513
FBXO42	-10.565
FBXO43	-9.075
FBXO44	-7.750
FBXO45	-0.061
FBXO46	-6.479
FBXO47	-6.538
FBXO48	-14.494
FBXO5	-0.431
FBXO6	-8.712
FBXO7	-8.346
FBXO8	-14.145
FBXO9	-12.425
FBXW10	-15.456
FBXW11	-10.867
FBXW12	-9.797
FBXW2	-9.226
FBXW4	-11.273
FBXW5	3.508
FBXW7	-13.478
FBXW8	-14.470
FBXW9	-10.516
FCAMR	-12.105
FCAR	-4.310
FCER1A	-13.116
FCER1G	-7.681
FCER2	-11.594
FCF1	12.015
FCGBP	-10.648
FCGR1A	-13.223
FCGR1B	-8.271
FCGR2A	-11.925
FCGR2B	-14.175
FCGR3A	-11.585
FCGR3B	-16.152
FCGRT	-10.855
FCHO1	-7.574
FCHO2	-6.447
FCHSD1	-4.713
FCHSD2	-10.229
FCMR	-12.300
FCN1	-5.411
FCN2	2.006
FCN3	-8.154
FCRL1	-15.698
FCRL2	-13.675
FCRL3	-11.676
FCRL4	-11.294
FCRL5	-11.739
FCRL6	-10.709
FCRLA	-11.968
FCRLB	-10.511
FCSK	-6.869
FDCSP	-8.458
FDFT1	13.855
FDPS	39.338
FDX1	2.659
FDX2	41.141
FDXACB1	-1.369
FDXR	15.474
FECH	4.408
FEM1A	-12.848
FEM1B	1.211
FEM1C	-4.042
FEN1	21.270
FER	-13.058
FER1L5	-8.544
FER1L6	-11.382
FERD3L	-9.931
FERMT1	-16.782
FERMT2	-14.212
FERMT3	-3.886
FES	-12.159
FETUB	-6.974
FEV	-9.564
FEZ1	-10.109
FEZ2	-15.702
FEZF1	-11.204
FEZF2	-9.519
FFAR1	-9.768
FFAR2	-17.721
FFAR3	-8.114
FFAR4	-8.040
FGA	-14.483
FGB	-12.192
FGD1	-18.230
FGD2	-8.624
FGD3	-7.046
FGD4	-19.179
FGD5	-19.588
FGD6	-14.458
FGF1	-12.890
FGF10	-12.364
FGF11	-3.731
FGF12	-14.286
FGF13	-11.704
FGF14	-9.437
FGF16	-7.889
FGF17	-10.054
FGF18	-5.446
FGF19	-6.798
FGF2	-7.835
FGF20	-12.702
FGF21	-6.088
FGF22	-6.647
FGF23	-15.202
FGF3	-4.041
FGF4	-8.877
FGF5	-10.907
FGF6	-8.521
FGF7	-20.466
FGF8	-6.220
FGF9	-12.278
FGFBP1	-9.134
FGFBP2	-14.206
FGFBP3	-9.347
FGFR1	31.028
FGFR1OP	21.246
FGFR1OP2	-10.528
FGFR2	-5.115
FGFR3	-18.556
FGFR4	-8.353
FGFRL1	-7.702
FGG	-14.406
FGGY	-14.431
FGL1	-9.544
FGL2	-9.109
FGR	-3.596
FH	-7.565
FHAD1	-8.978
FHDC1	-11.209
FHIT	-15.397
FHL1	-17.358
FHL2	-10.927
FHL3	-20.157
FHL5	-2.720
FHOD1	-11.912
FHOD3	-17.289
FIBCD1	-5.208
FIBIN	-7.137
FIBP	-17.941
FICD	-5.681
FIG4	-19.054
FIGLA	-12.315
FIGN	-18.686
FIGNL1	-9.140
FIGNL2	-5.149
FILIP1	-13.767
FILIP1L	-5.614
FIP1L1	1.030
FIS1	-6.638
FITM1	-1.529
FITM2	-11.675
FIZ1	-1.783
FJX1	-9.496
FKBP10	-7.062
