GENE	BF
DISP3	-7.884
DIXDC1	-9.450
DKC1	4.527
DKK1	-8.401
DKK2	-8.117
DKK3	-7.265
DKK4	-6.669
DKKL1	-7.735
DLAT	-11.929
DLC1	-12.164
DLD	1.318
DLEC1	-10.117
DLEU7	-1.393
DLG1	-7.879
DLG2	-2.154
DLG3	-7.702
DLG4	-7.981
DLG5	-5.574
DLGAP1	-10.666
DLGAP2	-10.963
DLGAP3	-10.626
DLGAP4	-3.239
DLGAP5	-5.097
DLK1	-2.413
DLK2	-3.776
DLL1	-4.690
DLL3	-6.082
DLL4	-1.687
DLST	12.337
DLX1	-9.169
DLX2	-5.342
DLX3	-0.312
DLX4	-9.513
DLX5	-1.867
DLX6	-7.060
DMAC1	-1.461
DMAC2	2.093
DMAC2L	-8.111
DMAP1	23.507
DMBT1	-5.001
DMBX1	-9.361
DMC1	-10.124
DMD	-7.639
DMGDH	-3.509
DMKN	-11.857
DMP1	-4.648
DMPK	-5.351
DMRT1	-16.993
DMRT2	-15.257
DMRT3	-5.705
DMRTA1	-9.326
DMRTA2	-9.852
DMRTB1	-5.276
DMRTC1	-3.238
DMRTC1B	-3.298
DMRTC2	-8.971
DMTF1	-7.856
DMTN	-3.590
DMWD	-8.695
DMXL1	-9.138
DMXL2	-6.329
DNA2	-6.138
DNAAF1	-10.404
DNAAF2	-6.211
DNAAF3	-11.177
DNAAF4	-1.202
DNAAF5	-3.962
DNAH1	-2.034
DNAH10	-13.465
DNAH10OS	-6.745
DNAH11	-9.939
DNAH12	-6.879
DNAH14	-11.117
DNAH17	-4.395
DNAH2	-7.717
DNAH3	-13.914
DNAH5	-11.376
DNAH6	-5.130
DNAH7	-9.405
DNAH8	-11.480
DNAH9	-8.499
DNAI1	-1.339
DNAI2	-5.996
DNAJA1	-7.723
DNAJA2	-13.016
DNAJA3	-0.857
DNAJA4	-8.831
DNAJB1	-6.587
DNAJB11	-6.680
DNAJB12	-7.490
DNAJB13	-11.405
DNAJB14	-7.120
DNAJB2	-5.807
DNAJB4	-12.000
DNAJB5	-2.904
DNAJB6	-11.184
DNAJB7	-5.517
DNAJB8	-3.950
DNAJB9	-5.993
DNAJC1	-8.465
DNAJC10	-3.871
DNAJC11	-0.422
DNAJC12	-8.205
DNAJC13	-10.949
DNAJC14	-5.410
DNAJC15	-9.463
DNAJC16	-5.180
DNAJC17	3.853
DNAJC18	-1.420
DNAJC19	-7.008
DNAJC2	-13.690
DNAJC21	-11.421
DNAJC22	-13.515
DNAJC24	-6.143
DNAJC25	-13.972
DNAJC27	-7.832
DNAJC28	-9.477
DNAJC3	-8.679
DNAJC30	-0.548
DNAJC4	-3.388
DNAJC5	-10.745
DNAJC5B	-9.371
DNAJC5G	-7.342
DNAJC6	-9.553
DNAJC7	-2.275
DNAJC8	-1.687
DNAJC9	15.646
DNAL1	-7.891
DNAL4	-3.853
DNALI1	-8.976
DNASE1	-11.601
DNASE1L1	-14.076
DNASE1L2	-8.853
DNASE1L3	-11.321
DNASE2	-8.106
DNASE2B	-11.298
DND1	-8.515
DNER	-4.434
DNHD1	-15.408
DNLZ	21.309
DNM1	-5.219
DNM1L	-5.130
DNM2	3.343
DNM3	-2.147
DNMBP	-8.444
DNMT1	1.030
DNMT3A	-6.437
DNMT3B	-7.277
DNMT3L	-9.770
DNPEP	-8.071
DNPH1	-4.857
DNTT	-0.637
DNTTIP1	-2.140
DNTTIP2	-4.876
DOC2A	-6.988
DOC2B	-4.725
DOCK1	-11.911
DOCK10	-12.844
DOCK11	-9.012
DOCK2	-6.296
DOCK3	-4.805
DOCK4	-2.262
DOCK5	-11.545
DOCK6	-9.417
DOCK7	-2.249
DOCK8	-8.171
DOCK9	-10.413
DOHH	2.759
DOK1	-12.291
DOK2	-10.672
DOK3	-10.499
DOK4	-10.598
DOK5	-10.343
DOK6	-5.272
DOK7	-5.611
DOLK	-5.665
DOLPP1	-7.125
DONSON	7.251
DOP1A	-9.017
DOP1B	-15.663
DOT1L	3.129
DPAGT1	18.107
DPCD	1.107
DPEP1	-5.234
DPEP2	-8.047
DPEP3	-8.977
DPF1	-6.044
DPF2	-5.271
DPF3	-7.496
DPH1	-1.823
DPH2	-8.747
DPH3	8.837
DPH5	1.187
DPH6	-3.418
DPH7	-4.658
DPM1	-9.225
DPM2	1.121
DPM3	-7.538
DPP10	-8.589
DPP3	-4.155
DPP4	-9.257
DPP6	-7.274
DPP7	-5.135
DPP8	-11.501
DPP9	-5.605
DPPA2	-9.585
DPPA3	-7.843
DPPA4	-3.190
DPPA5	-8.854
DPRX	-12.267
DPT	-3.781
DPY19L1	-7.407
DPY19L2	-4.808
DPY19L3	-6.479
DPY19L4	-9.582
DPY30	7.774
DPYD	-6.092
DPYS	-3.539
DPYSL2	-7.527
DPYSL3	-8.675
DPYSL4	-9.054
DPYSL5	-6.561
DQX1	-5.902
DR1	20.453
DRAM1	-5.676
DRAM2	-14.133
DRAP1	6.791
DRAXIN	-6.737
DRC1	-10.950
DRC3	-5.288
DRC7	-6.079
DRD1	-6.717
DRD2	-9.487
DRD3	-7.339
DRD4	-6.335
DRD5	-9.402
DRG1	-1.075
DRG2	-4.386
DRGX	-7.433
DRICH1	-5.210
DROSHA	3.898
DRP2	-11.259
DSC1	0.610
DSC2	-12.955
DSC3	-9.864
DSCAM	-7.414
DSCAML1	-6.320
DSCC1	-5.516
DSE	-11.672
DSEL	-14.396
DSG1	-7.928
DSG2	-7.796
DSG3	-10.556
DSG4	-14.915
DSN1	-1.647
DSP	-9.145
DSPP	-10.146
DST	-7.173
DSTN	-11.828
DSTYK	-11.339
DTD1	-7.362
DTD2	-1.973
DTHD1	-6.583
DTL	-1.581
DTNA	-7.713
DTNB	-9.423
DTNBP1	-7.223
DTWD1	-10.062
DTWD2	-11.650
DTX1	-10.856
DTX2	-11.596
DTX3	-4.750
DTX3L	-3.111
DTX4	-12.353
DTYMK	11.101
DUOX1	-6.891
DUOX2	2.902
DUOXA1	-10.230
DUOXA2	-10.835
DUPD1	-10.892
DUS1L	-1.581
DUS2	-3.846
DUS3L	-6.829
DUS4L	-12.994
DUSP1	-7.092
DUSP10	-13.738
DUSP11	-8.947
DUSP12	-8.135
DUSP13	-9.317
DUSP14	-6.958
DUSP15	-7.167
DUSP16	-7.859
DUSP18	-11.322
DUSP19	-4.263
DUSP2	-10.654
DUSP21	-7.018
DUSP22	-10.094
DUSP23	-8.178
DUSP26	-3.412
DUSP27	-6.500
DUSP28	0.286
DUSP3	-5.168
DUSP4	-7.892
DUSP5	-8.153
DUSP6	-10.140
DUSP7	-7.713
DUSP8	-10.213
DUSP9	-7.524
DUT	37.405
DUXA	-10.416
DVL1	-7.587
DVL2	-9.646
DVL3	-2.881
DXO	-10.114
DYDC1	-0.935
DYDC2	-10.958
DYM	-11.888
DYNAP	-6.543
DYNC1H1	24.248
DYNC1I1	-6.018
DYNC1I2	32.907
DYNC1LI1	-8.761
DYNC1LI2	-10.509
DYNC2H1	-6.132
DYNC2LI1	-8.414
DYNLL1	-1.157
DYNLL2	-10.645
DYNLRB1	24.733
DYNLRB2	-18.020
DYNLT1	-9.372
DYNLT3	-9.412
DYRK1A	0.729
DYRK1B	-3.251
DYRK2	-5.978
DYRK3	-7.199
DYRK4	-5.871
DYSF	-10.243
DYTN	-5.487
DZANK1	-7.772
DZIP1	-7.598
DZIP1L	-13.828
DZIP3	-6.567
E2F1	-6.467
E2F2	-7.005
E2F3	-3.442
E2F4	-10.886
E2F5	-6.424
E2F6	-9.163
E2F7	-14.753
E2F8	-9.240
E4F1	-1.643
EAF1	-7.898
EAF2	-10.907
EAPP	5.599
EARS2	-2.965
EBAG9	-10.291
EBF1	-9.584
EBF2	-9.200
EBF3	-9.787
EBF4	-3.142
EBI3	2.481
EBLN1	-4.986
EBLN2	-11.977
EBNA1BP2	-4.996
EBP	-8.625
EBPL	-12.183
ECD	17.601
ECE1	-7.658
ECE2	-4.115
ECEL1	-7.886
ECH1	-8.313
ECHDC1	-11.647
ECHDC2	-9.805
ECHDC3	-3.588
ECHS1	-7.054
ECI1	-8.595
ECI2	-11.143
ECM1	-3.649
ECM2	-6.777
ECPAS	-5.693
ECRG4	-3.190
ECSCR	-10.978
ECSIT	-2.488
ECT2	-2.105
ECT2L	-9.459
EDA	-5.862
EDA2R	-7.928
EDAR	-12.340
EDARADD	-12.455
EDC3	-0.538
EDC4	-9.871
EDDM3A	-11.546
EDDM3B	-12.925
EDEM1	-12.160
EDEM2	-2.502
EDEM3	-8.802
EDF1	-7.066
EDIL3	-4.684
EDN1	-8.107
EDN2	-5.260
EDN3	-11.771
EDNRA	-9.384
EDNRB	-12.380
EDRF1	-8.111
EEA1	-7.820
EED	-5.397
EEF1A1	8.690
EEF1A2	-6.913
EEF1AKMT1	-10.464
EEF1AKMT2	-9.932
EEF1AKMT3	1.936
EEF1AKNMT	-0.697
EEF1B2	8.639
EEF1D	-4.694
EEF1E1	-8.390
EEF1G	19.868
EEF2	32.926
EEF2K	-7.559
EEF2KMT	-5.113
EEFSEC	-3.751
EEPD1	-10.921
EFCAB1	-13.751
EFCAB10	-7.879
EFCAB11	-6.843
EFCAB12	-1.051
EFCAB13	-9.383
EFCAB14	-5.281
EFCAB2	-1.285
EFCAB3	-2.364
EFCAB5	-3.919
EFCAB6	-5.601
EFCAB7	-11.117
EFCAB9	-12.580
EFCC1	-9.579
EFEMP1	-6.668
EFEMP2	-8.448
EFHB	-10.011
EFHC1	-8.639
EFHC2	-13.748
EFHD1	-6.568
EFHD2	-2.112
EFL1	-5.356
EFNA1	-6.331
EFNA2	3.340
EFNA3	1.972
EFNA4	-9.911
EFNA5	-9.893
EFNB1	-2.799
EFNB2	-7.695
EFNB3	-5.544
EFR3A	-7.586
EFR3B	-5.945
EFS	-5.198
EFTUD2	12.285
EGF	-5.374
EGFL6	-13.684
EGFL7	-6.122
EGFL8	-9.407
EGFLAM	-3.598
EGFR	-5.832
EGLN1	-11.873
EGLN2	-8.809
EGLN3	-6.229
EGR1	-0.036
EGR2	-9.146
EGR3	-5.862
EGR4	-1.412
EHBP1	-3.468
EHBP1L1	-8.961
EHD1	-11.479
EHD2	-8.713
EHD3	-1.119
EHD4	-2.588
EHF	-5.319
EHHADH	-10.599
EHMT1	3.922
EHMT2	-2.160
EI24	-8.117
EID1	-4.505
EID2	-12.243
EID2B	-9.766
EID3	-6.692
EIF1	16.333
EIF1AD	-7.199
EIF1AX	28.619
EIF1AY	-9.583
EIF1B	-4.215
EIF2A	-3.111
EIF2AK1	-4.732
EIF2AK2	-9.535
EIF2AK3	-9.889
EIF2AK4	-7.760
EIF2B1	13.874
EIF2B2	6.111
EIF2B3	17.171
EIF2B4	32.584
EIF2B5	21.096
EIF2D	-5.302
EIF2S1	37.774
EIF2S2	31.766
EIF2S3	5.631
EIF3A	13.625
EIF3B	14.055
EIF3C	12.425
EIF3CL	5.388
EIF3D	6.769
EIF3E	-1.904
EIF3F	12.001
EIF3G	21.478
EIF3H	26.500
EIF3I	29.492
EIF3J	19.784
EIF3K	-3.246
EIF3L	1.572
EIF3M	2.470
EIF4A1	10.739
EIF4A2	-10.284
EIF4A3	37.847
EIF4B	4.911
EIF4E	12.064
EIF4E1B	-7.753
EIF4E2	-10.305
EIF4E3	-3.680
EIF4EBP1	-7.658
EIF4EBP2	-6.662
EIF4EBP3	-3.610
EIF4ENIF1	-3.977
EIF4G1	17.583
EIF4G2	9.795
EIF4G3	-7.012
EIF4H	-6.610
EIF5	-4.371
EIF5A	3.415
EIF5A2	-3.485
EIF5AL1	0.197
EIF5B	1.950
EIF6	47.071
EIPR1	-6.180
ELAC1	-9.384
ELAC2	-0.558
ELANE	-9.100
ELAVL1	-6.841
ELAVL2	-11.583
ELAVL3	-9.322
ELAVL4	-11.559
ELF1	-7.988
ELF2	-12.875
ELF3	-8.603
ELF4	-8.487
ELF5	-9.086
ELFN1	-6.393
ELFN2	-8.498
ELK1	0.711
ELK3	-8.827
ELK4	-9.309
ELL	29.786
ELL2	-5.168
ELL3	-4.631
ELMO1	-11.358
ELMO2	-3.828
ELMO3	-8.557
ELMOD1	-8.319
ELMOD2	-8.474
ELMOD3	-2.608
ELMSAN1	-7.133
ELN	-5.788
ELOA	-9.607
ELOA2	-8.319
ELOA3	1.993
ELOA3D	-10.912
ELOB	32.998
ELOC	9.088
ELOF1	-6.860
ELOVL1	3.917
ELOVL2	-6.897
ELOVL3	-3.940
ELOVL4	-7.855
ELOVL5	-8.084
ELOVL6	-8.836
ELOVL7	-11.779
ELP1	7.847
ELP2	13.452
ELP3	25.222
ELP4	25.180
ELP5	-0.227
ELP6	8.299
ELSPBP1	-9.541
EMB	-7.149
EMC1	-6.571
EMC10	-9.187
EMC2	-3.329
EMC3	4.980
EMC4	-2.300
EMC6	-4.382
EMC7	-8.013
EMC8	-6.235
EMC9	-4.109
EMCN	-9.700
EMD	-9.553
EME1	-12.375
EME2	-4.479
EMG1	4.290
EMID1	-6.848
EMILIN1	-4.166
EMILIN2	-13.450
EMILIN3	-9.025
EML1	-3.536
EML2	-3.548
EML3	-4.299
EML4	-10.159
EML5	-7.460
EML6	-7.633
EMP1	-4.207
EMP2	-8.017
EMP3	-2.479
EMSY	-8.902
EMX1	-7.149
EMX2	-11.735
EN1	-8.923
EN2	-9.259
ENAH	-3.834
ENAM	-5.493
ENC1	-6.848
ENDOD1	-9.519
ENDOG	-1.849
ENDOU	-10.163
ENDOV	-7.115
ENG	-8.069
ENGASE	-10.325
ENHO	-12.542
ENKD1	-9.323
ENKUR	-14.333
ENO1	-7.915
ENO2	-13.348
ENO3	-1.539
ENO4	-4.251
ENOPH1	-8.701
ENOSF1	-6.068
ENOX1	-8.354
ENOX2	-7.193
ENPEP	-8.492
ENPP1	-9.706
ENPP2	-13.634
ENPP3	-6.943
ENPP4	-11.768
ENPP5	-12.540
ENPP6	-6.216
ENPP7	-1.142
ENSA	-6.388
ENTHD1	-10.177
ENTPD1	-5.273
ENTPD2	-5.094
ENTPD3	-7.384
ENTPD4	-8.761
ENTPD5	-5.344
ENTPD6	-12.929
ENTPD7	-5.147
ENTPD8	-7.616
ENTR1	-2.243
ENY2	37.734
EOGT	-8.961
EOMES	-12.492
EP300	-0.930
EP400	4.910
EPAS1	-5.827
EPB41	-11.064
EPB41L1	-7.311
EPB41L2	-10.256
EPB41L3	-12.352
EPB41L4A	-6.723
EPB41L4B	-7.451
EPB41L5	-9.468
EPB42	-4.685
EPC1	-9.561
EPC2	-0.324
EPCAM	-5.465
EPDR1	-6.629
EPG5	-14.979
EPGN	-11.328
EPHA1	-6.507
EPHA10	-2.940
EPHA2	-11.165
EPHA3	-3.142
EPHA4	-12.781
EPHA5	-8.566
EPHA6	-6.151
EPHA7	-2.589
EPHA8	-7.398
EPHB1	3.112
EPHB2	-6.831
EPHB3	-5.698
EPHB4	-5.481
EPHB6	-7.232
EPHX1	0.248
EPHX2	-18.586
EPHX3	-9.008
EPHX4	-5.023
EPM2A	-9.241
EPM2AIP1	-6.167
EPN1	-1.754
EPN2	-0.906
EPN3	-8.242
EPO	-4.038
EPOP	5.999
EPOR	-9.779
EPPIN	-14.526
EPPK1	-6.584
EPRS1	43.219
EPS15	-6.952
EPS15L1	-2.178
EPS8	-10.190
EPS8L1	-1.068
EPS8L2	-8.380
EPS8L3	-6.763
EPSTI1	-7.003
EPX	-2.908
EPYC	-8.968
EQTN	-11.218
ERAL1	-4.495
ERAP1	-3.665
ERAP2	-11.772
ERAS	-9.633
ERBB2	-5.032
ERBB3	-5.360
ERBB4	-7.138
ERBIN	-9.038
ERC1	-4.292
ERC2	-3.442
ERCC1	-5.446
ERCC2	20.398
ERCC3	43.361
ERCC4	-9.160
ERCC5	-2.482
ERCC6	-5.754
ERCC6L	2.261
ERCC6L2	-10.142
ERCC8	-9.764
EREG	-13.072
ERF	-4.614
ERFE	-12.191
ERG	-11.285
ERG28	-9.302
ERGIC1	-2.727
ERGIC2	-9.055
ERGIC3	-11.216
ERH	46.245
ERI1	-4.643
ERI2	-14.030
ERI3	-7.523
ERICH1	-11.543
ERICH2	-6.834
ERICH3	-13.996
ERICH4	-7.670
ERICH5	-6.304
ERICH6	-6.229
ERICH6B	-2.374
ERLEC1	-10.170
ERLIN1	-5.177
ERLIN2	-7.837
ERMAP	-5.375
ERMARD	-3.905
ERMN	-9.164
ERMP1	-10.787
ERN1	-8.165
ERN2	-8.545
ERO1A	-6.198
ERO1B	-9.530
ERP27	-11.947
ERP29	-2.812
ERP44	-14.688
ERRFI1	-7.778
ERV3-1	-12.636
ERVFRD-1	-7.926
ERVMER34-1	-2.148
ERVV-1	-12.096
ERVV-2	-3.990
ERVW-1	-1.688
ESAM	-7.892
ESCO1	-14.535
ESCO2	-1.322
ESD	-6.829
ESF1	-9.686
ESM1	-8.195
ESPL1	6.383
ESPN	-8.171
ESPNL	-11.523
ESR1	-8.075
ESR2	-9.570
ESRP1	-7.796
ESRP2	-10.999
ESRRA	-6.066
ESRRB	-7.956
ESRRG	-3.548
ESS2	6.223
ESX1	-6.566
ESYT1	-5.553
ESYT2	-6.885
ESYT3	-3.325
ETAA1	-12.474
ETF1	8.669
ETFA	-8.430
ETFB	-8.618
ETFBKMT	-16.215
ETFDH	-5.806
ETFRF1	-7.664
ETHE1	-9.566
ETNK1	-6.796
ETNK2	-7.813
ETNPPL	-7.945
ETS1	-5.893
ETS2	-4.565
ETV1	-8.306
ETV2	-6.921
ETV3	-3.361
ETV3L	-4.731
ETV4	-0.778
ETV5	-7.819
ETV6	-5.624
ETV7	-4.218
EVA1A	-9.841
EVA1B	-10.044
EVA1C	-12.770
EVC	-11.202
EVC2	-5.678
EVI2A	-9.113
EVI2B	-8.390
EVI5	-14.234
EVI5L	-1.798
EVL	-16.622
EVPL	-11.413
EVPLL	-5.604
EVX1	-11.695
EVX2	-11.226
EWSR1	8.937
EXD1	-11.373
EXD2	-12.807
EXD3	-7.265
EXO1	-3.582
EXO5	-9.264
EXOC1	4.355
EXOC2	-9.859
EXOC3	6.579
EXOC3L1	-6.567
EXOC3L2	-9.056
EXOC3L4	-11.929
EXOC4	-1.059
EXOC5	-7.011
EXOC6	-4.963
EXOC6B	-10.094
EXOC7	-5.034
EXOC8	-3.062
EXOG	-11.730
EXOSC1	-4.143
EXOSC10	0.004
EXOSC2	13.048
EXOSC3	23.506
EXOSC4	20.662
EXOSC5	1.796
EXOSC6	37.909
EXOSC7	1.775
EXOSC8	7.969
EXOSC9	18.204
EXPH5	-8.563
EXT1	-10.104
EXT2	-5.162
EXTL1	-5.194
EXTL2	-7.095
EXTL3	-11.989
EYA1	-11.648
EYA2	-2.398
EYA3	-3.480
EYA4	-17.827
EYS	-7.175
EZH1	-4.026
EZH2	-9.167
EZHIP	-9.877
EZR	-8.517
F10	-15.922
F11	-11.846
F11R	-7.351
F12	-3.345
F13A1	-5.939
F13B	-13.429
F2	-6.837
F2R	-4.271
F2RL1	-8.971
F2RL2	-7.592
F2RL3	-8.221
F3	-8.532
F5	-11.279
F7	-5.664
F8	-3.454
F8A1	3.979
F8A2	-4.647
F8A3	-2.497
F9	-16.168
FA2H	-12.718
FAAH	-5.459
FAAH2	-6.470
FAAP100	-4.327
FAAP20	-8.202
FAAP24	-6.073
FABP1	-9.046
FABP12	-5.592
FABP2	-7.859
FABP3	-10.738
FABP4	-7.760
FABP5	-8.474
FABP6	-3.024
FABP7	-8.704
FABP9	-11.709
FADD	-2.396
FADS1	-8.973
FADS2	-8.863
FADS3	-12.685
FADS6	-0.144
FAF1	-9.541
FAF2	-12.219
FAH	-4.812
FAHD1	-3.778
FAHD2A	-8.776
FAHD2B	-7.927
FAIM	-3.996
FAIM2	-8.974
FAM102A	-4.837
FAM102B	-6.411
FAM104A	-4.339
FAM104B	-5.988
FAM106A	-2.625
FAM107A	-5.399
FAM107B	-14.595
FAM110A	-11.145
FAM110B	-8.965
FAM110C	-9.040
FAM110D	-8.438
FAM111A	-14.311
FAM111B	-12.321
FAM114A1	-8.236
FAM114A2	-7.630
FAM117A	-1.322
FAM117B	-7.796
FAM118A	-5.624
FAM118B	-5.890
FAM120A	-1.258
FAM120AOS	-14.272
FAM120B	-14.169
FAM120C	-8.286
FAM122A	-6.340
FAM122B	-2.511
FAM122C	-10.679
FAM124A	-4.535
FAM124B	-11.181
FAM126A	-7.448
FAM126B	-8.421
FAM131A	-9.715
FAM131B	-10.809
FAM131C	-9.799
FAM133A	-6.443
FAM133B	-11.177
FAM135A	-7.867
FAM135B	-6.240
FAM136A	-2.564
FAM13A	-8.466
FAM13B	-3.405
FAM13C	-6.677
FAM149A	-11.876
FAM149B1	-9.776
FAM151A	-6.096
FAM151B	-6.151
FAM153A	-7.710
FAM153B	-3.703
FAM155A	-4.924
FAM155B	-13.447
FAM156A	-4.529
FAM156B	-2.684
FAM160A1	-6.049
FAM160A2	-6.870
FAM160B1	-9.406
FAM160B2	-2.371
FAM161A	0.122
FAM161B	-10.666
FAM162A	-5.941
FAM162B	-9.662
FAM163A	-12.953
FAM163B	-1.116
FAM166A	-3.407
FAM166B	-9.397
FAM166C	-9.436
FAM167A	-10.194
FAM167B	-4.793
FAM168A	-9.210
FAM168B	-6.781
FAM169A	-3.696
FAM169B	-7.676
FAM170A	-10.147
FAM170B	-10.602
FAM171A1	-7.229
FAM171A2	-4.083
FAM171B	-5.736
FAM172A	-9.620
FAM174A	-12.133
FAM174B	-2.953
FAM174C	-5.585
FAM177A1	-4.049
FAM177B	-5.378
FAM178B	-5.734
FAM180A	-6.620
FAM180B	-5.265
FAM181A	-6.524
FAM181B	-4.613
FAM183A	-2.812
FAM184A	-8.935
FAM184B	-7.325
FAM185A	-4.641
FAM186A	-7.482
FAM186B	-7.873
FAM187B	-4.481
FAM189A1	-2.847
FAM189A2	-10.660
FAM189B	-4.028
FAM192A	-6.548
FAM193A	-7.518
FAM193B	-7.748
FAM199X	-11.274
FAM200A	0.101
FAM200B	-9.731
FAM204A	-3.076
FAM205A	-7.121
FAM207A	-7.731
FAM209A	-10.440
FAM209B	-5.228
FAM20A	-10.147
FAM20B	-2.360
FAM20C	-7.193
FAM210A	-1.922
FAM210B	-8.426
FAM214A	-8.914
FAM214B	-8.034
FAM216A	-11.571
FAM216B	-7.994
FAM217A	-11.367
FAM217B	-10.696
FAM218A	-11.765
FAM219A	-8.505
FAM219B	-3.766
FAM220A	-9.871
FAM221A	-8.944
FAM221B	-9.346
FAM222A	-2.137
FAM222B	-12.548
FAM227A	-9.992
FAM227B	-10.197
FAM228A	-11.040
FAM228B	-10.074
FAM229A	-7.359
FAM229B	-6.163
FAM234A	-9.322
FAM234B	-11.983
FAM237A	-4.043
FAM240A	-11.748
FAM241A	-8.306
FAM241B	-10.737
FAM243A	-9.661
FAM24A	-12.740
FAM24B	-8.331
FAM25A	-4.092
FAM25C	0.898
FAM25G	-6.405
FAM32A	6.607
FAM3A	-14.095
FAM3B	-8.203
FAM3C	-8.747
FAM3D	-10.262
FAM43A	-9.231
FAM43B	-8.495
FAM47A	-8.111
FAM47B	-13.342
FAM47C	-12.633
FAM47E	-7.573
FAM49A	-10.870
FAM49B	-5.397
FAM50A	6.800
FAM50B	-10.862
FAM53A	-9.552
FAM53B	-8.670
FAM53C	-1.525
FAM71A	-8.669
FAM71B	-2.887
FAM71C	-8.637
FAM71D	-6.528
FAM71E1	-6.555
FAM71E2	-11.774
FAM71F1	-13.120
FAM71F2	-8.682
FAM72B	-7.396
FAM72D	-11.304
FAM76A	-14.261
FAM76B	-8.814
FAM78A	-9.411
FAM78B	-4.428
FAM81A	-10.656
FAM81B	-11.546
FAM83A	-8.198
FAM83B	-8.597
FAM83C	-10.505
FAM83D	-9.522
FAM83E	-1.953
FAM83F	-7.914
FAM83G	-8.621
FAM83H	-8.938
FAM86B1	-4.986
FAM86B2	-6.093
FAM86C1	-3.937
FAM89A	-9.689
FAM89B	-2.604
FAM8A1	-10.224
FAM90A1	-9.109
FAM90A26	-8.344
FAM91A1	-6.222
FAM92A	-7.682
FAM92B	-10.328
FAM98A	-6.615
FAM98B	-11.914
FAM98C	-8.065
FAM9A	-11.900
FAM9B	-16.378
FAM9C	-10.768
FAN1	-5.067
FANCA	-10.575
FANCB	-3.113
FANCC	-2.409
FANCD2	-11.672
FANCD2OS	-8.485
FANCE	-3.135
FANCF	-6.729
FANCG	-11.530
FANCI	-10.680
FANCL	-8.935
FANCM	-9.541
FANK1	-9.255
FAP	-11.810
FAR1	-14.439
FAR2	-6.574
FARP1	-8.991
FARP2	-10.913
FARS2	4.613
FARSA	-0.475
FARSB	17.704
FAS	-5.973
FASLG	-14.529
FASN	14.002
FASTK	-10.272
FASTKD1	-10.104
FASTKD2	-0.477
FASTKD3	-14.637
FASTKD5	-6.437
FAT1	-13.912
FAT2	-6.431
FAT3	-11.947
FAT4	-2.298
FATE1	-4.436
FAU	20.371
FAXC	-5.470
FAXDC2	-5.617
FBF1	-7.312
FBH1	-5.260
FBL	22.663
FBLIM1	1.137
FBLL1	-5.409
FBLN1	-11.491
FBLN2	-9.441
FBLN5	-3.072
FBLN7	-10.643
FBN1	-11.064
FBN2	-8.968
FBN3	-8.982
FBP1	-7.286
FBP2	-4.458
FBRS	-8.986
FBRSL1	-4.589
FBXL12	-7.108
FBXL13	-11.416
FBXL14	-9.161
FBXL15	-12.533
FBXL16	-5.806
FBXL17	-11.726
FBXL18	-13.045
FBXL19	-7.289
FBXL2	-9.247
FBXL20	-6.815
FBXL22	-5.104
FBXL3	-12.480
FBXL4	-3.785
FBXL5	-1.753
FBXL6	-5.513
FBXL7	-10.652
FBXL8	-7.185
FBXO10	-10.048
FBXO11	-9.077
FBXO15	-9.107
FBXO16	-8.298
FBXO17	-9.871
FBXO2	-2.699
FBXO21	-6.269
FBXO22	-10.622
FBXO24	-7.564
FBXO25	-8.740
FBXO27	-4.292
FBXO28	-2.901
FBXO3	-8.340
FBXO30	-13.376
FBXO31	-2.339
FBXO32	-14.151
FBXO33	-14.468
FBXO34	-7.127
FBXO36	-8.700
FBXO38	-3.527
FBXO39	-9.990
FBXO4	-5.791
FBXO40	-12.911
FBXO41	-1.089
FBXO42	-5.753
FBXO43	-3.836
FBXO44	-5.447
FBXO45	2.409
FBXO46	-5.426
FBXO47	-5.620
FBXO48	-11.309
FBXO5	-0.452
FBXO6	-4.655
FBXO7	-11.163
FBXO8	-10.160
FBXO9	-9.354
FBXW10	-11.344
FBXW11	-10.076
FBXW12	-11.577
FBXW2	-13.978
FBXW4	-4.213
FBXW5	-4.495
FBXW7	-8.121
FBXW8	-9.689
FBXW9	-8.213
FCAMR	-11.112
FCAR	-3.055
FCER1A	-10.147
FCER1G	-7.068
FCER2	-11.459
FCF1	6.745
FCGBP	-6.709
FCGR1A	-5.029
FCGR1B	-4.121
FCGR2A	-4.214
FCGR2B	-12.630
FCGR3A	-7.576
FCGR3B	-8.044
FCGRT	-6.560
FCHO1	-2.136
FCHO2	-7.349
FCHSD1	-8.294
FCHSD2	-6.021
FCMR	-6.199
FCN1	-4.936
FCN2	-3.594
FCN3	-3.184
FCRL1	-9.179
FCRL2	-10.375
FCRL3	-7.995
FCRL4	-12.145
FCRL5	-8.529
FCRL6	-6.886
FCRLA	-3.117
FCRLB	-5.895
FCSK	-5.939
FDCSP	-10.907
FDFT1	3.753
FDPS	21.159
FDX1	-9.107
FDX2	24.451
FDXACB1	-1.356
FDXR	0.480
FECH	-3.394
FEM1A	-9.969
FEM1B	1.116
FEM1C	-0.042
FEN1	8.061
FER	-10.440
FER1L5	-2.856
FER1L6	-7.083
FERD3L	-7.271
FERMT1	-15.061
FERMT2	-6.002
FERMT3	-5.551
FES	-6.817
FETUB	-4.458
FEV	-4.942
FEZ1	-8.429
FEZ2	-10.451
FEZF1	-9.746
