GENE	BF
ELN	-7.878
ELOA	0.173
ELOA2	-6.085
ELOA3	-10.875
ELOA3D	-9.219
ELOB	23.547
ELOC	9.562
ELOF1	-4.976
ELOVL1	1.350
ELOVL2	-5.447
ELOVL3	-8.211
ELOVL4	-10.625
ELOVL5	-5.155
ELOVL6	-2.457
ELOVL7	-8.027
ELP1	-0.507
ELP2	9.137
ELP3	17.067
ELP4	12.094
ELP5	-0.800
ELP6	6.098
ELSPBP1	-8.684
EMB	-9.731
EMC1	-5.394
EMC10	-12.609
EMC2	-5.628
EMC3	1.191
EMC4	-3.248
EMC6	-6.386
EMC7	-0.814
EMC8	-10.464
EMC9	-4.218
EMCN	-2.059
EMD	-11.089
EME1	-5.307
EME2	-0.112
EMG1	5.755
EMID1	-4.537
EMILIN1	0.116
EMILIN2	-9.488
EMILIN3	-5.389
EML1	-4.736
EML2	-5.603
EML3	-8.836
EML4	-6.535
EML5	-12.220
EML6	-10.318
EMP1	-8.305
EMP2	-5.997
EMP3	-7.848
EMSY	-3.919
EMX1	-7.005
EMX2	-10.204
EN1	-5.178
EN2	-6.151
ENAH	-8.484
ENAM	-5.010
ENC1	-13.037
ENDOD1	-5.430
ENDOG	-4.724
ENDOU	-7.337
ENDOV	-4.337
ENG	-7.678
ENGASE	-11.627
ENHO	-9.556
ENKD1	-8.167
ENKUR	-5.619
ENO1	-4.798
ENO2	-1.749
ENO3	2.676
ENO4	-8.392
ENOPH1	-2.412
ENOSF1	-7.976
ENOX1	-7.946
ENOX2	-11.133
ENPEP	-14.273
ENPP1	-9.215
ENPP2	-11.302
ENPP3	-5.892
ENPP4	-7.790
ENPP5	-4.840
ENPP6	-6.009
ENPP7	-3.875
ENSA	-5.680
ENTHD1	-7.531
ENTPD1	-8.397
ENTPD2	-6.364
ENTPD3	-9.955
ENTPD4	-5.680
ENTPD5	-1.166
ENTPD6	-10.284
ENTPD7	-10.832
ENTPD8	-3.912
ENTR1	0.016
ENY2	17.223
EOGT	-8.788
EOMES	-10.290
EP300	3.435
EP400	5.387
EPAS1	-5.844
EPB41	-7.335
EPB41L1	-7.818
EPB41L2	-7.108
EPB41L3	-10.354
EPB41L4A	-9.603
EPB41L4B	-4.363
EPB41L5	-11.814
EPB42	-1.876
EPC1	-4.909
EPC2	3.607
EPCAM	-6.450
EPDR1	-9.828
EPG5	-8.627
EPGN	-10.002
EPHA1	-3.775
EPHA10	-9.317
EPHA2	-8.729
EPHA3	-11.114
EPHA4	-5.922
EPHA5	-6.474
EPHA6	-6.785
EPHA7	-6.593
EPHA8	-7.687
EPHB1	-6.362
EPHB2	-7.836
EPHB3	-1.564
EPHB4	-6.373
EPHB6	-5.804
EPHX1	-8.714
EPHX2	-7.354
EPHX3	-10.724
EPHX4	-1.985
EPM2A	-7.028
EPM2AIP1	-3.370
EPN1	-3.323
EPN2	-7.549
EPN3	-9.547
EPO	-3.862
EPOP	4.401
EPOR	-8.481
EPPIN	-9.551
EPPK1	-5.980
EPRS1	32.150
EPS15	-8.911
EPS15L1	-4.850
EPS8	-10.223
EPS8L1	-3.722
EPS8L2	-6.932
EPS8L3	-8.695
EPSTI1	-8.546
EPX	-1.083
EPYC	-4.783
EQTN	-7.401
ERAL1	-1.955
ERAP1	-10.188
ERAP2	-4.588
ERAS	-2.760
ERBB2	-8.120
ERBB3	-6.631
ERBB4	-6.496
ERBIN	-1.950
ERC1	-4.605
ERC2	-8.471
ERCC1	-8.516
ERCC2	6.902
ERCC3	16.785
ERCC4	-2.148
ERCC5	-2.772
ERCC6	-9.564
ERCC6L	4.444
ERCC6L2	-3.878
ERCC8	-4.465
EREG	-3.459
ERF	-6.513
ERFE	-3.250
ERG	-3.917
ERG28	-4.592
ERGIC1	-5.001
ERGIC2	-5.610
ERGIC3	-12.570
ERH	25.521
ERI1	-2.808
ERI2	-2.756
ERI3	-9.557
ERICH1	-2.194
ERICH2	-7.255
ERICH3	-6.631
ERICH4	-4.868
ERICH5	-5.059
ERICH6	-6.894
ERICH6B	-5.818
ERLEC1	-10.308
ERLIN1	-9.521
ERLIN2	-6.772
ERMAP	-8.009
ERMARD	-2.423
ERMN	-9.029
ERMP1	-7.215
ERN1	-6.503
ERN2	-7.141
ERO1A	-8.650
ERO1B	-7.438
ERP27	-3.934
ERP29	-9.097
ERP44	-6.691
ERRFI1	-3.627
ERV3-1	-1.737
ERVFRD-1	-9.859
ERVMER34-1	-6.355
ERVV-1	-9.090
ERVV-2	-6.841
ERVW-1	-8.619
ESAM	-5.668
ESCO1	-11.469
ESCO2	-3.183
ESD	-7.647
ESF1	-5.181
ESM1	-7.294
ESPL1	10.817
ESPN	-7.499
ESPNL	-7.167
ESR1	-2.456
ESR2	-7.539
ESRP1	-7.346
ESRP2	-6.432
ESRRA	-6.477
ESRRB	-3.982
ESRRG	-9.317
ESS2	5.479
ESX1	-7.211
ESYT1	-6.367
ESYT2	-4.003
ESYT3	-10.031
ETAA1	-0.866
ETF1	2.887
ETFA	-7.400
ETFB	-7.539
ETFBKMT	-6.966
ETFDH	-10.778
ETFRF1	-4.949
ETHE1	-5.638
ETNK1	-0.695
ETNK2	-4.348
ETNPPL	-5.477
ETS1	-6.376
ETS2	-4.707
ETV1	-7.185
ETV2	-8.714
ETV3	-7.235
ETV3L	-3.647
ETV4	-5.450
ETV5	-8.967
ETV6	-13.247
ETV7	-3.715
EVA1A	-4.693
EVA1B	-6.235
EVA1C	-10.998
EVC	-8.546
EVC2	-6.898
EVI2A	-5.900
EVI2B	-9.010
EVI5	-6.016
EVI5L	-3.380
EVL	-4.528
EVPL	-10.717
EVPLL	-4.699
EVX1	-8.108
EVX2	-7.729
EWSR1	-1.464
EXD1	-6.468
EXD2	-11.256
EXD3	-6.630
EXO1	-4.324
EXO5	-13.386
EXOC1	3.173
EXOC2	-9.809
EXOC3	6.463
EXOC3L1	-3.016
EXOC3L2	-2.369
EXOC3L4	-4.705
EXOC4	-3.780
EXOC5	-1.812
EXOC6	-7.732
EXOC6B	-7.091
EXOC7	-6.270
EXOC8	-7.747
EXOG	-6.845
EXOSC1	1.125
EXOSC10	5.853
EXOSC2	11.595
EXOSC3	28.555
EXOSC4	13.673
EXOSC5	0.045
EXOSC6	30.571
EXOSC7	-0.772
EXOSC8	5.660
EXOSC9	11.311
EXPH5	-7.225
EXT1	-1.685
EXT2	-5.013
EXTL1	0.678
EXTL2	-8.652
EXTL3	-7.081
EYA1	-7.208
EYA2	-5.023
EYA3	0.268
EYA4	-9.467
EYS	-7.693
EZH1	-1.445
EZH2	-5.392
EZHIP	-7.576
EZR	-7.988
F10	-8.568
F11	-12.830
F11R	-6.491
F12	-7.265
F13A1	-4.934
F13B	-7.111
F2	-7.838
F2R	-4.738
F2RL1	-11.658
F2RL2	-5.238
F2RL3	-5.480
F3	-8.512
F5	-9.534
F7	-3.995
F8	-2.953
F8A1	3.574
F8A2	0.059
F8A3	-2.295
F9	-9.405
FA2H	-4.344
FAAH	-2.746
FAAH2	-9.630
FAAP100	-4.978
FAAP20	-4.866
FAAP24	-4.254
FABP1	-11.918
FABP12	-5.875
FABP2	-6.497
FABP3	-4.084
FABP4	-9.090
FABP5	-3.886
FABP6	-9.471
FABP7	-7.093
FABP9	-5.561
FADD	-1.974
FADS1	-9.442
FADS2	-6.674
FADS3	-6.944
FADS6	-3.053
FAF1	-8.815
FAF2	-7.028
FAH	-5.093
FAHD1	0.589
FAHD2A	-13.290
FAHD2B	-3.751
FAIM	-1.094
FAIM2	-2.497
FAM102A	-2.474
FAM102B	-4.714
FAM104A	-4.729
FAM104B	-10.144
FAM106A	0.886
FAM107A	-5.925
FAM107B	-8.835
FAM110A	-5.835
FAM110B	-7.435
FAM110C	-5.244
FAM110D	-2.443
FAM111A	-8.435
FAM111B	-9.600
FAM114A1	-2.337
FAM114A2	-3.713
FAM117A	-2.749
FAM117B	-9.835
FAM118A	-8.183
FAM118B	-0.586
FAM120A	-5.421
FAM120AOS	-4.316
FAM120B	-8.515
FAM120C	-8.543
FAM122A	-8.039
FAM122B	-6.535
FAM122C	-2.186
FAM124A	-7.165
FAM124B	-8.131
FAM126A	-5.897
FAM126B	-8.908
FAM131A	-3.533
FAM131B	-9.107
FAM131C	-7.865
FAM133A	-4.868
FAM133B	-6.264
FAM135A	-8.095
FAM135B	-7.647
FAM136A	-2.667
FAM13A	2.165
FAM13B	0.272
FAM13C	-9.602
FAM149A	-11.637
FAM149B1	-1.542
FAM151A	-8.321
FAM151B	-4.717
FAM153A	-10.147
FAM153B	-7.325
FAM155A	-6.014
FAM155B	-10.745
FAM156A	-6.075
FAM156B	-6.546
FAM160A1	-4.345
FAM160A2	-2.009
FAM160B1	-10.856
FAM160B2	-8.922
FAM161A	-3.917
FAM161B	-11.361
FAM162A	-5.842
FAM162B	-8.169
FAM163A	-7.038
FAM163B	-8.366
FAM166A	-4.465
FAM166B	-5.997
FAM166C	-10.691
FAM167A	-1.836
FAM167B	-4.716
FAM168A	-4.798
FAM168B	-7.518
FAM169A	-4.136
FAM169B	-10.364
FAM170A	-5.111
FAM170B	-4.519
FAM171A1	-5.168
FAM171A2	-2.202
FAM171B	-11.857
FAM172A	-2.386
FAM174A	-7.156
FAM174B	-5.865
FAM174C	-5.948
FAM177A1	-7.889
FAM177B	-8.468
FAM178B	-1.184
FAM180A	-3.009
FAM180B	-4.699
FAM181A	-4.969
FAM181B	-5.835
FAM183A	-7.150
FAM184A	-6.429
FAM184B	-9.152
FAM185A	-5.086
FAM186A	-9.347
FAM186B	-7.374
FAM187B	-11.438
FAM189A1	-2.995
FAM189A2	-7.453
FAM189B	-7.316
FAM192A	-5.389
FAM193A	-0.532
FAM193B	-3.417
FAM199X	-10.988
FAM200A	-2.485
FAM200B	-7.225
FAM204A	-1.725
FAM205A	-8.647
FAM207A	-9.135
FAM209A	-3.760
FAM209B	-10.258
FAM20A	-7.161
FAM20B	-8.791
FAM20C	-5.333
FAM210A	2.736
FAM210B	-9.971
FAM214A	-9.498
FAM214B	-4.987
FAM216A	-6.420
FAM216B	-7.905
FAM217A	-9.360
FAM217B	-6.319
FAM218A	-8.166
FAM219A	-3.335
FAM219B	-4.686
FAM220A	-1.453
FAM221A	-3.745
FAM221B	-9.141
FAM222A	0.149
FAM222B	-7.215
FAM227A	-8.822
FAM227B	-8.067
FAM228A	-7.324
FAM228B	-8.932
FAM229A	-5.807
FAM229B	-4.307
FAM234A	-5.488
FAM234B	-10.975
FAM237A	-4.437
FAM240A	-4.168
FAM241A	-10.415
FAM241B	-10.427
FAM243A	-7.620
FAM24A	-11.854
FAM24B	-10.639
FAM25A	-3.029
FAM25C	-5.738
FAM25G	-2.995
FAM32A	2.792
FAM3A	-3.806
FAM3B	-9.119
FAM3C	-11.787
FAM3D	-7.100
FAM43A	-4.508
FAM43B	-7.853
FAM47A	-9.020
FAM47B	-8.789
FAM47C	-6.653
FAM47E	-5.225
FAM49A	-7.814
FAM49B	-6.269
FAM50A	5.714
FAM50B	-11.841
FAM53A	-2.778
FAM53B	-9.265
FAM53C	-2.925
FAM71A	-10.265
FAM71B	-1.995
FAM71C	-9.820
FAM71D	-9.883
FAM71E1	-2.935
FAM71E2	-8.179
FAM71F1	-11.910
FAM71F2	-3.523
FAM72B	-6.008
FAM72D	-10.061
FAM76A	-11.053
FAM76B	-4.545
FAM78A	-8.244
FAM78B	-11.375
FAM81A	-5.927
FAM81B	-6.800
FAM83A	-9.632
FAM83B	-11.012
FAM83C	-7.763
FAM83D	-8.166
FAM83E	-5.034
FAM83F	-3.972
FAM83G	-2.137
FAM83H	-3.964
FAM86B1	-7.081
FAM86B2	-8.278
FAM86C1	0.600
FAM89A	-7.595
FAM89B	-4.250
FAM8A1	-7.054
FAM90A1	-8.781
FAM90A26	-5.981
FAM91A1	-1.964
FAM92A	-9.614
FAM92B	-6.743
FAM98A	-9.107
FAM98B	-3.820
FAM98C	-7.973
FAM9A	-7.859
FAM9B	-12.279
FAM9C	-9.319
FAN1	-6.978
FANCA	-5.642
FANCB	-7.388
FANCC	-1.839
FANCD2	-6.117
FANCD2OS	-7.833
FANCE	-7.494
FANCF	-13.111
FANCG	-3.762
FANCI	-9.344
FANCL	-7.639
FANCM	-6.165
FANK1	-5.568
FAP	-6.474
FAR1	-8.354
FAR2	-8.481
FARP1	-12.428
FARP2	-7.709
FARS2	1.821
FARSA	-0.144
FARSB	17.087
FAS	-7.320
FASLG	-6.355
FASN	-3.370
FASTK	-3.517
FASTKD1	-8.902
FASTKD2	-2.757
FASTKD3	-5.526
FASTKD5	-1.958
FAT1	-9.391
FAT2	-7.111
FAT3	-12.153
FAT4	-4.440
FATE1	-11.147
FAU	21.797
FAXC	-2.176
FAXDC2	-8.289
FBF1	-7.480
FBH1	-8.601
FBL	7.274
FBLIM1	-0.054
FBLL1	-11.141
FBLN1	-10.482
FBLN2	-7.007
FBLN5	-8.427
FBLN7	-6.934
FBN1	-13.266
FBN2	-5.415
FBN3	-5.601
FBP1	-6.442
FBP2	-5.456
FBRS	-9.957
FBRSL1	-7.087
FBXL12	-5.755
FBXL13	-12.183
FBXL14	-9.642
FBXL15	-8.276
FBXL16	-7.406
FBXL17	-4.901
FBXL18	-10.720
FBXL19	-0.044
FBXL2	-9.130
FBXL20	-12.814
FBXL22	-5.390
FBXL3	-9.699
FBXL4	-7.111
FBXL5	-7.108
FBXL6	-8.471
FBXL7	-0.821
FBXL8	-12.179
FBXO10	-8.462
FBXO11	-5.838
FBXO15	-11.096
FBXO16	-9.740
FBXO17	-6.789
FBXO2	-9.097
FBXO21	-0.900
FBXO22	-10.486
FBXO24	-2.510
FBXO25	-7.004
FBXO27	-8.404
FBXO28	-0.628
FBXO3	-8.690
FBXO30	-7.994
FBXO31	-3.466
FBXO32	-8.282
FBXO33	-2.461
FBXO34	-9.218
FBXO36	-8.084
FBXO38	-0.115
FBXO39	-12.803
FBXO4	-5.573
FBXO40	-10.965
FBXO41	-3.083
FBXO42	-8.498
FBXO43	-12.911
FBXO44	-2.958
FBXO45	-1.251
FBXO46	-7.710
FBXO47	-5.471
FBXO48	-4.784
FBXO5	-0.497
FBXO6	-4.151
FBXO7	-5.093
FBXO8	-13.070
FBXO9	-4.248
FBXW10	-5.550
FBXW11	-4.217
FBXW12	-0.895
FBXW2	-7.701
FBXW4	-5.649
FBXW5	-0.863
FBXW7	-6.797
FBXW8	-5.213
FBXW9	-10.252
FCAMR	-6.031
FCAR	-7.708
FCER1A	-8.726
FCER1G	-3.263
FCER2	-11.398
FCF1	8.233
FCGBP	-10.612
FCGR1A	-11.004
FCGR1B	-8.776
FCGR2A	-3.550
FCGR2B	-4.734
FCGR3A	-5.713
FCGR3B	-6.168
FCGRT	-7.529
FCHO1	-6.721
FCHO2	1.373
FCHSD1	-9.138
FCHSD2	-13.271
FCMR	-7.139
FCN1	-8.056
FCN2	-4.079
FCN3	-1.537
FCRL1	-7.860
FCRL2	-4.946
FCRL3	-10.777
FCRL4	-11.355
FCRL5	-5.894
FCRL6	-11.123
FCRLA	-4.664
FCRLB	-3.078
FCSK	-7.613
FDCSP	-8.770
FDFT1	2.654
FDPS	21.204
FDX1	-6.667
FDX2	10.386
FDXACB1	-3.433
FDXR	3.275
FECH	1.105
FEM1A	-5.033
FEM1B	-12.782
FEM1C	-6.141
FEN1	7.091
FER	-14.032
FER1L5	-8.593
FER1L6	-7.146
FERD3L	-3.699
FERMT1	-6.186
FERMT2	-5.411
FERMT3	-5.536
FES	-6.273
FETUB	-10.954
FEV	-4.208
FEZ1	-5.337
FEZ2	-8.736
FEZF1	-9.742
FEZF2	-5.680
FFAR1	-6.164
FFAR2	-8.565
FFAR3	-5.774
FFAR4	-7.340
FGA	-8.296
FGB	-7.495
FGD1	-5.412
FGD2	-2.048
FGD3	-10.111
FGD4	-8.813
FGD5	-6.816
FGD6	-9.119
FGF1	-6.596
FGF10	-4.925
FGF11	-7.380
FGF12	-9.081
FGF13	-5.419
FGF14	-6.425
FGF16	-6.619
FGF17	-5.483
FGF18	-6.158
FGF19	-2.799
FGF2	-14.935
FGF20	-5.077
FGF21	-5.459
FGF22	-5.263
FGF23	-4.878
FGF3	-3.821
FGF4	-5.484
FGF5	1.112
FGF6	-10.330
FGF7	-4.561
FGF8	-3.181
FGF9	-8.559
FGFBP1	-7.562
FGFBP2	-8.209
FGFBP3	-5.589
FGFR1	2.725
FGFR1OP	4.418
FGFR1OP2	-10.755
FGFR2	2.983
FGFR3	-9.795
FGFR4	-7.685
FGFRL1	-4.724
FGG	-7.878
FGGY	-8.051
FGL1	-6.549
FGL2	-7.902
FGR	-8.799
FH	0.822
FHAD1	-4.253
FHDC1	-10.196
FHIT	-6.106
FHL1	-7.185
FHL2	-10.083
FHL3	-7.758
FHL5	-6.676
FHOD1	-5.430
FHOD3	-5.831
FIBCD1	-7.215
FIBIN	-6.319
FIBP	-11.068
FICD	-2.541
FIG4	-8.460
FIGLA	-11.175
FIGN	-3.987
FIGNL1	-11.147
FIGNL2	-4.731
FILIP1	-14.374
FILIP1L	-10.654
FIP1L1	4.770
FIS1	-6.695
FITM1	-5.695
FITM2	-8.326
FIZ1	-7.061
FJX1	-4.173
FKBP10	-7.340
FKBP11	-2.239
FKBP14	-5.158
FKBP15	0.123
FKBP1A	-7.339
FKBP1B	-9.906
FKBP2	-6.641
FKBP3	-2.929
FKBP4	-6.429
FKBP5	-7.270
FKBP6	-5.096
FKBP7	-5.550
FKBP8	-5.544
FKBP9	-0.747
FKBPL	-3.572
FKRP	-7.204
FKTN	-5.293
FLACC1	-3.632
FLAD1	1.647
FLCN	-1.328
FLG	-8.598
FLG2	-7.412
FLI1	-3.840
FLII	-5.454
FLNA	-7.762
FLNB	-1.521
FLNC	-6.899
FLOT1	-7.680
FLOT2	-10.289
FLRT1	-10.848
FLRT2	-10.031
FLRT3	-3.164
FLT1	-8.801
FLT3	-5.682
FLT3LG	-8.459
FLT4	-2.133
FLVCR1	2.480
FLVCR2	-6.672
FLYWCH1	-5.708
FLYWCH2	-8.623
FMC1	-3.043
FMN1	-7.229
FMN2	-0.840
FMNL1	-11.831
FMNL2	-8.716
FMNL3	-4.856
FMO1	-3.302
FMO2	-14.011
FMO3	-9.033
FMO4	-7.134
FMO5	-2.923
FMOD	-5.714
FMR1	-7.147
FMR1NB	-11.359
FN1	-8.663
FN3K	-5.545
FN3KRP	-8.519
FNBP1	-12.422
FNBP1L	-9.460
FNBP4	2.935
FNDC1	-8.422
FNDC10	-7.619
FNDC11	-5.741
FNDC3A	-11.308
FNDC3B	-2.963
FNDC4	-5.600
FNDC5	-8.576
FNDC7	-11.361
FNDC8	-8.328
FNDC9	-9.428
FNIP1	-8.384
FNIP2	-7.626
FNTA	8.688
FNTB	14.990
FOCAD	-7.772
FOLH1	-5.569
FOLR1	-7.132
FOLR2	-5.023
FOLR3	-7.594
FOPNL	-2.275
FOS	-5.344
FOSB	-7.787
FOSL1	-10.473
FOSL2	-11.432
FOXA1	-7.010
FOXA2	-9.882
FOXA3	-6.562
FOXB1	-5.582
FOXB2	-7.620
FOXC1	-6.523
FOXC2	-3.112
FOXD1	-5.227
FOXD2	-4.352
FOXD3	-2.771
FOXD4	-15.556
FOXD4L1	-3.807
FOXD4L3	-1.756
FOXD4L4	-4.424
FOXD4L5	-6.704
FOXD4L6	-2.721
FOXE1	-12.330
FOXE3	-2.725
FOXF1	-4.908
FOXF2	-11.444
FOXG1	-9.703
FOXH1	-8.276
FOXI1	-7.294
FOXI2	-6.381
FOXI3	-8.250
FOXJ1	-5.729
FOXJ2	-6.659
FOXJ3	-3.667
FOXK1	-6.366
FOXK2	-4.118
FOXL1	-5.841
FOXL2	-13.924
FOXL2NB	-8.807
FOXM1	-9.033
FOXN1	-1.583
FOXN2	-4.547
FOXN3	-6.886
FOXN4	-6.737
FOXO1	-8.870
FOXO3	-6.213
FOXO4	-7.017
FOXO6	-1.770
FOXP1	-6.934
FOXP2	-8.278
FOXP3	-4.519
FOXP4	-5.651
FOXQ1	-11.455
FOXR1	-8.027
FOXR2	-5.694
FOXRED1	-7.098
FOXRED2	-6.934
FOXS1	-8.946
FPGS	4.503
FPGT	-4.122
FPR1	-5.791
FPR2	-11.760
FPR3	-6.214
FRA10AC1	-8.523
FRAS1	-7.529
FRAT1	-3.364
FRAT2	-2.890
FREM1	-4.747
FREM2	-9.063
FREM3	-7.266
FRG1	-4.526
FRG2	0.915
FRG2B	-6.594
FRG2C	-7.354
FRK	-7.412
FRMD1	-7.030
FRMD3	-7.696
FRMD4A	-4.017
FRMD4B	-7.380
FRMD5	-5.697
FRMD6	-7.977
FRMD7	-7.633
FRMD8	-10.315
FRMPD1	-2.756
FRMPD2	-11.683
FRMPD3	-1.804
FRMPD4	-6.164
FRRS1	-10.553
FRRS1L	1.017
FRS2	11.211
FRS3	-6.293
FRY	-1.340
FRYL	-7.521
FRZB	-10.950
FSBP	-7.532
FSCB	-9.381
FSCN1	-4.174
FSCN2	-11.047
FSCN3	-8.725
FSD1	-4.261
FSD1L	-9.625
FSD2	-4.732
FSHB	-6.326
FSHR	-9.378
FSIP1	-6.078
FSIP2	-5.272
FST	-7.694
FSTL1	-3.061
FSTL3	0.315
FSTL4	-8.888
FSTL5	-5.529
FTCD	-4.880
FTCDNL1	-2.806
FTH1	-0.682
FTHL17	-9.828
FTL	-11.523
FTMT	-10.186
FTO	-4.385
FTSJ1	-1.010
FTSJ3	31.435
FUBP1	-3.185
FUBP3	-10.243
FUCA1	-1.612
FUCA2	-3.290
FUNDC1	-5.871
FUNDC2	-7.080
FUOM	-5.616
FURIN	-4.578
FUS	-5.246
FUT1	-7.290
FUT10	-7.208
FUT11	-4.064
FUT2	-6.439
FUT3	-6.152
FUT4	-4.077
FUT5	-3.862
FUT6	-8.650
FUT7	-13.888
FUT8	-7.310
FUT9	-7.152
FUZ	-4.342
FXN	1.747
FXR1	-6.383
FXR2	-5.886
FXYD1	-7.581
FXYD2	-4.169
FXYD3	-8.242
FXYD4	-7.294
FXYD5	-8.256
FXYD6	-4.430
FXYD7	-10.433
FYB1	-5.282
FYB2	-6.667
FYCO1	-2.617
FYN	-3.434
FYTTD1	-9.012
FZD1	-6.761
FZD10	-7.218
FZD2	-5.526
FZD3	-3.895
FZD4	-13.084
FZD5	-4.704
FZD6	-13.038
FZD7	-6.597
FZD8	-0.308
FZD9	-10.038
FZR1	-1.597
G0S2	-4.940
G2E3	-4.473
G3BP1	-6.765
G3BP2	-5.277
G6PC	-5.139
G6PC2	-6.092
G6PC3	-14.873
G6PD	-1.055
GAA	-9.060
GAB1	-2.709
GAB2	0.101
GAB3	-3.941
GAB4	-4.738
GABARAP	-11.188
GABARAPL1	-6.793
GABARAPL2	-12.141
GABBR1	-6.959
GABBR2	-10.575
GABPA	0.362
GABPB1	5.124
GABPB2	-5.352
GABRA1	-8.053
GABRA2	-3.502
GABRA3	-8.486
GABRA4	-5.200
GABRA5	-2.530
GABRA6	-10.557
GABRB1	-6.074
GABRB2	-7.061
GABRB3	-7.678
GABRD	0.134
GABRE	-4.349
GABRG1	-10.653
GABRG2	-5.628
GABRG3	-8.897
GABRP	-8.381
GABRQ	-3.824
GABRR1	-4.060
GABRR2	-8.105
GABRR3	-4.813
GAD1	-7.712
GAD2	-6.621
GADD45A	-6.394
GADD45B	-6.441
GADD45G	-7.114
GADD45GIP1	0.096
GADL1	-7.083
GAGE10	-3.488
GAGE12H	-7.644
GAGE12J	-6.104
GAGE2A	0.386
GAK	1.402
GAL	-7.359
GAL3ST1	-6.646
GAL3ST2	-9.612
GAL3ST3	-5.828
GAL3ST4	-5.528
GALC	-11.025
GALE	-11.978
GALK1	-2.179
GALK2	-5.365
GALM	-3.416
GALNS	-14.488
GALNT1	-9.731
GALNT10	1.526
GALNT11	-6.628
GALNT12	-5.605
GALNT13	-7.619
GALNT14	-9.098
GALNT15	-9.122
GALNT16	-3.975
GALNT17	-6.366
GALNT18	-3.706
GALNT2	-7.269
GALNT3	-6.843
GALNT4	-8.652
GALNT5	-5.677
GALNT6	-8.434
GALNT7	-11.256
GALNT8	-8.577
GALNT9	-1.980
GALNTL5	-3.702
GALNTL6	-4.192
GALP	-6.978
GALR1	-12.983
GALR2	-4.940
GALR3	-7.590
GALT	-8.084
GAMT	-6.221
GAN	-11.334
GANAB	-6.163
GANC	-4.533
GAP43	-8.733
GAPDH	1.885
GAPDHS	-11.772
GAPT	-2.535
GAPVD1	-0.206
GAR1	1.898
GAREM1	-4.795
GAREM2	-5.849
GARNL3	-3.410
GARS1	12.984
GART	16.237
GAS1	-6.397
GAS2	-10.007
GAS2L1	-5.618
GAS2L2	-5.374
GAS2L3	-8.228
GAS6	-7.910
GAS7	-7.529
GAS8	-4.081
GASK1A	-8.664
GASK1B	-5.953
GAST	-3.895
GATA1	-5.561
GATA2	-2.025
GATA3	-11.645
GATA4	-0.700
GATA5	-8.516
GATA6	-7.006
GATAD1	-5.620
GATAD2A	0.135
GATAD2B	9.398
GATB	3.603
GATC	-3.036
GATD1	-1.836
GATD3A	-9.631
GATM	-0.866
GBA	-5.197
GBA2	-8.697
GBE1	-9.143
GBF1	1.544
GBGT1	-2.516
GBP1	-7.342
GBP2	-2.818
GBP3	-4.866
GBP4	-6.115
GBP5	-8.162
GBP6	-9.191
GBP7	-10.923
GBX1	-7.155
GBX2	-11.790
GC	-9.650
GCA	-4.314
GCAT	-5.802
GCC1	1.730
GCC2	-9.771
GCDH	-10.147
GCFC2	-8.567
GCG	-4.410
GCGR	-7.465
GCH1	-7.388
GCHFR	-6.552
GCK	-4.108
GCKR	-4.738
GCLC	-8.334
GCLM	-4.669
GCM1	-8.592
GCM2	-10.607
GCN1	0.356
GCNA	-12.952
GCNT1	-5.973
GCNT2	-4.671
GCNT3	-3.952
GCNT4	-2.235
GCNT7	-9.508
GCSAM	-9.261
GCSAML	-1.224
GCSH	-3.025
GDA	-6.556
GDAP1	-8.686
GDAP1L1	-7.778
GDAP2	-5.894
GDE1	-6.012
GDF1	-3.487
GDF10	-9.026
GDF11	-4.461
GDF15	-1.942
GDF2	-11.099
GDF3	-10.327
GDF5	-6.303
GDF5OS	-4.041
GDF6	-8.623
GDF7	-7.614
GDF9	-8.039
GDI1	-10.627
GDI2	-5.199
GDNF	-8.971
GDPD1	-7.267
GDPD2	-9.101
GDPD3	-10.779
GDPD4	-4.430
GDPD5	-1.926
GDPGP1	-5.493
GEM	-5.262
GEMIN2	5.330
GEMIN4	8.202
GEMIN5	10.441
GEMIN6	13.662
GEMIN7	-1.564
GEMIN8	3.855
GEN1	-6.927
GET1	10.871
GET3	5.239
GET4	9.571
GFAP	-3.308
GFER	24.903
GFI1	-7.860
GFI1B	-2.579
GFM1	1.024
GFM2	-9.129
GFOD1	-5.355
GFOD2	-4.669
GFPT1	-9.763
GFPT2	-6.619
GFRA1	-9.425
GFRA2	-8.380
GFRA3	-6.646
GFRA4	-6.793
GFRAL	-5.169
GFY	-7.342
GGA1	-6.914
GGA2	-8.339
GGA3	-10.126
GGACT	-9.736
GGCT	-10.675
GGCX	-10.049
GGH	-7.728
GGN	-8.105
GGNBP2	-11.611
GGPS1	11.408
GGT1	-1.950
GGT5	-8.429
GGT6	-3.198
GGT7	-2.024
GGTLC1	-8.283
GGTLC2	-5.614
GH1	-4.108
GH2	-4.773
GHDC	-7.230
GHITM	-1.968
GHR	-5.244
GHRH	-4.815
GHRHR	-1.419
GHRL	-7.953
GHSR	-11.079
GID4	0.896
GID8	-10.188
GIGYF1	0.906
GIGYF2	-0.667
GIMAP1	-7.456
GIMAP2	-7.376
GIMAP4	-1.073
GIMAP5	-8.846
GIMAP6	-7.246
GIMAP7	-11.186
GIMAP8	-3.640
GIMD1	-6.963
GIN1	-12.714
GINM1	-4.843
GINS1	7.167
GINS2	38.925
