GENE	BF
DEFB130A	-11.168
DEFB131A	-18.919
DEFB131B	-15.917
DEFB132	-18.680
DEFB133	-25.784
DEFB134	-4.283
DEFB135	-15.943
DEFB136	-29.050
DEFB4A	-16.834
DEFB4B	-22.129
DEGS1	-26.771
DEGS2	-24.861
DEK	-23.952
DELE1	-12.104
DENND10	-17.107
DENND11	-28.090
DENND1A	-12.912
DENND1B	-14.477
DENND1C	-19.677
DENND2A	-24.301
DENND2C	-25.164
DENND2D	-12.015
DENND3	-29.628
DENND4A	-16.195
DENND4B	-14.545
DENND4C	-28.503
DENND5A	-8.416
DENND5B	-17.272
DENND6A	-13.273
DENND6B	-12.417
DENR	3.434
DEPDC1	-13.125
DEPDC1B	-14.342
DEPDC4	-12.326
DEPDC5	-8.025
DEPDC7	-20.363
DEPP1	-12.082
DEPTOR	-23.168
DERA	-15.177
DERL1	-14.741
DERL2	-21.357
DERL3	-15.206
DES	-18.941
DESI1	-6.405
DESI2	-24.868
DET1	-15.835
DEUP1	-22.702
DEXI	-17.657
DFFA	-8.757
DFFB	-12.942
DGAT1	-25.333
DGAT2	-16.922
DGAT2L6	-21.616
DGCR2	-17.123
DGCR6	-17.363
DGCR6L	-17.156
DGCR8	29.482
DGKA	-13.832
DGKB	-14.423
DGKD	-17.861
DGKE	-13.077
DGKG	-17.424
DGKH	-22.752
DGKI	-19.468
DGKK	-19.802
DGKQ	-9.028
DGKZ	-32.591
DGLUCY	-11.580
DGUOK	-30.911
DHCR24	-22.525
DHCR7	-16.117
DHDDS	63.864
DHDH	-13.508
DHFR	64.613
DHFR2	0.079
DHH	-13.101
DHODH	-6.698
DHPS	13.067
DHRS1	-11.827
DHRS11	-12.431
DHRS12	-16.149
DHRS13	-4.738
DHRS2	-2.743
DHRS3	-8.797
DHRS4	-13.484
DHRS4L2	-15.548
DHRS7	-16.664
DHRS7B	-15.459
DHRS7C	-1.887
DHRS9	-20.709
DHRSX	-13.391
DHTKD1	-24.452
DHX15	32.532
DHX16	18.712
DHX29	-0.899
DHX30	25.636
DHX32	-22.459
DHX33	32.331
DHX34	-9.821
DHX35	10.770
DHX36	5.601
DHX37	12.945
DHX38	31.167
DHX40	-20.342
DHX57	-19.444
DHX58	5.089
DHX8	67.866
DHX9	5.744
DIABLO	-9.366
DIAPH1	-15.001
DIAPH2	-22.423
DIAPH3	-20.508
DICER1	-17.973
DIDO1	-10.675
DIMT1	10.891
DIO1	-22.709
DIO2	-18.779
DIO3	-18.631
DIP2A	-16.434
DIP2B	-14.361
DIP2C	-10.840
DIPK1A	-17.754
DIPK1B	-11.304
DIPK1C	-12.514
DIPK2A	-9.995
DIPK2B	-19.697
DIRAS1	-26.095
DIRAS2	-25.811
DIRAS3	-18.188
DIRC1	-18.875
DIS3	65.634
DIS3L	-18.893
DIS3L2	-25.844
DISC1	-18.438
DISP1	-20.196
DISP2	-18.027
DISP3	-19.252
DIXDC1	-21.083
DKC1	15.857
DKK1	-18.927
DKK2	-13.639
DKK3	-26.803
DKK4	-16.387
DKKL1	-8.665
DLAT	-16.775
DLC1	-19.941
DLD	14.893
DLEC1	-13.860
DLEU7	-14.552
DLG1	-21.642
DLG2	-19.173
DLG3	-13.228
DLG4	-21.104
DLG5	-15.143
DLGAP1	-17.691
DLGAP2	-25.247
DLGAP3	-8.133
DLGAP4	-26.451
DLGAP5	-14.932
DLK1	-5.565
DLK2	-9.928
DLL1	-7.559
DLL3	-17.110
DLL4	-11.060
DLST	20.449
DLX1	-18.201
DLX2	-10.872
DLX3	-10.756
DLX4	-11.260
DLX5	-19.118
DLX6	-16.940
DMAC1	19.989
DMAC2	-1.712
DMAC2L	-23.687
DMAP1	61.222
DMBT1	-8.384
DMBX1	-15.579
DMC1	-15.388
DMD	-15.892
DMGDH	-18.200
DMKN	-18.592
DMP1	-28.561
DMPK	-25.961
DMRT1	-14.977
DMRT2	-27.984
DMRT3	-18.962
DMRTA1	-15.186
DMRTA2	-15.426
DMRTB1	-15.047
DMRTC1	0.857
DMRTC1B	2.282
DMRTC2	-21.293
DMTF1	-0.518
DMTN	-18.000
DMWD	-24.223
DMXL1	-23.868
DMXL2	-16.528
DNA2	-18.427
DNAAF1	-6.412
DNAAF2	-14.499
DNAAF3	-22.588
DNAAF4	-10.790
DNAAF5	-0.481
DNAH1	-13.447
DNAH10	-18.004
DNAH10OS	-10.731
DNAH11	-21.563
DNAH12	-25.446
DNAH14	-13.229
DNAH17	-9.938
DNAH2	-17.323
DNAH3	-18.957
DNAH5	-18.528
DNAH6	-27.855
DNAH7	-19.491
DNAH8	-23.722
DNAH9	-11.267
DNAI1	-3.696
DNAI2	-14.350
DNAJA1	-12.992
DNAJA2	-14.841
DNAJA3	3.974
DNAJA4	-11.890
DNAJB1	-12.353
DNAJB11	-17.174
DNAJB12	-17.282
DNAJB13	-21.309
DNAJB14	-13.022
DNAJB2	-20.650
DNAJB4	-19.889
DNAJB5	-7.427
DNAJB6	-23.794
DNAJB7	-17.957
DNAJB8	-8.992
DNAJB9	-21.910
DNAJC1	-21.079
DNAJC10	-7.880
DNAJC11	-3.855
DNAJC12	-13.002
DNAJC13	-21.207
DNAJC14	-7.981
DNAJC15	-25.506
DNAJC16	-9.908
DNAJC17	-0.238
DNAJC18	-13.769
DNAJC19	-24.426
DNAJC2	-10.101
DNAJC21	-15.654
DNAJC22	-13.854
DNAJC24	-1.650
DNAJC25	-29.328
DNAJC27	-24.404
DNAJC28	-24.746
DNAJC3	-19.670
DNAJC30	-24.048
DNAJC4	-10.811
DNAJC5	-17.104
DNAJC5B	-22.068
DNAJC5G	-20.102
DNAJC6	-16.649
DNAJC7	-16.648
DNAJC8	-7.332
DNAJC9	45.835
DNAL1	-15.730
DNAL4	-20.158
DNALI1	-16.577
DNASE1	-16.404
DNASE1L1	-19.616
DNASE1L2	-17.489
DNASE1L3	-22.070
DNASE2	-11.402
DNASE2B	-29.219
DND1	-17.006
DNER	-17.015
DNHD1	-23.339
DNLZ	36.083
DNM1	-15.072
DNM1L	2.069
DNM2	10.478
DNM3	-13.944
DNMBP	-13.182
DNMT1	18.720
DNMT3A	-11.598
DNMT3B	-18.880
DNMT3L	-24.261
DNPEP	-11.353
DNPH1	-15.138
DNTT	-22.021
DNTTIP1	-29.100
DNTTIP2	-6.576
DOC2A	-15.455
DOC2B	-10.833
DOCK1	-16.633
DOCK10	-26.094
DOCK11	-13.053
DOCK2	-16.035
DOCK3	-22.576
DOCK4	-7.617
DOCK5	-26.419
DOCK6	-28.361
DOCK7	-15.855
DOCK8	-13.354
DOCK9	-21.140
DOHH	9.727
DOK1	-21.093
DOK2	-18.310
DOK3	-22.299
DOK4	-20.661
DOK5	-24.352
DOK6	-20.652
DOK7	-18.835
DOLK	34.980
DOLPP1	-10.082
DONSON	38.974
DOP1A	-19.459
DOP1B	-41.476
DOT1L	7.098
DPAGT1	36.552
DPCD	-6.715
DPEP1	-13.568
DPEP2	-16.817
DPEP3	-23.532
DPF1	-16.270
DPF2	-2.517
DPF3	-24.738
DPH1	-8.595
DPH2	-15.900
DPH3	17.787
DPH5	-1.780
DPH6	-5.008
DPH7	-11.789
DPM1	-12.477
DPM2	-4.274
DPM3	-13.519
DPP10	-23.446
DPP3	-7.245
DPP4	-19.123
DPP6	-20.658
DPP7	-8.762
DPP8	-15.741
DPP9	-16.816
DPPA2	-16.282
DPPA3	-26.034
DPPA4	-23.587
DPPA5	-19.730
DPRX	-15.454
DPT	-14.962
DPY19L1	-21.896
DPY19L2	-4.657
DPY19L3	-14.248
DPY19L4	-22.402
DPY30	8.942
DPYD	-19.739
DPYS	-6.590
DPYSL2	-28.668
DPYSL3	-22.066
DPYSL4	-15.386
DPYSL5	-18.055
DQX1	-20.226
DR1	61.119
DRAM1	-13.892
DRAM2	-22.105
DRAP1	7.575
DRAXIN	-12.024
DRC1	-11.083
DRC3	-11.831
DRC7	-16.898
DRD1	-24.584
DRD2	-16.038
DRD3	-21.049
DRD4	-18.816
DRD5	-13.171
DRG1	-1.169
DRG2	-2.477
DRGX	-19.490
DRICH1	-12.757
DROSHA	0.239
DRP2	-20.001
DSC1	-18.563
DSC2	-15.025
DSC3	-25.764
DSCAM	-22.640
DSCAML1	-24.132
DSCC1	-7.796
DSE	-19.390
DSEL	-26.005
DSG1	-24.115
DSG2	-30.126
DSG3	-17.689
DSG4	-25.461
DSN1	-9.722
DSP	-28.562
DSPP	-28.641
DST	-9.224
DSTN	-26.794
DSTYK	-22.862
DTD1	-23.862
DTD2	-14.730
DTHD1	-23.608
DTL	-9.052
DTNA	-26.847
DTNB	-23.319
DTNBP1	-3.203
DTWD1	-20.423
DTWD2	-18.400
DTX1	-11.887
DTX2	-17.911
DTX3	-15.830
DTX3L	-4.889
DTX4	-14.555
DTYMK	26.645
DUOX1	-18.911
DUOX2	-9.117
DUOXA1	-22.368
DUOXA2	-21.859
DUPD1	-20.073
DUS1L	-0.332
DUS2	-5.701
DUS3L	-12.855
DUS4L	-22.228
DUSP1	-12.139
DUSP10	-13.586
DUSP11	-8.150
DUSP12	-18.964
DUSP13	-25.811
DUSP14	-15.898
DUSP15	-22.268
DUSP16	-28.181
DUSP18	-9.995
DUSP19	-16.484
DUSP2	-15.061
DUSP21	-7.800
DUSP22	-23.550
DUSP23	-22.675
DUSP26	-17.429
DUSP27	-23.000
DUSP28	-11.221
DUSP3	-14.629
DUSP4	-13.182
DUSP5	-14.160
DUSP6	-23.659
DUSP7	-14.611
DUSP8	-18.981
DUSP9	-23.700
DUT	64.242
DUXA	-19.046
DVL1	-10.681
DVL2	-23.821
DVL3	-24.115
DXO	-17.557
DYDC1	-12.424
DYDC2	-16.621
DYM	-35.171
DYNAP	-23.146
DYNC1H1	53.220
DYNC1I1	-18.428
DYNC1I2	41.299
DYNC1LI1	-15.643
DYNC1LI2	-16.847
DYNC2H1	-7.213
DYNC2LI1	-16.280
DYNLL1	5.165
DYNLL2	-20.164
DYNLRB1	50.730
DYNLRB2	-28.106
DYNLT1	-22.323
DYNLT3	-25.987
DYRK1A	1.380
DYRK1B	-17.309
DYRK2	-8.985
DYRK3	-15.613
DYRK4	-14.686
DYSF	-16.919
DYTN	-14.807
DZANK1	-7.055
DZIP1	-15.795
DZIP1L	-31.561
DZIP3	-23.492
E2F1	-19.191
E2F2	-17.519
E2F3	-13.618
E2F4	-16.579
E2F5	-11.621
E2F6	-15.561
E2F7	-23.228
E2F8	-18.387
E4F1	8.367
EAF1	-11.012
EAF2	-17.731
EAPP	22.164
EARS2	-0.327
EBAG9	-13.971
EBF1	-18.390
EBF2	-14.317
EBF3	-10.277
EBF4	-19.307
EBI3	-9.052
EBLN1	-10.290
EBLN2	-31.897
EBNA1BP2	-19.273
EBP	-19.969
EBPL	-24.295
ECD	22.371
ECE1	-14.968
ECE2	-20.443
ECEL1	-29.578
ECH1	-21.167
ECHDC1	-19.103
ECHDC2	-10.614
ECHDC3	-16.488
ECHS1	-19.960
ECI1	-17.997
ECI2	-13.128
ECM1	-25.338
ECM2	-30.499
ECPAS	-7.140
ECRG4	-9.532
ECSCR	-15.499
ECSIT	2.031
ECT2	-5.058
ECT2L	-15.776
EDA	-12.623
EDA2R	-18.410
EDAR	-22.338
EDARADD	-24.304
EDC3	-7.988
EDC4	0.607
EDDM3A	-29.129
EDDM3B	-9.267
EDEM1	-28.349
EDEM2	-17.363
EDEM3	-14.481
EDF1	-8.256
EDIL3	-20.167
EDN1	-16.627
EDN2	-20.599
EDN3	-26.092
EDNRA	-19.401
EDNRB	-18.047
EDRF1	-17.627
EEA1	-16.037
EED	-2.984
EEF1A1	26.555
EEF1A2	-13.060
EEF1AKMT1	-18.642
EEF1AKMT2	-21.673
EEF1AKMT3	-5.176
EEF1AKNMT	-6.657
EEF1B2	3.841
EEF1D	-14.377
EEF1E1	-14.616
EEF1G	37.164
EEF2	66.533
EEF2K	-23.209
EEF2KMT	-8.902
EEFSEC	11.707
EEPD1	-19.637
EFCAB1	-28.950
EFCAB10	-21.936
EFCAB11	-22.167
EFCAB12	-16.936
EFCAB13	-16.852
EFCAB14	-16.367
EFCAB2	-16.717
EFCAB3	-15.123
EFCAB5	-20.219
EFCAB6	-23.295
EFCAB7	-22.308
EFCAB9	-14.242
EFCC1	-17.809
EFEMP1	-16.383
EFEMP2	-5.844
EFHB	-13.548
EFHC1	-19.726
EFHC2	-23.819
EFHD1	-12.746
EFHD2	-6.705
EFL1	-6.836
EFNA1	-19.385
EFNA2	-5.800
EFNA3	1.713
EFNA4	-17.713
EFNA5	-15.264
EFNB1	-15.866
EFNB2	-26.892
EFNB3	-14.268
EFR3A	-16.037
EFR3B	-13.900
EFS	-9.317
EFTUD2	32.351
EGF	-11.120
EGFL6	-18.166
EGFL7	-9.865
EGFL8	-15.467
EGFLAM	-12.278
EGFR	-7.132
EGLN1	-18.030
EGLN2	-18.509
EGLN3	-14.871
EGR1	-4.479
EGR2	-2.943
EGR3	-21.271
EGR4	-9.317
EHBP1	-11.533
EHBP1L1	-17.822
EHD1	-20.690
EHD2	-16.808
EHD3	-27.424
EHD4	-10.303
EHF	-20.433
EHHADH	-13.548
EHMT1	-1.676
EHMT2	-6.508
EI24	-12.810
EID1	-16.019
EID2	-17.279
EID2B	-24.464
EID3	-8.544
EIF1	25.237
EIF1AD	-18.077
EIF1AX	75.488
EIF1AY	-15.015
EIF1B	-18.724
EIF2A	-21.225
EIF2AK1	-10.092
EIF2AK2	-29.539
EIF2AK3	-19.313
EIF2AK4	-21.056
EIF2B1	48.236
EIF2B2	9.066
EIF2B3	37.259
EIF2B4	64.093
EIF2B5	43.971
EIF2D	-18.554
EIF2S1	62.668
EIF2S2	49.926
EIF2S3	22.443
EIF3A	50.317
EIF3B	37.317
EIF3C	22.441
EIF3CL	19.500
EIF3D	20.547
EIF3E	7.159
EIF3F	13.348
EIF3G	38.686
EIF3H	43.659
EIF3I	41.688
EIF3J	40.943
EIF3K	10.090
EIF3L	5.986
EIF3M	8.184
EIF4A1	17.712
EIF4A2	-23.275
EIF4A3	62.377
EIF4B	26.274
EIF4E	26.517
EIF4E1B	-8.513
EIF4E2	-19.818
EIF4E3	-5.210
EIF4EBP1	-26.674
EIF4EBP2	-24.672
EIF4EBP3	-19.640
EIF4ENIF1	-10.608
EIF4G1	54.621
EIF4G2	10.650
EIF4G3	-12.996
EIF4H	-10.001
EIF5	-12.014
EIF5A	7.013
EIF5A2	-11.550
EIF5AL1	0.538
EIF5B	18.489
EIF6	63.540
EIPR1	-13.654
ELAC1	-17.401
ELAC2	10.221
ELANE	-13.046
ELAVL1	3.462
ELAVL2	-17.807
ELAVL3	-13.272
ELAVL4	-24.968
ELF1	-13.463
ELF2	-40.434
ELF3	-18.714
ELF4	-16.397
ELF5	-19.045
ELFN1	-24.668
ELFN2	-19.763
ELK1	-18.054
ELK3	-22.082
ELK4	-22.218
ELL	49.443
ELL2	-24.015
ELL3	-7.504
ELMO1	-28.795
ELMO2	-6.309
ELMO3	-15.768
ELMOD1	-18.133
ELMOD2	-21.552
ELMOD3	-6.782
ELMSAN1	-22.102
ELN	-17.340
ELOA	-8.484
ELOA2	-19.436
ELOA3	-16.217
ELOA3D	-23.196
ELOB	60.711
ELOC	24.745
ELOF1	-2.703
ELOVL1	-1.818
ELOVL2	-20.603
ELOVL3	-17.933
ELOVL4	-24.228
ELOVL5	-9.208
ELOVL6	-12.423
ELOVL7	-19.785
ELP1	6.430
ELP2	50.883
ELP3	38.324
ELP4	33.206
ELP5	11.478
ELP6	20.166
ELSPBP1	-17.345
EMB	-25.509
EMC1	-12.606
EMC10	-24.708
EMC2	-3.579
EMC3	9.606
EMC4	-10.025
EMC6	-10.581
EMC7	0.361
EMC8	-21.116
EMC9	-10.388
EMCN	-14.244
EMD	-18.583
EME1	-20.857
EME2	-4.718
EMG1	18.324
EMID1	-14.910
EMILIN1	-7.242
EMILIN2	-27.388
EMILIN3	-17.813
EML1	-11.179
EML2	-14.901
EML3	-19.168
EML4	-24.753
EML5	-24.105
EML6	-23.361
EMP1	-22.339
EMP2	-18.907
EMP3	-17.890
EMSY	-9.607
EMX1	-21.384
EMX2	-25.801
EN1	-10.707
EN2	-15.072
ENAH	-23.525
ENAM	-10.740
ENC1	-15.993
ENDOD1	-19.303
ENDOG	-1.185
ENDOU	-16.221
ENDOV	-6.975
ENG	-14.950
ENGASE	-19.327
ENHO	-33.139
ENKD1	-16.858
ENKUR	-22.132
ENO1	-6.201
ENO2	-11.093
ENO3	-3.278
ENO4	-21.958
ENOPH1	-12.626
ENOSF1	-22.200
ENOX1	-24.540
ENOX2	-16.502
ENPEP	-28.815
ENPP1	-21.989
ENPP2	-31.585
ENPP3	-21.761
ENPP4	-21.083
ENPP5	-21.093
ENPP6	-15.143
ENPP7	-7.969
ENSA	-20.551
ENTHD1	-26.042
ENTPD1	-18.084
ENTPD2	-13.136
ENTPD3	-19.953
ENTPD4	-17.695
ENTPD5	-6.429
ENTPD6	-20.809
ENTPD7	-18.830
ENTPD8	-12.856
ENTR1	-8.885
ENY2	69.490
EOGT	-13.684
EOMES	-29.665
EP300	1.974
EP400	14.844
EPAS1	-21.217
EPB41	-23.865
EPB41L1	-15.866
EPB41L2	-16.812
EPB41L3	-28.550
EPB41L4A	-29.355
EPB41L4B	-12.443
EPB41L5	-22.201
EPB42	-9.311
EPC1	-21.928
EPC2	1.413
EPCAM	-16.874
EPDR1	-17.140
EPG5	-21.835
EPGN	-27.908
EPHA1	-10.878
EPHA10	-16.841
EPHA2	-18.814
EPHA3	-25.757
EPHA4	-22.836
EPHA5	-20.533
EPHA6	-11.258
EPHA7	-12.922
EPHA8	-12.879
EPHB1	-12.085
EPHB2	-22.341
EPHB3	-9.225
EPHB4	-23.616
EPHB6	-18.608
EPHX1	-12.353
EPHX2	-25.050
EPHX3	-18.417
EPHX4	-9.345
EPM2A	-14.925
EPM2AIP1	-14.401
EPN1	-6.005
EPN2	-17.265
EPN3	-13.269
EPO	-14.194
EPOP	5.281
EPOR	-16.881
EPPIN	-22.066
EPPK1	-16.683
EPRS1	71.822
EPS15	-26.217
EPS15L1	-10.827
EPS8	-18.252
EPS8L1	-8.004
EPS8L2	-17.813
EPS8L3	-14.147
EPSTI1	-24.729
EPX	-9.669
EPYC	-12.263
EQTN	-15.969
ERAL1	-3.692
ERAP1	-22.661
ERAP2	-10.791
ERAS	-15.192
ERBB2	-12.174
ERBB3	-11.804
ERBB4	-22.708
ERBIN	-11.558
ERC1	-15.342
ERC2	-13.548
ERCC1	-20.053
ERCC2	26.762
ERCC3	48.621
ERCC4	-12.174
ERCC5	-3.627
ERCC6	-26.463
ERCC6L	10.731
ERCC6L2	-12.065
ERCC8	-17.322
EREG	-17.792
ERF	-20.623
ERFE	-12.438
ERG	-19.768
ERG28	-17.594
ERGIC1	-11.883
ERGIC2	-17.419
ERGIC3	-27.580
ERH	54.503
ERI1	-10.300
ERI2	-22.702
ERI3	-20.895
ERICH1	-15.576
ERICH2	-16.738
ERICH3	-26.127
ERICH4	-17.478
ERICH5	-12.736
ERICH6	-13.849
ERICH6B	-16.204
ERLEC1	-20.414
ERLIN1	-23.873
ERLIN2	-20.196
ERMAP	-18.011
ERMARD	-14.107
ERMN	-25.478
ERMP1	-19.136
ERN1	-23.947
ERN2	-23.102
ERO1A	-20.830
ERO1B	-20.006
ERP27	-15.163
ERP29	-10.250
ERP44	-19.227
ERRFI1	-10.288
ERV3-1	-16.474
ERVFRD-1	-20.304
ERVMER34-1	-19.976
ERVV-1	-23.555
ERVV-2	-13.850
ERVW-1	-17.877
ESAM	-11.615
ESCO1	-27.410
ESCO2	-8.144
ESD	-23.184
ESF1	-21.056
ESM1	-20.734
ESPL1	32.083
ESPN	-20.140
ESPNL	-19.984
ESR1	-5.986
ESR2	-18.746
ESRP1	-18.567
ESRP2	-8.264
ESRRA	-15.523
ESRRB	-11.961
ESRRG	-20.220
ESS2	13.239
ESX1	-12.369
ESYT1	-15.303
ESYT2	-17.133
ESYT3	-17.952
ETAA1	-20.120
ETF1	25.635
ETFA	-17.448
ETFB	-16.091
ETFBKMT	-24.755
ETFDH	-22.872
ETFRF1	-8.455
ETHE1	-17.135
ETNK1	-11.844
ETNK2	-9.363
ETNPPL	-16.677
ETS1	-15.756
ETS2	-14.673
ETV1	-13.400
ETV2	-19.224
ETV3	-18.957
ETV3L	-16.976
ETV4	-12.355
ETV5	-18.863
ETV6	-29.834
ETV7	-13.860
EVA1A	-19.281
EVA1B	-16.488
EVA1C	-22.190
EVC	-21.209
EVC2	-11.447
EVI2A	-11.077
EVI2B	-22.176
EVI5	-18.419
EVI5L	-6.656
EVL	-18.062
EVPL	-23.572
EVPLL	-12.438
EVX1	-16.202
EVX2	-16.420
EWSR1	8.625
EXD1	-20.151
EXD2	-22.006
EXD3	-16.112
EXO1	-10.445
EXO5	-23.939
EXOC1	15.016
EXOC2	-27.037
EXOC3	23.436
EXOC3L1	-5.795
EXOC3L2	-14.144
EXOC3L4	-18.588
EXOC4	-14.939
EXOC5	-4.993
EXOC6	-18.563
EXOC6B	-26.759
EXOC7	-11.993
EXOC8	-10.857
EXOG	-21.711
EXOSC1	9.726
EXOSC10	9.556
EXOSC2	33.340
EXOSC3	54.998
EXOSC4	41.568
EXOSC5	8.163
EXOSC6	69.148
EXOSC7	-12.515
EXOSC8	21.596
EXOSC9	29.854
EXPH5	-23.471
EXT1	-17.648
EXT2	-13.671
EXTL1	-6.491
EXTL2	-26.014
EXTL3	-27.235
EYA1	-21.622
EYA2	-17.020
EYA3	-10.623
EYA4	-24.185
EYS	-14.995
EZH1	-12.301
EZH2	-11.926
EZHIP	-25.005
EZR	-17.631
F10	-29.103
F11	-25.948
F11R	-19.040
F12	-15.314
F13A1	-22.068
F13B	-17.714
F2	-23.296
F2R	-21.581
F2RL1	-23.758
F2RL2	-14.371
F2RL3	-16.876
F3	-21.975
F5	-19.814
F7	-15.128
F8	-8.069
F8A1	7.929
F8A2	-4.229
F8A3	-0.219
F9	-23.119
FA2H	-12.272
FAAH	-17.768
FAAH2	-23.873
FAAP100	-6.870
FAAP20	-20.854
FAAP24	-8.252
FABP1	-26.730
FABP12	-12.533
FABP2	-13.295
FABP3	-21.331
FABP4	-24.560
FABP5	-17.513
FABP6	-21.066
FABP7	-16.292
FABP9	-17.974
FADD	-9.855
FADS1	-23.719
FADS2	-18.595
FADS3	-20.881
FADS6	-4.552
FAF1	-24.595
FAF2	-19.605
FAH	-18.320
FAHD1	-7.524
FAHD2A	-24.648
FAHD2B	-13.509
FAIM	-12.009
FAIM2	-16.474
FAM102A	-11.645
FAM102B	-9.420
FAM104A	-7.471
FAM104B	-19.465
FAM106A	1.903
FAM107A	-17.918
FAM107B	-21.579
FAM110A	-18.397
FAM110B	-20.050
FAM110C	-20.490
FAM110D	-16.825
FAM111A	-24.613
FAM111B	-24.297
FAM114A1	-12.615
FAM114A2	-17.094
FAM117A	-2.430
FAM117B	-23.903
FAM118A	-11.347
FAM118B	-8.632
FAM120A	-11.221
FAM120AOS	-16.795
FAM120B	-25.683
FAM120C	-19.783
FAM122A	-18.965
FAM122B	-11.251
FAM122C	-6.433
FAM124A	-8.864
FAM124B	-25.223
FAM126A	-14.472
FAM126B	-19.727
FAM131A	-17.030
FAM131B	-22.579
FAM131C	-24.252
FAM133A	-16.937
FAM133B	-13.414
FAM135A	-19.598
FAM135B	-13.532
FAM136A	-4.095
FAM13A	-7.782
FAM13B	-5.699
FAM13C	-27.925
FAM149A	-20.753
FAM149B1	-9.590
FAM151A	-19.593
FAM151B	-26.187
FAM153A	-25.299
FAM153B	-13.479
FAM155A	-20.444
FAM155B	-26.030
FAM156A	-11.030
FAM156B	-6.711
FAM160A1	-14.384
FAM160A2	-9.541
FAM160B1	-25.296
FAM160B2	-10.504
FAM161A	-8.494
FAM161B	-33.120
FAM162A	-18.476
FAM162B	-19.509
FAM163A	-19.440
FAM163B	-7.403
FAM166A	-10.687
FAM166B	-13.330
FAM166C	-22.285
FAM167A	-15.923
FAM167B	-12.463
FAM168A	-22.159
FAM168B	-19.156
FAM169A	-12.982
FAM169B	-27.038
FAM170A	-14.437
FAM170B	-18.700
FAM171A1	-17.294
FAM171A2	-10.702
FAM171B	-20.685
FAM172A	-17.051
FAM174A	-21.880
FAM174B	-11.596
FAM174C	-18.475
FAM177A1	-8.256
FAM177B	-16.343
FAM178B	-11.485
FAM180A	-15.704
FAM180B	-11.506
FAM181A	-14.442
FAM181B	-18.860
FAM183A	-28.558
FAM184A	-19.430
FAM184B	-22.087
FAM185A	-16.645
FAM186A	-23.508
FAM186B	-16.437
FAM187B	-24.837
FAM189A1	-12.076
FAM189A2	-23.039
FAM189B	-14.405
FAM192A	-16.665
FAM193A	-10.655
FAM193B	-15.262
FAM199X	-21.446
FAM200A	0.020
FAM200B	-17.409
FAM204A	-13.990
FAM205A	-22.226
FAM207A	-30.240
FAM209A	-17.026
FAM209B	-17.151
FAM20A	-18.058
FAM20B	-9.028
FAM20C	-12.293
FAM210A	-0.543
FAM210B	-26.390
FAM214A	-22.087
FAM214B	-18.567
FAM216A	-25.027
FAM216B	-23.710
FAM217A	-22.534
FAM217B	-21.697
FAM218A	-19.197
FAM219A	-14.944
FAM219B	-12.918
FAM220A	-19.657
FAM221A	-10.885
FAM221B	-23.987
FAM222A	-3.066
FAM222B	-32.795
FAM227A	-23.910
FAM227B	-21.933
FAM228A	-19.610
FAM228B	-14.574
FAM229A	-15.821
FAM229B	-11.976
FAM234A	-21.538
FAM234B	-22.469
FAM237A	-17.124
FAM240A	-19.857
FAM241A	-28.051
FAM241B	-30.459
FAM243A	-22.709
FAM24A	-26.287
FAM24B	-17.191
FAM25A	-12.027
FAM25C	-8.637
FAM25G	-5.796
FAM32A	-0.399
FAM3A	-19.141
FAM3B	-26.264
FAM3C	-28.188
FAM3D	-15.467
FAM43A	-18.083
FAM43B	-22.107
FAM47A	-27.284
FAM47B	-22.382
FAM47C	-22.773
FAM47E	-21.479
FAM49A	-21.788
FAM49B	-15.411
FAM50A	23.362
FAM50B	-22.490
FAM53A	-14.306
FAM53B	-19.761
FAM53C	-8.761
FAM71A	-18.557
FAM71B	-10.230
FAM71C	-23.609
FAM71D	-26.029
FAM71E1	-17.832
FAM71E2	-24.582
FAM71F1	-21.099
FAM71F2	-9.093
FAM72B	-16.766
FAM72D	-24.815
FAM76A	-30.180
FAM76B	-10.788
FAM78A	-17.225
FAM78B	-19.118
FAM81A	-18.815
FAM81B	-27.244
FAM83A	-22.852
FAM83B	-28.569
FAM83C	-18.104
FAM83D	-20.150
FAM83E	-13.960
FAM83F	-5.223
FAM83G	-10.908
FAM83H	-16.651
FAM86B1	-15.455
FAM86B2	-14.501
FAM86C1	-6.631
FAM89A	-24.460
FAM89B	-6.992
FAM8A1	-19.181
FAM90A1	-23.142
FAM90A26	-15.714
FAM91A1	-19.672
FAM92A	-21.905
FAM92B	-15.231
FAM98A	-20.487
FAM98B	-12.480
FAM98C	-19.313
FAM9A	-19.777
FAM9B	-25.210
FAM9C	-25.011
FAN1	-22.420
FANCA	-11.676
FANCB	-19.924
FANCC	-2.978
FANCD2	-13.250
FANCD2OS	-22.520
FANCE	-13.091
FANCF	-27.601
FANCG	-13.299
FANCI	-17.411
FANCL	-16.032
FANCM	0.215
FANK1	-19.753
FAP	-25.552
FAR1	-25.942
FAR2	-22.299
FARP1	-28.842
FARP2	-20.276
FARS2	17.173
FARSA	1.274
FARSB	39.991
FAS	-19.849
FASLG	-15.295
FASN	17.561
FASTK	-11.584
FASTKD1	-25.937
FASTKD2	-7.072
FASTKD3	-23.071
FASTKD5	3.110
FAT1	-27.993
FAT2	-18.853
FAT3	-27.486
FAT4	-11.640
FATE1	-22.962
FAU	55.689
FAXC	-12.885
