Gene	common_essential	BF_diff	BF_group	Beta_diff	Beta_group	Diff_diff	Group	Specific_Essential_Group	Rank	abs_diff_rank	Label
GDI1	FALSE	0.7029187136205081	None	-0.4612174652280966	None	1.1641361788486047	None	None	3841	10000	
GDI2	FALSE	0.3379331336338852	None	0.22282969507209605	None	0.11510343856178917	None	None	12333	10000	
GDNF	FALSE	0.7921978437286555	None	-0.38617444243812693	None	1.1783722861667825	None	None	3753	10000	
GDPD1	FALSE	0.9664590376305662	None	-0.6397841084372611	K27M-specific Essential	1.6062431460678273	None	None	1693	10000	
GDPD2	FALSE	0.007981889224530692	None	-0.07719735225899421	None	0.0851792414835249	None	None	12584	10000	
GDPD3	FALSE	1.4161772949148925	None	-0.9067824182983196	None	2.322959713213212	None	None	313	10000	
GDPD4	FALSE	-0.04390473627744429	None	0.3989154295062777	None	-0.44282016578372196	None	None	16057	10000	
GDPD5	FALSE	0.6858089934280199	None	-0.28393041022652754	None	0.9697394036545475	None	None	5155	10000	
GDPGP1	FALSE	0.26648270481878844	None	0.0048351328097734955	None	0.26164757200901495	None	None	11128	10000	
GEM	FALSE	0.16645282736563405	None	-0.09093523635591118	None	0.2573880637215452	None	None	11165	10000	
GEMIN2	FALSE	0.16967309617202317	None	-0.12875125535474935	None	0.2984243515267725	None	None	10826	10000	
GEMIN4	TRUE	-0.06636531602522633	Common Essential	0.5989857291396021	Common Essential	-0.6653510451648285	Common Essential	None	16986	10000	
GEMIN5	TRUE	-0.076196911301735	Common Essential	-0.11487614320112349	Common Essential	0.03867923189938849	Common Essential	None	12945	10000	
GEMIN6	TRUE	-0.2341416625669468	Common Essential	0.06059651057745852	Common Essential	-0.2947381731444053	Common Essential	None	15241	10000	
GEMIN7	TRUE	0.11184732816125048	Common Essential	0.28223071538846134	Common Essential	-0.17038338722721086	Common Essential	None	14484	10000	
GEMIN8	TRUE	-0.011723632991513355	Common Essential	0.15351345035837538	Common Essential	-0.16523708334988874	Common Essential	None	14452	10000	
GEN1	FALSE	0.5942790562996411	None	-0.22297092617731618	None	0.8172499824769572	None	None	6385	10000	
GET1	FALSE	-0.45437708960320533	None	0.898339676935374	None	-1.3527167665385793	None	None	18301	10000	
GET3	TRUE	0.7900848093001381	Common Essential	-0.4992759550609873	Common Essential	1.2893607643611253	Common Essential	None	3101	10000	
GET4	FALSE	0.37253804746329733	None	-1.3477418168364892	None	1.7202798642997865	None	None	1345	10000	
GFAP	FALSE	0.21459471240135758	None	0.19448885580902628	None	0.0201058565923313	None	None	13088	10000	
GFER	TRUE	-0.4901310864529087	Common Essential	0.4524012491722069	Common Essential	-0.9425323356251156	Common Essential	None	17738	10000	
GFI1	FALSE	0.15397427588331425	None	0.10593943278198434	None	0.04803484310132991	None	None	12866	10000	
GFI1B	FALSE	0.30371805357777915	None	0.023506780239338693	None	0.2802112733384404	None	None	10974	10000	
GFM1	FALSE	0.25243364633807913	None	-0.1625273616549034	None	0.4149610079929825	None	None	9836	10000	
GFM2	FALSE	0.5579143111094811	None	-0.23930172185165438	None	0.7972160329611355	None	None	6543	10000	
GFOD1	FALSE	0.787582667272151	None	-0.334786333745799	None	1.1223690010179501	None	None	4120	10000	
GFOD2	FALSE	-0.11797192758170638	None	0.27231053820415063	None	-0.390282465785857	None	None	15799	10000	
GFPT1	TRUE	0.6837138110467911	Common Essential	-0.37462518352249286	Common Essential	1.0583389945692838	Common Essential	None	4519	10000	
GFPT2	FALSE	0.15743377789547697	None	0.21119280569852975	None	-0.05375902780305278	None	None	13667	10000	
GFRA1	FALSE	1.326646103625154	None	-1.0636162091468493	None	2.3902623127720033	None	None	263	10000	
GFRA2	FALSE	0.6028320927466594	None	-0.29611326739253735	None	0.8989453601391968	None	None	5691	10000	
GFRA3	FALSE	0.22239391140368675	None	0.0013171227260058913	None	0.22107678867768085	None	None	11478	10000	
GFRA4	FALSE	0.7890790026777823	None	-0.38091849324994986	None	1.1699974959277322	None	None	3813	10000	
GFRAL	FALSE	0.28491887188368836	None	0.21509380944996012	None	0.06982506243372824	None	None	12691	10000	
GFY	FALSE	0.5361173260994588	None	-0.34753248127955966	None	0.8836498073790184	None	None	5821	10000	
GGA1	FALSE	1.209783046776841	None	-0.8415805303098405	None	2.0513635770866814	None	None	651	10000	
GGA2	FALSE	0.11643268548851748	None	-0.08094605292421848	None	0.19737873841273595	None	None	11688	10000	
GGA3	FALSE	1.253773612858672	None	-0.6715833507972345	None	1.9253569636559065	None	None	867	10000	
GGACT	FALSE	0.8187417383863956	None	-0.5068425083534054	None	1.3255842467398011	None	None	2913	10000	
GGCT	FALSE	0.6562139298920397	None	-0.5633715215019184	None	1.2195854513939581	None	None	3493	10000	
GGCX	FALSE	0.6646507752394468	None	-0.2897961537363607	None	0.9544469289758075	None	None	5258	10000	
GGH	FALSE	0.7325817187691874	None	-0.37793678698484573	None	1.1105185057540332	None	None	4179	10000	
GGN	FALSE	1.1820041144319515	None	-0.5842175917913545	None	1.7662217062233059	None	None	1206	10000	
GGNBP2	FALSE	-0.13476270302504068	None	0.1733778539529418	None	-0.3081405569779825	None	None	15320	10000	
GGPS1	TRUE	0.06669448306761017	Common Essential	0.4200941854703042	Common Essential	-0.353399702402694	Common Essential	None	15578	10000	
GGT1	TRUE	0.25954459355076953	Common Essential	0.20117170347859475	Common Essential	0.05837289007217478	Common Essential	None	12776	10000	
GGT5	FALSE	0.32017687228829206	None	-0.33132751353106443	None	0.6515043858193565	None	None	7782	10000	
GGT6	FALSE	0.30898026077970336	None	0.2262092260537534	None	0.08277103472594996	None	None	12603	10000	
GGT7	FALSE	-0.0033178981141471775	None	0.4852312292412868	None	-0.488549127355434	None	None	16262	10000	
GGTLC1	FALSE	0.6159204626726233	None	-0.2930023007820922	None	0.9089227634547156	None	None	5612	10000	
GGTLC2	TRUE	0.6243702772875898	Common Essential	-0.2893859666696583	Common Essential	0.9137562439572481	Common Essential	None	5573	10000	
GH1	FALSE	-0.12539309231410156	None	0.5680815564426542	K27M-KO-specific Essential	-0.6934746487567558	None	None	17081	10000	
GH2	FALSE	0.19054149213953364	None	0.14567281688674413	None	0.04486867525278951	None	None	12901	10000	
GHDC	FALSE	0.4363253280800405	None	-0.5865155005239522	None	1.0228408286039927	None	None	4765	10000	
GHITM	FALSE	0.2614075777406261	None	0.12094083115473678	None	0.14046674658588934	None	None	12133	10000	
GHR	FALSE	0.08452376924275418	None	0.47366443609794223	None	-0.38914066685518806	None	None	15792	10000	
GHRH	FALSE	0.13995817780870745	None	0.12029283290154125	None	0.019665344907166205	None	None	13094	10000	
GHRHR	FALSE	-0.06877943001219133	None	0.6279141641899635	K27M-KO-specific Essential	-0.6966935942021548	None	None	17095	10000	
GHRL	FALSE	0.497840575056732	None	-0.15652261987776106	None	0.654363194934493	None	None	7753	10000	
GHSR	FALSE	1.0474952239489306	None	-0.845163665533739	None	1.8926588894826697	None	None	916	10000	
GID4	FALSE	-0.30823475954778334	None	0.6443637822980604	None	-0.9525985418458437	None	None	17765	10000	
GID8	FALSE	0.5732715306825242	None	-0.6092915984698033	None	1.1825631291523275	None	None	3715	10000	
GIGYF1	FALSE	-0.21106310888474772	None	0.8851260052637968	None	-1.0961891141485445	None	None	17990	10000	
GIGYF2	FALSE	-0.7304811640159145	None	0.8745245110588202	K27M-KO-specific Essential	-1.6050056750747346	None	None	18471	10000	
GIMAP1	FALSE	0.8699291833467933	None	-0.4475284683658406	None	1.3174576517126337	None	None	2953	10000	
GIMAP2	FALSE	0.8262098251205	None	-0.4204419020368618	None	1.2466517271573618	None	None	3327	10000	
GIMAP4	FALSE	-0.08925257054653557	None	0.4317311894663918	None	-0.5209837600129273	None	None	16405	10000	
GIMAP5	FALSE	0.9773634315301901	None	-0.5704736164788651	None	1.5478370480090553	None	None	1893	10000	
GIMAP6	FALSE	0.27225369701137625	None	0.0864170388979599	None	0.18583665811341635	None	None	11781	10000	
GIMAP7	FALSE	0.41689924478496065	None	-0.4532825187992583	None	0.870181763584219	None	None	5938	10000	
GIMAP8	FALSE	-0.7314073609563783	None	0.6496781194943405	None	-1.3810854804507189	None	None	18332	10000	
GIMD1	FALSE	-0.13227353683632215	None	0.20471306039683915	None	-0.33698659723316127	None	None	15475	10000	
GIN1	FALSE	1.000515953082171	None	-0.7493514542372103	None	1.7498674073193814	None	None	1245	10000	
GINM1	FALSE	-0.6305263781947675	None	0.4015360082440893	None	-1.0320623864388567	None	None	17895	10000	
GINS1	TRUE	-0.025342244537774006	Common Essential	-0.10031659501158885	Common Essential	0.07497435047381484	Common Essential	None	12655	10000	
GINS2	TRUE	-0.42053260135667747	Common Essential	0.6424959792032323	Common Essential	-1.0630285805599098	Common Essential	None	17936	10000	
GINS3	TRUE	0.018603679925344396	Common Essential	0.1022192433528698	Common Essential	-0.08361556342752541	Common Essential	None	13885	10000	
GINS4	TRUE	0.5941062203549698	Common Essential	-0.640960051880253	Common Essential	1.2350662722352228	Common Essential	None	3396	10000	
GIP	FALSE	-0.016120290268768767	None	0.32250657242424347	None	-0.33862686269301223	None	None	15488	10000	
GIPC1	FALSE	0.6345566791288446	None	-0.349030762932349	None	0.9835874420611936	None	None	5042	10000	
GIPC2	FALSE	0.1853877969953439	None	-0.5820254379592139	None	0.7674132349545578	None	None	6782	10000	
GIPC3	FALSE	0.6728837596043574	None	-0.22116550451910988	None	0.8940492641234673	None	None	5735	10000	
GIPR	FALSE	0.5775879276787048	None	-0.16180864162049138	None	0.7393965692991962	None	None	7041	10000	
GIT1	FALSE	0.6572231538030351	None	-0.4686165188634406	None	1.1258396726664757	None	None	4099	10000	
GIT2	FALSE	0.3344966621756429	None	0.15476747619699396	None	0.17972918597864893	None	None	11830	10000	
GJA1	FALSE	0.7728562627527604	None	-0.32045772642099474	None	1.093313989173755	None	None	4289	10000	
GJA10	FALSE	0.22839768009803207	None	0.07822070219135996	None	0.15017697790667212	None	None	12058	10000	
GJA3	TRUE	0.8582029052424385	Common Essential	-0.7821755268137058	Common Essential	1.6403784320561443	Common Essential	None	1575	10000	
GJA4	FALSE	0.39004165288764103	None	-0.1551180513850977	None	0.5451597042727387	None	None	8691	10000	
GJA5	FALSE	0.38611925284236864	None	-0.004406446535831164	None	0.3905256993781998	None	None	10048	10000	
GJA8	FALSE	0.37176270410115786	None	-0.3852083008387446	None	0.7569710049399024	None	None	6878	10000	
GJA9	FALSE	0.0742456460600629	None	0.22531479552288805	None	-0.15106914946282515	None	None	14361	10000	
GJB1	FALSE	0.5655599325601371	None	-0.4173031350637163	None	0.9828630676238534	None	None	5044	10000	
GJB2	FALSE	0.26095699837589226	None	0.22363680593993995	None	0.037320192435952304	None	None	12952	10000	
GJB3	FALSE	0.27956926095308965	None	-0.10543339840704737	None	0.385002659360137	None	None	10095	10000	
GJB4	FALSE	0.7770656098964412	None	-0.45567178570532074	None	1.232737395601762	None	None	3415	10000	
GJB5	FALSE	0.31353030502907325	None	-0.08019279933110092	None	0.39372310436017416	None	None	10012	10000	
GJB6	FALSE	0.3619742093776199	None	0.02039420441797915	None	0.3415800049596408	None	None	10464	10000	
GJB7	FALSE	0.4388251864391767	None	-0.12815265700005965	None	0.5669778434392363	None	None	8506	10000	
GJC1	FALSE	0.3620698014556121	None	0.22043842815079626	None	0.14163137330481582	None	None	12120	10000	
GJC2	FALSE	0.12087810156012607	None	0.09524705404668735	None	0.025631047513438726	None	None	13047	10000	
GJC3	FALSE	0.8680384764028454	None	-0.5156958211111725	None	1.3837342975140179	None	None	2582	10000	
GJD2	FALSE	0.3938685660022643	None	-0.028378882609903233	None	0.4222474486121675	None	None	9769	10000	
GJD3	FALSE	0.042629624309283604	None	0.19103500246541855	None	-0.14840537815613494	None	None	14341	10000	
GJD4	FALSE	0.8130466790045572	None	-0.5081576860930443	None	1.3212043650976015	None	None	2939	10000	
GJE1	FALSE	1.027795146393729	None	-0.6726554360564109	None	1.7004505824501397	None	None	1407	10000	
GK	FALSE	1.2118111352958212	None	-0.788488486978526	None	2.000299622274347	None	None	735	10000	
GK2	FALSE	0.5424253254866799	None	-0.1701931374958327	None	0.7126184629825125	None	None	7256	10000	
GK5	FALSE	0.9148310417332514	None	-0.5907960693992096	None	1.505627111132461	None	None	2057	10000	
GKAP1	FALSE	0.19713080995647048	None	0.2599314161331505	None	-0.06280060617668004	None	None	13732	10000	
GKN1	FALSE	0.26036112838443715	None	0.0656152594297831	None	0.19474586895465407	None	None	11706	10000	
GKN2	FALSE	0.3345441493443194	None	-0.11275511111992295	None	0.4472992604642424	None	None	9563	10000	
GLA	FALSE	0.6603203213578805	None	-0.48803616536717015	None	1.1483564867250506	None	None	3944	10000	
GLB1	FALSE	0.4473482657510697	None	-0.025996520355771727	None	0.4733447861068414	None	None	9326	10000	
GLB1L	FALSE	0.36549183486935116	None	-1.6438115810399117	None	2.0093034159092626	None	None	719	10000	
GLB1L2	FALSE	-0.245302941282512	None	0.36743113827099405	None	-0.6127340795535061	None	None	16785	10000	
GLB1L3	FALSE	0.9640494482651948	None	-0.425630190550485	None	1.3896796388156798	None	None	2555	10000	
GLCCI1	FALSE	0.24491833201780022	None	0.3015828472440881	None	-0.056664515226287904	None	None	13692	10000	
GLCE	FALSE	1.2939455527508323	None	-1.3156636026884678	None	2.6096091554393004	None	None	143	10000	
GLDC	FALSE	-0.27565308103031294	None	0.02704783676861148	None	-0.30270091779892444	None	None	15293	10000	
GLDN	FALSE	1.1255708159672841	None	-0.9264573742550875	None	2.0520281902223716	None	None	648	10000	
GLE1	TRUE	0.668478720112371	Common Essential	-0.5125096360647994	Common Essential	1.1809883561771704	Common Essential	None	3728	10000	
GLG1	FALSE	0.017388416510344062	None	0.4188244672237853	None	-0.40143605071344124	None	None	15860	10000	
GLI1	FALSE	1.2609106859001855	None	-1.0895677508204826	None	2.3504784367206684	None	None	293	10000	
GLI2	FALSE	0.7301891567016352	None	-0.3987011898282355	None	1.1288903465298707	None	None	4082	10000	
GLI3	FALSE	0.7486606631312679	None	-0.5900192643990234	None	1.3386799275302912	None	None	2853	10000	
GLI4	FALSE	1.0420238852539532	None	-0.6116979263376865	None	1.6537218115916397	None	None	1530	10000	
GLIPR1	FALSE	0.03348636625462942	None	0.4207703546005135	None	-0.38728398834588407	None	None	15783	10000	
GLIPR1L1	FALSE	-0.2642131158544557	None	0.38357060097769313	None	-0.6477837168321489	None	None	16932	10000	
GLIPR1L2	FALSE	0.12175072592945047	None	-0.02625368418742576	None	0.14800441011687623	None	None	12071	10000	
GLIPR2	FALSE	-0.2010422188185699	None	0.09193313241772176	None	-0.29297535123629165	None	None	15229	10000	
GLIS1	FALSE	0.5258170726869695	None	-0.44323876288100206	None	0.9690558355679716	None	None	5166	10000	
GLIS2	FALSE	0.34120907795826877	None	-0.29179778591830735	None	0.6330068638765761	None	None	7935	10000	
GLIS3	FALSE	0.37043733498900955	None	-0.155969215743335	None	0.5264065507323445	None	None	8862	10000	
GLMN	FALSE	0.12042824836922827	None	0.1217059280396932	None	-0.0012776796704649235	None	None	13258	10000	
GLMP	FALSE	0.34946867117260805	None	-0.044179293357538826	None	0.3936479645301469	None	None	10016	10000	
GLO1	FALSE	-0.012597095253725488	None	0.40683187863929926	None	-0.41942897389302475	None	None	15945	10000	
GLOD4	FALSE	0.6120676668824074	None	-0.34500338181393786	None	0.9570710486963453	None	None	5234	10000	
GLOD5	FALSE	0.717254995211401	None	-0.16936788923305596	None	0.886622884444457	None	None	5791	10000	
GLP1R	FALSE	0.26810101114202844	None	-0.19173278979296043	None	0.4598338009349889	None	None	9442	10000	
GLP2R	FALSE	-0.32534619495630057	None	0.42289827398433516	None	-0.7482444689406358	None	None	17253	10000	
GLRA1	FALSE	0.4147829442171084	None	-0.43404179633716633	None	0.8488247405542747	None	None	6110	10000	
GLRA2	FALSE	0.6340242195567862	None	-0.17996259493021646	None	0.8139868144870027	None	None	6412	10000	
GLRA3	FALSE	1.3708341889903715	None	-1.0134428903062038	None	2.3842770792965755	None	None	268	10000	
GLRA4	FALSE	0.13233116086601204	None	-0.05985683189363518	None	0.1921879927596472	None	None	11726	10000	
GLRB	FALSE	0.5863865324588985	None	-0.2329760109216413	None	0.8193625433805398	None	None	6367	10000	
GLRX	FALSE	0.8715046717005462	None	-0.4670850576689891	None	1.3385897293695352	None	None	2854	10000	
GLRX2	FALSE	0.279042104750132	None	-0.44092646716715567	None	0.7199685719172877	None	None	7194	10000	
GLRX3	FALSE	-0.48033776152331303	None	0.672750598081673	None	-1.1530883596049861	None	None	18055	10000	
GLRX5	TRUE	0.04643015201258144	Common Essential	0.19054756318326455	Common Essential	-0.1441174111706831	Common Essential	None	14305	10000	
GLS	FALSE	0.10053914875027792	None	0.15450443134345285	None	-0.05396528259317493	None	None	13670	10000	
GLS2	FALSE	0.19003926242852054	None	-0.13498276674286186	None	0.3250220291713824	None	None	10605	10000	
GLT1D1	FALSE	0.7095544572751311	None	-0.3445633982675952	None	1.0541178555427262	None	None	4547	10000	
GLT6D1	FALSE	0.11683859694770227	None	-0.46199194420219936	None	0.5788305411499016	None	None	8404	10000	
GLT8D1	FALSE	1.3289581918310913	None	-0.9699685454486877	None	2.2989267372797793	None	None	332	10000	
GLT8D2	FALSE	0.9933116547442312	None	-0.4184323612467674	None	1.4117440159909986	None	None	2465	10000	
GLTP	FALSE	0.20379229828079892	None	-0.06579152774116863	None	0.26958382602196757	None	None	11053	10000	
GLTPD2	FALSE	0.5597657948087228	None	-0.21060966252147556	None	0.7703754573301984	None	None	6754	10000	
GLUD1	FALSE	0.6392167436431467	None	-0.1712547042618451	None	0.8104714479049918	None	None	6442	10000	
GLUD2	FALSE	0.2644231706726119	None	-0.1569439827031585	None	0.4213671533757704	None	None	9781	10000	
GLUL	FALSE	0.4801580088549997	None	-0.024148348835576622	None	0.5043063576905763	None	None	9072	10000	
GLYAT	FALSE	0.1877636143485607	None	0.23026513158074718	None	-0.04250151723218648	None	None	13583	10000	
GLYATL1	FALSE	0.5658574338230756	None	-0.02226956951829598	None	0.5881270033413716	None	None	8325	10000	
GLYATL2	FALSE	-0.08521767927377599	None	0.31760788220611064	None	-0.40282556147988663	None	None	15869	10000	
GLYATL3	FALSE	-0.08225778486076574	None	0.12567285773084164	None	-0.20793064259160737	None	None	14713	10000	
GLYCTK	FALSE	0.6687548403203288	None	-0.7952304233437327	None	1.4639852636640616	None	None	2234	10000	
GLYR1	FALSE	-0.36205350690333793	None	0.6168751821664198	None	-0.9789286890697577	None	None	17802	10000	
GM2A	FALSE	1.1539903552121213	None	-0.7877343076340695	None	1.9417246628461908	None	None	844	10000	
GMCL1	FALSE	-0.06541168220000972	None	0.26358324218815155	None	-0.32899492438816125	None	None	15435	10000	
GMDS	FALSE	0.6630551478836997	None	-0.17618988994114648	None	0.8392450378248462	None	None	6188	10000	
GMEB1	FALSE	0.9275772884926904	None	-0.550849248036932	None	1.4784265365296223	None	None	2165	10000	
GMEB2	FALSE	-0.15684316855701474	None	0.4048319802880349	None	-0.5616751488450497	None	None	16588	10000	
GMFB	FALSE	0.797969259796469	None	-0.43591952003321344	None	1.2338887798296825	None	None	3404	10000	
GMFG	FALSE	0.23148924527102077	None	0.30512426796865977	None	-0.073635022697639	None	None	13810	10000	
GMIP	FALSE	0.9891925305923523	None	-0.7209970249432244	None	1.7101895555355768	None	None	1375	10000	
GML	FALSE	0.6841412087082996	None	-0.21261412056040674	None	0.8967553292687064	None	None	5712	10000	
GMNC	FALSE	0.3465238161154681	None	0.22079495323490103	None	0.1257288628805671	None	None	12240	10000	
GMNN	FALSE	-0.0013871694628591058	None	0.29444587902839836	None	-0.29583304849125747	None	None	15248	10000	
GMPPA	FALSE	1.1408766152038603	None	-0.6392681788251896	None	1.78014479402905	None	None	1175	10000	
GMPPB	TRUE	-0.5561764062555534	Common Essential	0.6031241378573226	Common Essential	-1.159300544112876	Common Essential	None	18061	10000	
GMPR	FALSE	0.3567849711457207	None	-0.05576077503430546	None	0.41254574618002615	None	None	9857	10000	
GMPR2	FALSE	0.6566857687351391	None	-0.20741912183815858	None	0.8641048905732976	None	None	5991	10000	
GMPS	TRUE	0.3215986582279027	Common Essential	0.26946518853764023	Common Essential	0.052133469690262446	Common Essential	None	12832	10000	
GNA11	FALSE	0.479219128516315	None	-0.2699648574077633	None	0.7491839859240783	None	None	6956	10000	
GNA12	FALSE	0.2455353497685694	None	-0.2009584725793406	None	0.44649382234791	None	None	9569	10000	
GNA13	FALSE	0.4110730929535287	None	-0.20874695802250326	None	0.6198200509760319	None	None	8041	10000	
GNA14	FALSE	0.4577398889185682	None	-0.22958714911344952	None	0.6873270380320178	None	None	7471	10000	
GNA15	FALSE	0.5080173460585604	None	-0.2552311795254188	None	0.7632485255839792	None	None	6824	10000	
GNAI1	FALSE	-0.10300723289677233	None	0.20497967150094598	None	-0.3079869043977183	None	None	15319	10000	
GNAI2	FALSE	0.12576051984583386	None	0.06226527282738274	None	0.06349524701845112	None	None	12730	10000	
GNAI3	FALSE	0.7015867925145637	None	-0.13436410474385063	None	0.8359508972584143	None	None	6222	10000	
GNAL	FALSE	0.35123924399159123	None	-0.1143103737299497	None	0.4655496177215409	None	None	9401	10000	
GNAO1	FALSE	0.9446130671022327	None	-0.5680670051041534	None	1.5126800722063862	None	None	2028	10000	
GNAQ	FALSE	-0.2619955321086839	None	0.38278210580073313	None	-0.644777637909417	None	None	16915	10000	
GNAS	FALSE	0.6927761023616609	None	-0.4969045748013033	None	1.1896806771629642	None	None	3677	10000	
GNAT1	FALSE	0.45218910812027713	None	0.011289797603494328	None	0.44089931051678277	None	None	9612	10000	
GNAT2	FALSE	-0.04916328303749862	None	-0.4174906622681346	None	0.36832737923063597	None	None	10251	10000	
GNAT3	FALSE	0.5612167361349694	None	-0.31216028101865834	None	0.8733770171536277	None	None	5908	10000	
GNAZ	FALSE	0.21781010828558012	None	0.039640500502338694	None	0.17816960778324142	None	None	11836	10000	
GNB1	FALSE	-0.5397403125144964	None	0.7291614513183726	None	-1.268901763832869	None	None	18210	10000	
GNB1L	TRUE	0.29576778084487687	Common Essential	-0.41396494011957574	Common Essential	0.7097327209644526	Common Essential	None	7279	10000	
GNB2	FALSE	0.3955553889627342	None	-0.11453017772464617	None	0.5100855666873804	None	None	9011	10000	
GNB3	FALSE	0.2758533670031553	None	0.24004323713659934	None	0.03581012986655599	None	None	12967	10000	
GNB4	FALSE	0.5929106359223391	None	-0.27346180977506307	None	0.8663724456974021	None	None	5972	10000	
GNB5	FALSE	0.6882126353968161	None	-1.119908716359468	None	1.8081213517562842	None	None	1092	10000	
GNE	FALSE	0.03903112079583837	None	-0.6816682873241142	None	0.7206994081199526	None	None	7186	10000	
GNG10	FALSE	0.38683670602060594	None	0.005226514652883152	None	0.3816101913677228	None	None	10128	10000	
GNG11	FALSE	0.6967724702767149	None	-0.30735137343304847	None	1.0041238437097633	None	None	4897	10000	
GNG12	FALSE	0.3544111548778709	None	0.1245544501406975	None	0.2298567047371734	None	None	11397	10000	
GNG13	FALSE	-0.7847233857227505	None	0.395424823139729	None	-1.1801482088624795	None	None	18094	10000	
GNG2	FALSE	0.3257142303711082	None	-0.14458611616207334	None	0.47030034653318153	None	None	9353	10000	
GNG3	FALSE	0.1516479369265778	None	-0.36978823523156734	None	0.5214361721581451	None	None	8902	10000	
GNG4	FALSE	-0.42322333171562515	None	0.5918349531667939	None	-1.015058284882419	None	None	17865	10000	
GNG5	FALSE	0.025728966606904158	None	0.32929500812198653	None	-0.3035660415150824	None	None	15300	10000	
GNG7	FALSE	0.46360198142609954	None	0.04079639192045073	None	0.42280558950564884	None	None	9762	10000	
GNG8	FALSE	0.36928985217984023	None	-0.2925332863817354	None	0.6618231385615756	None	None	7684	10000	
GNGT1	FALSE	0.6797187739027939	None	-0.6764813958251269	None	1.356200169727921	None	None	2738	10000	
GNGT2	FALSE	0.17358686756347974	None	-0.0973691071844269	None	0.27095597474790667	None	None	11041	10000	
GNL1	FALSE	0.7068515889698037	None	-0.052806099815468244	None	0.759657688785272	None	None	6853	10000	
GNL2	TRUE	0.2990029181427033	Common Essential	0.04090037944600444	Common Essential	0.25810253869669886	Common Essential	None	11155	10000	
GNL3	TRUE	-0.3510984779864631	Common Essential	0.5889081686316953	Common Essential	-0.9400066466181584	Common Essential	None	17729	10000	
GNL3L	TRUE	-0.33470844206739114	Common Essential	0.19038017217551406	Common Essential	-0.5250886142429052	Common Essential	None	16424	10000	
GNLY	FALSE	0.14898915164470522	None	0.2528438575302724	None	-0.10385470588556717	None	None	14029	10000	
GNMT	FALSE	0.057336063976966334	None	-0.044619506978884	None	0.10195557095585034	None	None	12453	10000	
GNPAT	FALSE	0.31596583621541774	None	0.013251048925121689	None	0.30271478729029605	None	None	10800	10000	
GNPDA1	FALSE	0.42192450902167056	None	-0.1174058314479925	None	0.5393303404696631	None	None	8748	10000	
GNPDA2	FALSE	0.8691831990942672	None	-0.5333424921317722	None	1.4025256912260393	None	None	2501	10000	
GNPNAT1	FALSE	-0.13910451281962566	None	0.16498057604428934	None	-0.304085088863915	None	None	15303	10000	
GNPTAB	FALSE	0.9245660230310302	None	-0.45155501499079925	None	1.3761210380218294	None	None	2620	10000	
GNPTG	FALSE	0.4672308363772051	None	-0.6502160060783713	None	1.1174468424555764	None	None	4144	10000	
GNRH1	FALSE	-0.3885460042255925	None	0.8002533865700179	K27M-KO-specific Essential	-1.1887993907956105	None	None	18102	10000	
GNRH2	FALSE	0.31265421408329197	None	-0.13826623438144048	None	0.45092044846473245	None	None	9534	10000	
GNRHR	FALSE	-0.05110236433082754	None	0.3202528676185966	None	-0.37135523194942416	None	None	15688	10000	
GNS	FALSE	1.3361169120817966	None	-1.0834337382291843	None	2.419550650310981	None	None	244	10000	
GOLGA1	FALSE	0.3255634523674364	K27M-specific Essential	-0.17095428303501994	None	0.49651773540245636	None	None	9140	10000	
GOLGA2	FALSE	0.31034929889764395	None	0.06155574087265375	None	0.2487935580249902	None	None	11231	10000	
GOLGA3	FALSE	0.3026323086880859	None	0.0590269672292508	None	0.24360534145883508	None	None	11280	10000	
GOLGA4	FALSE	1.1405905355710295	None	-0.7667871659971017	None	1.9073777015681312	None	None	887	10000	
GOLGA5	FALSE	0.8367406107961495	None	-0.6187272049530275	None	1.455467815749177	None	None	2273	10000	
GOLGA6A	FALSE	1.8392072540954627	None	-1.685353626602467	None	3.52456088069793	None	None	16	10000	
GOLGA6B	FALSE	-0.19519432120231206	None	0.2774401882754952	None	-0.4726345094778073	None	None	16188	10000	
GOLGA6C	FALSE	0.6092917770333836	None	-0.3229900759978313	None	0.9322818530312149	None	None	5423	10000	
GOLGA6D	FALSE	-0.1921866438937237	None	0.7027307436187371	None	-0.8949173875124607	None	None	17630	10000	
GOLGA6L2	FALSE	1.2222273333688367	None	-0.8208917996453433	None	2.04311913301418	None	None	664	10000	
GOLGA6L6	FALSE	1.0503111749355483	K27M-specific Essential	-0.7782816469796073	None	1.8285928219151555	None	None	1049	10000	
GOLGA6L9	FALSE	0.07604573570967312	None	0.2654263102081806	None	-0.18938057449850748	None	None	14593	10000	
GOLGA7	FALSE	0.13475163298135984	None	0.19686249173681178	None	-0.06211085875545194	None	None	13730	10000	
GOLGA7B	FALSE	0.6353989487746543	None	-0.1801440608667896	None	0.8155430096414439	None	None	6397	10000	
GOLGA8A	FALSE	0.6718209039768422	None	-0.6039380940097991	None	1.2757589979866415	None	None	3170	10000	
GOLGA8B	FALSE	-0.19106809303308747	None	0.232873990338672	None	-0.4239420833717595	None	None	15971	10000	
GOLGA8H	FALSE	0.3311498682573619	None	0.07372035667236443	None	0.2574295115849975	None	None	11164	10000	
GOLGA8J	FALSE	0.3598747356704645	None	-0.05408417475428055	None	0.4139589104247451	None	None	9844	10000	
