ASCL1	3.4357507816411132
AHR	2.831915872399658
ARNT	2.6911292781075504
BAMBI	2.5880627158226224
SINHCAF	2.263851287418725
PPIE	2.1884675232347077
ARID2	2.070919612170269
POLR1C	2.0507303497462672
CDC42	2.014786019776884
NPIPB9	2.014283711205364
CTSO	1.9823439867881703
TIMP3	1.97109500861703
TCF4	1.9414497733692782
EXOSC7	1.9312168898308117
RIPK3	1.8762455337331279
AIP	1.8680317519016902
ZCWPW1	1.866858580282341
PPP2R1A	1.8606551433557923
COPS8	1.8526382302085573
TPK1	1.8495314712445388
RHOA	1.8428947779779763
ADGRB1	1.8408866510248494
GOLGA6A	1.8392072540954627
PRELID1	1.8308138411723267
TPPP3	1.824329884278695
LOXL3	1.8160183219901938
CHST11	1.8138138126593244
KIAA0930	1.7964002560764958
CYP27B1	1.783801770906333
MTHFD2	1.7830676157298682
ERH	1.7776905580569538
HSDL2	1.7711142423661201
ARF3	1.7615655098709242
SEC61A2	1.7611237563112736
GSTT2	1.760697778138893
TIAM1	1.753569445470247
ZNRD1	1.7491379088478836
METTL7B	1.7466464425610417
TEAD1	1.7417230660994723
RABL3	1.74121110040169
TRDMT1	1.7395831862400042
NRARP	1.73072144048048
ZYG11B	1.7067982743382395
HIP1	1.705256676287402
TUBG1	1.697027191357493
UBE2V2	1.6919806643565627
OR6B1	1.6913587671119188
SOX2	1.6911377408257153
LRRK2	1.6818312382355622
ATP4B	1.6760108990806728
SH3GL3	1.6745696575967965
RHOD	1.6705819249072673
NAMPT	1.6704082017818909
YBX3	1.657094044366609
CCR6	1.6547340122582246
KCNG3	1.6543948627899872
TIAM2	1.648951470287205
USPL1	1.64729112802784
GPCPD1	1.6427800112962747
ETV6	1.6401340014165482
CCNA1	1.6391283952313147
SNX25	1.6376339196193086
NPAS3	1.6361657801308107
MSRB3	1.6339565720280613
CST5	1.6300118544592865
JAG1	1.6253217276625167
SORBS3	1.6175711593062168
USH2A	1.6116133662874956
SLC20A1	1.6105329313386125
CYB561A3	1.6058880146133774
H1-0	1.6048364524676466
SERPINB4	1.600951544021779
SMPD1	1.6008750821884614
DNTT	1.5991640391947564
NDUFB2	1.598252579311552
SLC22A2	1.5951320920475935
SLC20A2	1.591752002566055
SCGB1C2	1.5898448532063822
RHOB	1.5864787614648495
LRFN5	1.5834823546370638
OR4D6	1.5817566698758783
SDSL	1.5744021159851258
SLC25A36	1.567595935059588
EHD3	1.5671298037456882
TLR10	1.566166838093801
NANS	1.5618341169726564
PNLIPRP2	1.5577624668460364
TMEM50A	1.5567036133892556
WDR48	1.5547581641099804
MYH10	1.5540138293563937
CHKB	1.5529449836161955
IGDCC4	1.5513414800673042
CLEC10A	1.5501195726545833
FZD9	1.5468652656818285
GABRA6	1.5446505734879827
ATXN7L3	1.5427615423298104
ANK1	1.5423726220240455
AP1G1	1.5357688267323515
CNOT7	1.5329643828080575
ARPC1B	1.5319638335528407
