GENE	BF
CRAMP1	-2.720
CRAT	-6.221
CRB1	-8.496
CRB2	-12.657
CRB3	-12.685
CRBN	-10.880
CRCP	37.321
CRCT1	7.421
CREB1	-16.780
CREB3	-14.111
CREB3L1	-7.770
CREB3L2	-1.270
CREB3L3	-12.901
CREB3L4	-11.537
CREB5	-13.591
CREBBP	-26.374
CREBL2	-10.158
CREBRF	-18.212
CREBZF	-5.572
CREG1	-9.311
CREG2	-8.679
CRELD1	-12.694
CRELD2	-5.070
CREM	-15.029
CRH	-2.234
CRHBP	-15.688
CRHR1	-10.788
CRHR2	-7.300
CRIM1	-14.546
CRIP1	-16.502
CRIP2	-9.048
CRIP3	0.018
CRIPT	-9.551
CRISP1	-6.359
CRISP2	-9.419
CRISP3	-8.739
CRISPLD1	-13.518
CRISPLD2	-12.127
CRK	-15.902
CRKL	-9.324
CRLF1	-9.063
CRLF2	-11.901
CRLF3	-6.113
CRLS1	-7.801
CRMP1	-10.722
CRNKL1	28.039
CRNN	-10.659
CROCC	-6.859
CROT	-11.389
CRP	-12.485
CRPPA	-7.545
CRTAC1	-7.779
CRTAM	5.099
CRTAP	-11.902
CRTC1	-10.586
CRTC2	-4.864
CRTC3	-7.537
CRX	-14.625
CRY1	-13.802
CRY2	-7.503
CRYAA	-15.389
CRYAB	-4.467
CRYBA1	-11.395
CRYBA2	-12.212
CRYBA4	-7.779
CRYBB1	-2.277
CRYBB2	-11.076
CRYBB3	-10.459
CRYBG1	-13.962
CRYBG2	-12.933
CRYBG3	-12.013
CRYGA	-14.160
CRYGB	-12.452
CRYGC	-8.494
CRYGD	-13.266
CRYGN	-7.346
CRYGS	-10.380
CRYL1	-10.356
CRYM	-7.807
CRYZ	-8.892
CRYZL1	-12.605
CS	16.242
CSAD	-8.789
CSAG1	-12.029
CSAG3	2.554
CSDC2	-10.213
CSDE1	-21.157
CSE1L	10.236
CSF1	-15.760
CSF1R	-4.175
CSF2	-16.453
CSF2RA	-13.043
CSF2RB	-6.583
CSF3	-5.083
CSF3R	-16.139
CSGALNACT1	-18.538
CSGALNACT2	-16.857
CSH1	1.109
CSH2	-4.351
CSHL1	-4.502
CSK	-11.159
CSKMT	-8.997
CSMD1	-20.748
CSMD2	-11.941
CSMD3	-7.723
CSN1S1	-15.423
CSN2	-14.255
CSN3	-4.149
CSNK1A1	7.002
CSNK1A1L	-9.577
CSNK1D	-5.461
CSNK1E	-9.378
CSNK1G1	-12.924
CSNK1G2	-13.449
CSNK1G3	-6.412
CSNK2A1	-22.935
CSNK2A2	-7.823
CSNK2A3	-15.406
CSNK2B	1.809
CSPG4	-7.680
CSPG5	-8.470
CSPP1	-9.428
CSRNP1	-11.893
CSRNP2	-13.401
CSRNP3	-15.373
CSRP1	-4.681
CSRP2	-9.196
CSRP3	-5.446
CST1	-13.811
CST11	-14.012
CST2	-16.496
CST3	-4.156
CST4	-9.956
CST5	-9.812
CST6	-10.143
CST7	-15.059
CST8	-17.912
CST9	-13.316
CST9L	-17.851
CSTA	-14.818
CSTB	-8.735
CSTF1	-8.175
CSTF2	-16.158
CSTF2T	-13.957
CSTF3	10.452
CSTL1	-14.331
CT45A1	-13.061
CT45A10	-12.809
CT47B1	-10.957
CT55	-12.146
CT62	-13.640
CT83	-15.543
CTAG1A	-10.338
CTAG1B	5.514
CTAG2	-3.132
CTAGE1	-12.701
CTAGE15	0.575
CTAGE8	-14.201
CTAGE9	-5.807
CTBP1	-12.182
CTBP2	-16.007
CTBS	-18.502
CTC1	-1.519
CTCF	9.406
CTCFL	-9.169
CTDNEP1	-3.537
CTDP1	31.176
CTDSP1	-3.236
CTDSP2	-5.725
CTDSPL	-10.375
CTDSPL2	-18.701
CTF1	-8.511
CTH	-6.517
CTHRC1	-8.728
CTIF	-8.340
CTLA4	-9.665
CTNNA1	-11.622
CTNNA2	-17.859
CTNNA3	-13.047
CTNNAL1	-14.544
CTNNB1	-18.840
CTNNBIP1	-16.906
CTNNBL1	14.672
CTNND1	-14.734
CTNND2	-17.569
CTNS	-16.242
CTPS1	21.820
CTPS2	-10.078
CTR9	17.609
CTRB1	-11.399
CTRB2	-10.452
CTRC	-3.696
CTRL	-15.538
CTSA	-6.348
CTSB	-6.382
CTSC	-14.283
CTSD	-5.900
CTSE	-12.327
CTSF	-1.120
CTSG	-4.676
CTSH	-12.103
CTSK	-14.219
CTSL	-6.250
CTSO	-2.103
CTSS	-15.094
CTSV	-7.503
CTSW	-9.587
CTSZ	-8.826
CTTN	-2.875
CTTNBP2	-9.178
CTTNBP2NL	-16.539
CTU1	-2.050
CTU2	13.542
CTXN1	-8.044
CTXN2	-17.021
CTXN3	-7.806
CUBN	-9.343
CUEDC1	-17.483
CUEDC2	-17.932
CUL1	8.192
CUL2	-4.099
CUL3	12.103
CUL4A	-12.982
CUL4B	-9.721
CUL5	-17.635
CUL7	-11.980
CUL9	-7.449
CUTA	-8.890
CUTC	-7.163
CUX1	-15.627
CUX2	-11.028
CUZD1	-6.263
CWC15	13.709
CWC22	10.490
CWC25	-0.312
CWC27	-12.743
CWF19L1	-9.248
CWF19L2	-5.927
CWH43	-13.058
CX3CL1	-6.605
CX3CR1	-13.191
CXADR	-9.785
CXCL1	-9.253
CXCL10	-10.350
CXCL11	-9.917
CXCL12	-18.724
CXCL13	-12.398
CXCL14	-6.300
CXCL16	-10.522
CXCL17	-10.129
CXCL2	-10.601
CXCL3	-7.735
CXCL5	-14.951
CXCL6	-9.928
CXCL8	-13.026
CXCL9	-13.512
CXCR1	-10.592
CXCR2	-14.803
CXCR3	-11.988
CXCR4	-13.905
CXCR5	-9.725
CXCR6	-4.428
CXXC1	-6.927
CXXC4	-9.091
CXXC5	-11.496
CXorf21	-15.037
CXorf38	-14.772
CXorf40A	-8.161
CXorf40B	-2.043
CXorf49	-5.959
CXorf49B	1.356
CXorf51A	-4.478
CXorf51B	-5.121
CXorf56	1.975
CXorf58	-11.013
CXorf65	-9.733
CXorf66	-14.060
CYB561	-14.352
CYB561A3	-3.963
CYB561D1	-10.517
CYB561D2	-13.006
CYB5A	-14.822
CYB5B	-10.137
CYB5D1	-9.788
CYB5D2	-12.278
CYB5R1	-13.895
CYB5R2	-15.158
CYB5R3	-8.337
CYB5R4	3.527
CYB5RL	-12.961
CYBA	-5.723
CYBB	-11.593
CYBC1	-13.155
CYBRD1	-7.275
CYC1	23.649
CYCS	-12.065
CYFIP1	-16.911
CYFIP2	-9.961
CYGB	-10.543
CYHR1	-10.605
CYLC1	-8.361
CYLC2	-12.601
CYLD	-10.380
CYP11A1	-8.654
CYP11B1	-8.459
CYP11B2	-10.464
CYP17A1	-12.177
CYP19A1	-9.970
CYP1A1	-2.619
CYP1A2	-0.471
CYP1B1	-10.121
CYP20A1	-8.245
CYP21A2	-6.693
CYP24A1	-6.684
CYP26A1	-12.067
CYP26B1	-11.306
CYP26C1	-11.836
CYP27A1	-7.438
CYP27B1	0.175
CYP27C1	-8.903
CYP2A13	-14.097
CYP2A6	-11.289
CYP2A7	-12.029
CYP2B6	-17.102
CYP2C18	-8.841
CYP2C19	-10.585
CYP2C8	-13.469
CYP2C9	-12.125
CYP2D6	-13.626
CYP2E1	-8.301
CYP2F1	-2.600
CYP2J2	-10.129
CYP2R1	-13.301
CYP2S1	-8.543
CYP2U1	-11.482
CYP2W1	-12.236
CYP39A1	-5.046
CYP3A4	-10.807
CYP3A43	-8.292
CYP3A5	-9.214
CYP3A7	-15.912
CYP46A1	-8.164
CYP4A11	-13.912
CYP4A22	-11.932
CYP4B1	-2.384
CYP4F11	-9.610
CYP4F12	-9.410
CYP4F2	-11.438
CYP4F22	-8.879
CYP4F3	-17.266
CYP4F8	-6.098
CYP4V2	-13.601
CYP4X1	-11.883
CYP4Z1	-14.238
CYP51A1	-12.363
CYP7A1	-11.929
CYP7B1	-7.013
CYP8B1	-12.726
CYREN	-8.165
CYS1	-17.286
CYSLTR1	-9.752
CYSLTR2	-10.558
CYSRT1	-4.526
CYSTM1	1.960
CYTH1	-21.062
CYTH2	-13.246
CYTH3	-10.119
CYTH4	-7.917
CYTIP	-11.646
CYTL1	-10.129
CYYR1	-14.997
CZIB	-16.925
D2HGDH	-11.265
DAAM1	-8.712
DAAM2	-10.150
DAB1	-13.506
DAB2	-18.586
DAB2IP	-4.297
DACH1	-13.281
DACH2	-10.498
DACT1	-13.872
DACT2	-7.423
DACT3	-14.712
DAD1	25.836
DAG1	-7.121
DAGLA	-13.534
DAGLB	-14.475
DALRD3	-7.732
DAND5	-8.082
DAO	-11.988
DAOA	-15.301
DAP	-14.613
DAP3	41.895
DAPK1	-15.847
DAPK2	-4.059
DAPK3	-10.870
DAPL1	-13.127
DAPP1	-15.569
DARS1	24.701
DARS2	32.974
DAW1	-12.224
DAXX	-5.417
DAZAP1	-7.552
DAZAP2	-12.934
DAZL	-13.443
DBF4	2.318
DBF4B	-5.530
DBH	-8.560
DBI	-10.331
DBN1	-10.294
DBNDD1	-6.578
DBNDD2	-10.211
DBNL	-9.473
DBP	-7.672
DBR1	18.816
DBT	-10.844
DBX1	-5.867
DBX2	-8.584
DCAF1	1.920
DCAF10	-8.085
DCAF11	-0.824
DCAF12	-12.392
DCAF12L1	-12.152
DCAF12L2	-13.706
DCAF13	-16.117
DCAF15	-3.473
DCAF16	-13.659
DCAF17	-6.859
DCAF4	-10.902
DCAF4L1	-10.375
DCAF4L2	-0.598
DCAF5	-10.259
DCAF6	-12.322
DCAF7	11.878
DCAF8	-5.878
DCAF8L1	-11.518
DCAF8L2	-4.834
DCAKD	-8.550
DCANP1	-14.877
DCBLD1	-11.306
DCBLD2	-9.862
DCC	-12.803
DCD	-9.873
DCDC1	-1.060
DCDC2	-5.633
DCDC2B	-10.307
DCDC2C	-9.869
DCHS1	-11.556
DCHS2	-5.066
DCK	-15.054
DCLK1	-12.088
DCLK2	-14.260
DCLK3	-11.600
DCLRE1A	-14.777
DCLRE1B	-3.319
DCLRE1C	-11.712
DCN	-10.091
DCP1A	-10.743
DCP1B	-12.397
DCP2	-8.513
DCPS	-6.163
DCST1	-9.276
DCST2	-8.964
DCSTAMP	-12.369
DCT	-2.520
DCTD	-4.666
DCTN1	16.821
DCTN2	-2.867
DCTN3	3.717
DCTN4	-3.252
DCTN5	22.729
DCTN6	-8.949
DCTPP1	-14.859
DCUN1D1	-2.673
DCUN1D2	-11.802
DCUN1D3	-15.269
DCUN1D4	-11.736
DCUN1D5	-10.781
DCX	-10.675
DCXR	-10.451
DDA1	-8.131
DDAH1	-16.117
DDAH2	-5.761
DDB1	11.043
DDB2	-5.049
DDC	-10.970
DDHD1	-8.356
DDHD2	-11.118
DDI1	-16.163
DDI2	-6.608
DDIAS	-14.349
DDIT3	-9.975
DDIT4	-22.802
DDIT4L	-15.243
DDN	5.909
DDO	-17.085
DDOST	25.542
DDR1	-7.029
DDR2	-16.662
DDRGK1	-13.130
DDT	2.893
DDTL	2.339
DDX1	0.261
DDX10	18.524
DDX11	-6.528
DDX17	-7.886
DDX18	10.136
DDX19A	-12.621
DDX19B	-9.928
DDX20	14.921
DDX21	23.664
DDX23	55.050
DDX24	6.352
DDX25	-3.822
DDX27	15.563
DDX28	2.820
DDX31	-8.567
DDX39A	-3.084
DDX39B	24.250
DDX3X	10.475
DDX3Y	-15.690
DDX4	-15.835
DDX41	19.679
DDX42	-6.157
DDX43	-12.379
DDX46	9.098
DDX47	6.184
DDX49	25.453
DDX5	-1.869
DDX50	-14.875
DDX51	10.886
DDX52	17.856
DDX53	-12.265
DDX54	30.389
DDX55	26.562
DDX56	26.125
DDX58	-17.668
DDX59	31.160
DDX6	14.351
DDX60	-10.573
DDX60L	-13.022
DEAF1	-12.414
DECR1	-13.988
DECR2	-10.578
DEDD	-15.451
DEDD2	-9.526
DEF6	-11.915
DEF8	-14.008
DEFA1	-10.850
DEFA1B	-5.263
DEFA3	-8.936
DEFA4	-12.110
DEFA5	-9.406
DEFA6	-15.363
DEFB1	-9.232
DEFB103A	-8.112
DEFB104A	-11.667
DEFB104B	-15.943
DEFB105A	-15.698
DEFB105B	-11.412
DEFB106A	-0.900
DEFB106B	-15.667
DEFB107A	-10.437
DEFB107B	-9.051
DEFB108B	-7.433
DEFB110	-18.101
DEFB112	-12.489
DEFB113	-13.835
DEFB114	-13.701
DEFB115	-5.121
DEFB116	-14.794
DEFB118	-6.311
DEFB119	-14.761
DEFB121	-7.660
DEFB123	-7.884
DEFB124	-12.342
DEFB125	-8.105
DEFB126	-14.893
DEFB127	-11.564
DEFB128	-7.304
DEFB129	-13.172
DEFB130A	-10.253
DEFB131A	-15.125
DEFB131B	-8.556
DEFB132	-10.908
DEFB133	-12.001
DEFB134	-9.048
DEFB135	-12.701
DEFB136	-18.765
DEFB4A	-15.461
DEFB4B	-15.450
DEGS1	-16.202
DEGS2	-13.412
DEK	-12.732
DELE1	-11.287
DENND10	-15.954
DENND11	-6.941
DENND1A	-11.708
DENND1B	-13.954
DENND1C	-10.643
DENND2A	-13.321
DENND2C	-11.764
DENND2D	-14.222
DENND3	-13.361
DENND4A	-6.125
DENND4B	-7.941
DENND4C	-11.055
DENND5A	-3.223
DENND5B	-16.638
DENND6A	-2.804
DENND6B	-3.957
DENR	4.861
DEPDC1	-12.771
DEPDC1B	-17.506
DEPDC4	-5.530
DEPDC5	-11.579
DEPDC7	-15.875
DEPP1	-12.370
DEPTOR	-14.128
DERA	-9.003
DERL1	-6.706
DERL2	-8.358
DERL3	-6.497
DES	-10.738
DESI1	-3.388
DESI2	-10.590
DET1	-7.880
DEUP1	-9.221
DEXI	-8.165
DFFA	-11.383
DFFB	-4.135
DGAT1	-8.912
DGAT2	-10.016
DGAT2L6	-15.136
DGCR2	-7.541
DGCR6	-14.550
DGCR6L	-5.914
DGCR8	27.198
DGKA	-12.309
DGKB	-13.954
DGKD	-10.950
DGKE	-10.927
DGKG	-9.620
DGKH	-16.594
DGKI	-16.350
DGKK	-12.051
DGKQ	-7.089
DGKZ	-16.011
DGLUCY	-11.751
DGUOK	-14.948
DHCR24	-3.629
DHCR7	-8.202
DHDDS	45.697
DHDH	-10.665
DHFR	47.120
DHFR2	3.653
DHH	-3.999
DHODH	0.531
DHPS	5.637
DHRS1	0.603
DHRS11	-5.543
DHRS12	-12.706
DHRS13	-8.066
DHRS2	0.268
DHRS3	-12.204
DHRS4	0.338
DHRS4L2	-9.696
DHRS7	-14.133
DHRS7B	-12.895
DHRS7C	-5.020
DHRS9	-11.301
DHRSX	-7.738
DHTKD1	-16.686
DHX15	34.104
DHX16	14.003
DHX29	-4.841
DHX30	26.840
DHX32	-13.771
DHX33	25.765
DHX34	-6.073
DHX35	2.415
DHX36	2.547
DHX37	7.106
DHX38	23.582
DHX40	-6.091
DHX57	-9.123
DHX58	0.596
DHX8	59.185
DHX9	8.335
DIABLO	-6.247
DIAPH1	-13.016
DIAPH2	-18.580
DIAPH3	-7.470
DICER1	-9.057
DIDO1	-5.865
DIMT1	0.954
DIO1	-13.025
DIO2	-11.428
DIO3	-12.575
DIP2A	-8.524
DIP2B	-8.699
DIP2C	-10.680
DIPK1A	-9.102
DIPK1B	-2.759
DIPK1C	-13.932
DIPK2A	-9.989
DIPK2B	-8.376
DIRAS1	-17.236
DIRAS2	-14.610
DIRAS3	-14.512
DIRC1	-19.432
DIS3	46.923
DIS3L	-7.384
DIS3L2	-17.698
DISC1	-6.853
DISP1	-8.272
DISP2	-7.470
DISP3	-8.695
DIXDC1	-12.119
DKC1	15.438
DKK1	-8.307
DKK2	-11.547
DKK3	-11.071
DKK4	-6.210
DKKL1	-9.122
DLAT	-13.135
DLC1	-13.711
DLD	15.198
DLEC1	-7.779
DLEU7	-4.575
DLG1	-17.774
DLG2	-7.738
DLG3	-11.403
DLG4	-6.837
DLG5	-8.959
DLGAP1	-14.127
DLGAP2	-10.256
DLGAP3	-15.503
DLGAP4	-10.048
DLGAP5	-2.239
DLK1	-1.712
DLK2	-7.151
DLL1	-3.333
DLL3	-8.976
DLL4	-1.040
DLST	18.633
DLX1	-9.671
DLX2	-8.750
DLX3	-5.119
DLX4	-11.537
DLX5	-4.621
DLX6	-9.705
DMAC1	12.464
DMAC2	6.429
DMAC2L	-13.248
DMAP1	45.456
DMBT1	-8.717
DMBX1	-14.199
DMC1	-9.322
DMD	-11.173
DMGDH	-3.907
DMKN	-13.113
DMP1	-19.548
DMPK	-7.990
DMRT1	-15.352
DMRT2	-17.601
DMRT3	-17.607
DMRTA1	-16.220
DMRTA2	-14.363
DMRTB1	-9.811
DMRTC1	-1.431
DMRTC1B	-1.235
DMRTC2	-6.863
DMTF1	-12.263
DMTN	-1.789
DMWD	-13.830
DMXL1	-9.340
DMXL2	-5.959
DNA2	-5.741
DNAAF1	-11.857
DNAAF2	-7.760
DNAAF3	-11.569
DNAAF4	-7.427
DNAAF5	-7.412
DNAH1	-7.612
DNAH10	-9.340
DNAH10OS	-1.740
DNAH11	-11.515
DNAH12	-7.470
DNAH14	-7.698
DNAH17	-4.248
DNAH2	-10.746
DNAH3	-15.489
DNAH5	-16.019
DNAH6	-10.425
DNAH7	-13.708
DNAH8	-19.585
DNAH9	-7.502
DNAI1	-5.012
DNAI2	-9.456
DNAJA1	-12.548
DNAJA2	-14.333
DNAJA3	6.586
DNAJA4	-10.532
DNAJB1	-9.521
DNAJB11	-6.091
DNAJB12	-10.496
DNAJB13	-14.214
DNAJB14	-9.073
DNAJB2	-7.029
DNAJB4	-15.095
DNAJB5	-8.017
DNAJB6	-17.635
DNAJB7	-8.133
DNAJB8	-6.135
DNAJB9	-9.687
DNAJC1	-13.782
DNAJC10	-10.457
DNAJC11	-1.116
DNAJC12	-9.972
DNAJC13	-9.621
DNAJC14	-5.342
DNAJC15	-13.964
DNAJC16	-8.765
DNAJC17	4.726
DNAJC18	-12.841
DNAJC19	-11.759
DNAJC2	-9.249
DNAJC21	-13.171
DNAJC22	-13.189
DNAJC24	-2.417
DNAJC25	-20.433
DNAJC27	-8.725
DNAJC28	-20.972
DNAJC3	-12.119
DNAJC30	-5.997
DNAJC4	-7.797
DNAJC5	-11.091
DNAJC5B	-16.621
DNAJC5G	-7.592
DNAJC6	-10.845
DNAJC7	-5.123
DNAJC8	-6.822
DNAJC9	33.250
DNAL1	-10.070
DNAL4	-6.588
DNALI1	-11.851
DNASE1	-11.756
DNASE1L1	-12.029
DNASE1L2	-10.661
DNASE1L3	-8.640
DNASE2	-11.350
DNASE2B	-17.878
DND1	-11.385
DNER	-11.897
DNHD1	-15.713
DNLZ	36.358
DNM1	-10.061
DNM1L	6.456
DNM2	9.303
DNM3	-5.720
DNMBP	-9.691
DNMT1	8.489
DNMT3A	-2.202
DNMT3B	-11.836
DNMT3L	-15.257
DNPEP	-7.564
DNPH1	-9.809
DNTT	-2.219
DNTTIP1	-12.876
DNTTIP2	-7.992
DOC2A	-8.440
DOC2B	-5.735
DOCK1	-15.153
DOCK10	-16.429
DOCK11	-14.664
DOCK2	-12.363
DOCK3	-11.140
DOCK4	-5.404
DOCK5	-13.329
DOCK6	-11.328
DOCK7	-0.632
DOCK8	-14.203
DOCK9	-12.564
DOHH	5.515
DOK1	-14.444
DOK2	-11.255
DOK3	-13.710
DOK4	-12.197
DOK5	-15.515
DOK6	-12.491
DOK7	-8.475
DOLK	8.056
DOLPP1	-1.586
DONSON	30.684
DOP1A	-15.239
DOP1B	-20.466
DOT1L	2.432
DPAGT1	30.976
DPCD	-6.013
DPEP1	-12.400
DPEP2	-10.233
DPEP3	-13.604
DPF1	-8.255
DPF2	-0.096
DPF3	-12.852
DPH1	-3.903
DPH2	-16.096
DPH3	10.203
DPH5	3.098
DPH6	-1.678
DPH7	-8.936
DPM1	-5.300
DPM2	-4.364
DPM3	-9.622
DPP10	-11.098
DPP3	0.010
DPP4	-7.884
DPP6	-8.969
DPP7	-4.355
DPP8	-9.985
DPP9	-5.245
DPPA2	-11.315
DPPA3	-11.240
DPPA4	-8.475
DPPA5	-12.448
DPRX	-12.056
DPT	-6.985
DPY19L1	-9.939
DPY19L2	-0.952
DPY19L3	-13.177
DPY19L4	-12.375
DPY30	11.349
DPYD	-9.647
DPYS	-5.957
DPYSL2	-15.619
DPYSL3	-11.601
DPYSL4	-10.992
DPYSL5	-10.002
DQX1	-11.908
DR1	44.356
DRAM1	-9.142
DRAM2	-21.245
DRAP1	13.944
DRAXIN	-8.036
DRC1	-14.165
DRC3	-8.946
DRC7	-9.153
DRD1	-11.135
DRD2	-14.967
DRD3	-10.363
DRD4	-10.151
DRD5	-12.474
DRG1	0.475
DRG2	-0.228
DRGX	-14.362
DRICH1	-5.124
DROSHA	2.787
DRP2	-12.959
DSC1	-7.022
DSC2	-15.961
DSC3	-16.404
DSCAM	-12.480
DSCAML1	-13.226
DSCC1	-5.077
DSE	-12.246
DSEL	-16.441
DSG1	-12.776
DSG2	-13.219
DSG3	-15.771
DSG4	-10.938
DSN1	-6.571
DSP	-10.071
DSPP	-15.894
DST	-9.191
DSTN	-19.550
DSTYK	-13.496
DTD1	-18.862
DTD2	-9.812
DTHD1	-15.813
DTL	-2.347
DTNA	-14.639
DTNB	-15.060
DTNBP1	-0.026
DTWD1	-13.962
DTWD2	-15.244
DTX1	-17.541
DTX2	-12.865
DTX3	-9.932
DTX3L	-1.815
DTX4	-7.554
DTYMK	20.478
DUOX1	-11.791
DUOX2	-1.045
DUOXA1	-9.985
DUOXA2	-13.845
DUPD1	-18.368
DUS1L	4.083
DUS2	-8.031
DUS3L	-4.723
DUS4L	-17.250
DUSP1	-10.318
DUSP10	-13.697
DUSP11	-6.027
DUSP12	-13.531
DUSP13	-17.163
DUSP14	-12.659
DUSP15	-13.808
DUSP16	-16.165
DUSP18	-8.624
DUSP19	-9.321
DUSP2	-13.101
DUSP21	-9.046
DUSP22	-15.711
DUSP23	-14.901
DUSP26	-7.373
DUSP27	-10.997
DUSP28	0.583
DUSP3	-12.092
DUSP4	-10.045
DUSP5	-16.436
DUSP6	-15.927
DUSP7	-8.896
DUSP8	-13.563
DUSP9	-15.124
DUT	41.214
DUXA	-7.987
DVL1	-5.261
DVL2	-11.394
DVL3	-11.994
DXO	-13.740
DYDC1	-4.061
DYDC2	-9.812
DYM	-16.922
DYNAP	-9.999
DYNC1H1	24.808
DYNC1I1	-6.712
DYNC1I2	30.685
DYNC1LI1	-11.002
DYNC1LI2	-12.132
DYNC2H1	-7.312
DYNC2LI1	-14.049
DYNLL1	4.109
DYNLL2	-10.470
DYNLRB1	32.715
DYNLRB2	-21.976
DYNLT1	-14.436
DYNLT3	-16.036
DYRK1A	-7.145
DYRK1B	-10.375
DYRK2	-7.182
DYRK3	-10.162
DYRK4	-11.946
DYSF	-9.611
DYTN	-9.073
DZANK1	-8.874
DZIP1	-10.468
DZIP1L	-19.944
DZIP3	-9.828
E2F1	-7.123
E2F2	-12.836
E2F3	-5.820
E2F4	-13.042
E2F5	-9.604
E2F6	-13.126
E2F7	-18.343
E2F8	-12.082
E4F1	2.874
EAF1	-3.277
EAF2	-9.239
EAPP	18.807
EARS2	-1.524
EBAG9	-14.882
EBF1	-7.254
EBF2	-12.894
EBF3	-10.048
EBF4	-7.134
EBI3	-4.426
EBLN1	-6.627
EBLN2	-16.349
EBNA1BP2	-8.528
EBP	-8.736
EBPL	-15.464
ECD	21.457
ECE1	-9.680
ECE2	-6.822
ECEL1	-12.391
ECH1	-9.858
ECHDC1	-16.384
ECHDC2	-9.389
ECHDC3	-11.218
ECHS1	-8.917
ECI1	-9.929
ECI2	-11.002
ECM1	-15.065
ECM2	-10.270
ECPAS	-7.101
ECRG4	-8.619
ECSCR	-7.702
ECSIT	1.998
ECT2	-6.748
ECT2L	-11.272
EDA	-7.351
EDA2R	-10.277
EDAR	-13.697
EDARADD	-15.157
EDC3	-1.386
EDC4	-0.146
EDDM3A	-13.975
EDDM3B	-8.117
EDEM1	-15.407
EDEM2	-9.228
EDEM3	-14.143
EDF1	-6.637
EDIL3	-7.443
EDN1	-13.459
EDN2	-8.371
EDN3	-13.954
EDNRA	-15.276
EDNRB	-13.712
EDRF1	-7.778
EEA1	-14.327
EED	-1.822
EEF1A1	24.468
EEF1A2	-7.551
EEF1AKMT1	-11.211
EEF1AKMT2	-10.594
EEF1AKMT3	-0.884
EEF1AKNMT	-3.067
EEF1B2	11.945
EEF1D	-8.897
EEF1E1	-9.599
EEF1G	32.571
EEF2	51.757
EEF2K	-14.791
EEF2KMT	-6.049
EEFSEC	2.922
EEPD1	-10.011
EFCAB1	-13.096
EFCAB10	-13.903
EFCAB11	-11.361
EFCAB12	-5.635
EFCAB13	-10.311
EFCAB14	-10.354
EFCAB2	-11.497
EFCAB3	-9.320
EFCAB5	-9.642
EFCAB6	-8.419
EFCAB7	-13.448
EFCAB9	-15.738
EFCC1	-15.207
EFEMP1	-11.168
EFEMP2	-4.261
EFHB	-14.734
EFHC1	-13.686
EFHC2	-16.701
EFHD1	-8.511
EFHD2	-0.212
EFL1	-5.391
EFNA1	-11.296
EFNA2	-4.738
EFNA3	1.361
EFNA4	-10.035
EFNA5	-14.630
EFNB1	-7.391
EFNB2	-12.048
EFNB3	-11.680
EFR3A	-9.236
EFR3B	-6.438
EFS	-7.881
EFTUD2	30.529
EGF	-8.308
EGFL6	-15.092
EGFL7	-4.450
EGFL8	-11.802
EGFLAM	-9.522
EGFR	-5.922
EGLN1	-14.959
EGLN2	-11.590
EGLN3	-3.685
EGR1	-1.978
EGR2	-6.151
EGR3	-9.154
EGR4	-7.596
EHBP1	0.359
EHBP1L1	-7.992
EHD1	-9.816
EHD2	-8.994
EHD3	-7.443
EHD4	-2.626
EHF	-8.707
EHHADH	-14.661
EHMT1	7.445
EHMT2	3.902
EI24	-8.446
EID1	-6.089
EID2	-14.694
EID2B	-11.626
EID3	-6.479
EIF1	23.342
EIF1AD	-8.007
EIF1AX	64.320
EIF1AY	-12.262
EIF1B	-13.681
EIF2A	-7.576
EIF2AK1	-8.605
EIF2AK2	-16.252
EIF2AK3	-15.043
EIF2AK4	-12.048
EIF2B1	37.286
EIF2B2	10.919
EIF2B3	20.954
EIF2B4	44.904
EIF2B5	33.759
EIF2D	-9.961
EIF2S1	56.833
EIF2S2	33.274
EIF2S3	19.855
EIF3A	35.617
EIF3B	25.239
EIF3C	22.665
EIF3CL	10.444
EIF3D	11.757
EIF3E	-1.207
EIF3F	19.973
EIF3G	31.671
EIF3H	32.027
EIF3I	34.254
EIF3J	32.044
EIF3K	-4.318
EIF3L	-1.922
EIF3M	1.999
EIF4A1	9.824
EIF4A2	-14.561
EIF4A3	49.146
EIF4B	12.905
EIF4E	25.500
EIF4E1B	-12.510
EIF4E2	-17.080
EIF4E3	-7.200
EIF4EBP1	-15.233
EIF4EBP2	-11.270
EIF4EBP3	-13.229
EIF4ENIF1	-4.566
EIF4G1	38.716
EIF4G2	14.985
EIF4G3	-4.803
EIF4H	-6.572
EIF5	-4.454
EIF5A	3.664
EIF5A2	-7.264
EIF5AL1	3.738
EIF5B	5.079
EIF6	48.384
EIPR1	-3.425
ELAC1	-11.427
ELAC2	1.987
ELANE	-13.480
ELAVL1	-4.110
ELAVL2	-11.374
ELAVL3	-11.512
ELAVL4	-18.604
ELF1	-11.712
ELF2	-17.308
ELF3	-7.306
ELF4	-10.049
ELF5	-13.417
ELFN1	-12.784
ELFN2	-11.665
ELK1	-6.143
ELK3	-9.674
ELK4	-14.454
ELL	41.723
ELL2	-12.694
ELL3	-5.366
ELMO1	-15.803
ELMO2	-4.849
ELMO3	-9.440
ELMOD1	-14.345
ELMOD2	-10.340
ELMOD3	-3.344
ELMSAN1	-13.284
ELN	-6.748
ELOA	-9.470
ELOA2	-11.290
ELOA3	-1.646
ELOA3D	-15.636
ELOB	41.209
ELOC	11.311
ELOF1	2.126
ELOVL1	-2.665
