GENE	BF
DDTL	-2.324
DDX1	-2.626
DDX10	11.818
DDX11	-5.086
DDX17	-6.984
DDX18	-6.692
DDX19A	-3.246
DDX19B	-3.950
DDX20	7.535
DDX21	18.285
DDX23	21.501
DDX24	6.308
DDX25	-1.178
DDX27	-3.059
DDX28	-1.755
DDX31	-3.840
DDX39A	-7.315
DDX39B	8.438
DDX3X	0.683
DDX3Y	-8.986
DDX4	-11.487
DDX41	14.247
DDX42	2.078
DDX43	-8.183
DDX46	9.868
DDX47	4.620
DDX49	8.791
DDX5	-7.023
DDX50	-7.903
DDX51	4.157
DDX52	4.980
DDX53	-7.343
DDX54	12.078
DDX55	8.275
DDX56	14.700
DDX58	-10.568
DDX59	19.142
DDX6	7.858
DDX60	-5.621
DDX60L	-10.403
DEAF1	-8.010
DECR1	-8.790
DECR2	-6.155
DEDD	-6.312
DEDD2	-3.815
DEF6	-7.439
DEF8	-6.521
DEFA1	-1.803
DEFA1B	-3.996
DEFA3	-5.842
DEFA4	-10.141
DEFA5	-10.123
DEFA6	-7.436
DEFB1	1.629
DEFB103A	-3.349
DEFB104A	-2.833
DEFB104B	-8.287
DEFB105A	-10.018
DEFB105B	-8.845
DEFB106A	-4.605
DEFB106B	-14.186
DEFB107A	-3.415
DEFB107B	-6.287
DEFB108B	-7.626
DEFB110	-8.635
DEFB112	-6.540
DEFB113	-12.673
DEFB114	-8.250
DEFB115	-3.714
DEFB116	-7.076
DEFB118	-8.919
DEFB119	-6.159
DEFB121	-13.671
DEFB123	-4.269
DEFB124	-5.456
DEFB125	-7.914
DEFB126	-8.918
DEFB127	-9.042
DEFB128	-9.099
DEFB129	-6.778
DEFB130A	-3.190
DEFB131A	-4.924
DEFB131B	-3.810
DEFB132	-5.859
DEFB133	-12.904
DEFB134	-2.457
DEFB135	-7.674
DEFB136	-13.727
DEFB4A	-4.673
DEFB4B	-4.264
DEGS1	-5.754
DEGS2	-13.833
DEK	-9.224
DELE1	-4.330
DENND10	-3.082
DENND11	-6.236
DENND1A	-6.211
DENND1B	-4.145
DENND1C	-5.426
DENND2A	-8.286
DENND2C	-9.608
DENND2D	-6.060
DENND3	-11.333
DENND4A	-6.859
DENND4B	-4.790
DENND4C	-12.950
DENND5A	-6.448
DENND5B	-5.798
DENND6A	-6.390
DENND6B	-5.119
DENR	-3.470
DEPDC1	0.552
DEPDC1B	-3.754
DEPDC4	-4.846
DEPDC5	-1.241
DEPDC7	-7.918
DEPP1	-5.453
DEPTOR	-10.403
DERA	-4.951
DERL1	-7.634
DERL2	-6.442
DERL3	-3.830
DES	-10.341
DESI1	-6.526
DESI2	-8.642
DET1	-12.097
DEUP1	-7.674
DEXI	-3.591
DFFA	-2.591
DFFB	-9.106
DGAT1	-11.123
DGAT2	-6.093
DGAT2L6	-7.650
DGCR2	-10.426
DGCR6	-10.316
DGCR6L	-9.936
DGCR8	13.268
DGKA	-2.200
DGKB	-4.561
DGKD	-10.904
DGKE	-2.493
DGKG	-4.995
DGKH	-7.977
DGKI	-6.026
DGKK	-7.116
DGKQ	-4.030
DGKZ	-10.540
DGLUCY	-4.808
DGUOK	-10.411
DHCR24	-9.365
DHCR7	-7.059
DHDDS	32.058
DHDH	-5.949
DHFR	25.957
DHFR2	4.803
DHH	-6.336
DHODH	-3.915
DHPS	1.838
DHRS1	-8.560
DHRS11	-3.825
DHRS12	-3.771
DHRS13	-3.179
DHRS2	-2.061
DHRS3	-3.520
DHRS4	-5.524
DHRS4L2	-9.537
DHRS7	-3.929
DHRS7B	-2.588
DHRS7C	-3.728
DHRS9	-8.902
DHRSX	-7.078
DHTKD1	-6.653
DHX15	12.373
DHX16	6.249
DHX29	1.467
DHX30	0.624
DHX32	-5.340
DHX33	10.213
DHX34	-4.982
DHX35	2.828
DHX36	-2.987
DHX37	6.411
DHX38	12.396
DHX40	-9.021
DHX57	-9.332
DHX58	-0.089
DHX8	20.784
DHX9	-2.420
DIABLO	-9.519
DIAPH1	-2.533
DIAPH2	-6.482
DIAPH3	-3.690
DICER1	-6.996
DIDO1	-4.744
DIMT1	2.131
DIO1	-7.534
DIO2	-10.096
DIO3	-6.732
DIP2A	-6.053
DIP2B	-4.364
DIP2C	-3.707
DIPK1A	-7.628
DIPK1B	-4.866
DIPK1C	-12.215
DIPK2A	-3.788
DIPK2B	-9.283
DIRAS1	-11.262
DIRAS2	-7.453
DIRAS3	-7.579
DIRC1	-4.459
DIS3	30.169
DIS3L	-7.983
DIS3L2	-9.373
DISC1	-11.198
DISP1	-7.601
DISP2	-6.564
DISP3	-8.800
DIXDC1	-7.546
DKC1	-0.104
DKK1	-7.231
DKK2	-5.533
DKK3	-12.071
DKK4	-6.833
DKKL1	-3.108
DLAT	-6.851
DLC1	-5.008
DLD	5.432
DLEC1	-5.263
DLEU7	-8.374
DLG1	-12.205
DLG2	-8.289
DLG3	-6.243
DLG4	-11.872
DLG5	-4.966
DLGAP1	-6.010
DLGAP2	-13.957
DLGAP3	0.538
DLGAP4	-16.338
DLGAP5	-11.092
DLK1	-2.477
DLK2	-4.727
DLL1	-5.979
DLL3	-6.754
DLL4	-4.485
DLST	7.702
DLX1	-9.698
DLX2	-1.573
DLX3	-3.463
DLX4	-5.505
DLX5	-9.522
DLX6	-7.084
DMAC1	2.952
DMAC2	-8.837
DMAC2L	-8.418
DMAP1	15.941
DMBT1	1.629
DMBX1	-9.277
DMC1	-6.853
DMD	-4.770
DMGDH	-8.563
DMKN	-11.097
DMP1	-12.153
DMPK	-14.057
DMRT1	-2.791
DMRT2	-8.560
DMRT3	-5.621
DMRTA1	-2.695
DMRTA2	-3.230
DMRTB1	-8.334
DMRTC1	-2.474
DMRTC1B	-0.533
DMRTC2	-7.775
DMTF1	2.224
DMTN	-5.228
DMWD	-9.119
DMXL1	-10.094
DMXL2	-6.988
DNA2	-11.413
DNAAF1	3.309
DNAAF2	-5.729
DNAAF3	-8.083
DNAAF4	-5.270
DNAAF5	-1.993
DNAH1	-5.574
DNAH10	-8.456
DNAH10OS	-7.382
DNAH11	-12.179
DNAH12	-9.909
DNAH14	-4.993
DNAH17	-4.912
DNAH2	-9.740
DNAH3	-3.089
DNAH5	-6.052
DNAH6	-15.495
DNAH7	-5.976
DNAH8	-8.840
DNAH9	-3.408
DNAI1	-4.381
DNAI2	-11.282
DNAJA1	-6.992
DNAJA2	-6.765
DNAJA3	-1.049
DNAJA4	-4.215
DNAJB1	-6.107
DNAJB11	-4.824
DNAJB12	-4.036
DNAJB13	-9.909
DNAJB14	-4.494
DNAJB2	-10.422
DNAJB4	-7.571
DNAJB5	-6.676
DNAJB6	-7.470
DNAJB7	-5.133
DNAJB8	-5.569
DNAJB9	-10.789
DNAJC1	-7.101
DNAJC10	-4.291
DNAJC11	1.787
DNAJC12	-2.662
DNAJC13	-12.066
DNAJC14	-2.585
DNAJC15	-8.733
DNAJC16	-2.406
DNAJC17	-1.320
DNAJC18	-2.324
DNAJC19	-10.206
DNAJC2	-5.022
DNAJC21	-5.089
DNAJC22	-4.950
DNAJC24	1.545
DNAJC25	-10.860
DNAJC27	-12.044
DNAJC28	-6.292
DNAJC3	-9.941
DNAJC30	-11.798
DNAJC4	-1.233
DNAJC5	-5.179
DNAJC5B	-6.528
DNAJC5G	-9.802
DNAJC6	-3.716
DNAJC7	-10.421
DNAJC8	2.542
DNAJC9	9.528
DNAL1	-4.690
DNAL4	-11.230
DNALI1	-2.059
DNASE1	-3.915
DNASE1L1	-7.183
DNASE1L2	-10.497
DNASE1L3	-8.492
DNASE2	-3.130
DNASE2B	-14.011
DND1	-5.223
DNER	-4.672
DNHD1	-13.536
DNLZ	15.918
DNM1	-9.381
DNM1L	-2.868
DNM2	0.686
DNM3	-7.926
DNMBP	-3.315
DNMT1	12.494
DNMT3A	-8.133
DNMT3B	-7.809
DNMT3L	-10.114
DNPEP	-4.800
DNPH1	-5.019
DNTT	-9.952
DNTTIP1	-14.034
DNTTIP2	-2.009
DOC2A	-6.198
DOC2B	-7.016
DOCK1	-5.196
DOCK10	-10.307
DOCK11	-4.799
DOCK2	-5.694
DOCK3	-9.972
DOCK4	-4.457
DOCK5	-9.700
DOCK6	-10.598
DOCK7	-11.890
DOCK8	-6.104
DOCK9	-5.963
DOHH	8.546
DOK1	-8.445
DOK2	-10.797
DOK3	-9.629
DOK4	-5.955
DOK5	-11.202
DOK6	-6.654
DOK7	-7.621
DOLK	6.947
DOLPP1	-7.042
DONSON	12.975
DOP1A	-5.894
DOP1B	-13.752
DOT1L	-0.343
DPAGT1	14.678
DPCD	-2.949
DPEP1	-6.623
DPEP2	-4.093
DPEP3	-6.688
DPF1	-3.930
DPF2	-3.954
DPF3	-9.307
DPH1	-5.975
DPH2	-3.454
DPH3	7.300
DPH5	-7.156
DPH6	-5.385
DPH7	-0.562
DPM1	-6.133
DPM2	0.321
DPM3	-5.849
DPP10	-8.595
DPP3	-4.912
DPP4	-12.246
DPP6	-9.312
DPP7	-4.069
DPP8	-3.089
DPP9	-8.520
DPPA2	-6.163
DPPA3	-8.470
DPPA4	-10.804
DPPA5	-6.732
DPRX	-7.483
DPT	-8.454
DPY19L1	-11.754
DPY19L2	-6.410
DPY19L3	-3.512
DPY19L4	-11.680
DPY30	3.905
DPYD	-8.942
DPYS	-4.349
DPYSL2	-11.902
DPYSL3	-9.081
DPYSL4	-1.012
DPYSL5	-8.989
DQX1	-6.753
DR1	19.062
DRAM1	-1.182
DRAM2	-6.537
DRAP1	2.414
DRAXIN	-3.120
DRC1	-3.886
DRC3	-4.739
DRC7	-8.477
DRD1	-11.185
DRD2	-7.260
DRD3	-10.718
DRD4	-7.224
DRD5	-3.450
DRG1	-0.824
DRG2	-2.321
DRGX	-5.008
DRICH1	-6.536
DROSHA	0.607
DRP2	-13.921
DSC1	-7.082
DSC2	-1.303
DSC3	-9.790
DSCAM	-12.461
DSCAML1	-7.501
DSCC1	-5.773
DSE	-9.311
DSEL	-13.254
DSG1	-11.837
DSG2	-13.325
DSG3	-6.547
DSG4	-8.391
DSN1	-1.591
DSP	-10.366
DSPP	-10.590
DST	-4.206
DSTN	-12.444
DSTYK	-3.819
DTD1	-9.832
DTD2	-6.637
DTHD1	-9.782
DTL	-5.123
DTNA	-8.856
DTNB	-6.121
DTNBP1	0.955
DTWD1	-5.469
DTWD2	-10.659
DTX1	2.267
DTX2	-4.544
DTX3	-4.731
DTX3L	-2.915
DTX4	-4.094
DTYMK	7.738
DUOX1	-6.125
DUOX2	-3.913
DUOXA1	-10.189
DUOXA2	-8.047
DUPD1	-6.637
DUS1L	-4.090
DUS2	-3.784
DUS3L	-5.679
DUS4L	-7.902
DUSP1	-5.095
DUSP10	-6.832
DUSP11	-4.452
DUSP12	-8.873
DUSP13	-10.681
DUSP14	-8.026
DUSP15	-8.287
DUSP16	-10.247
DUSP18	-3.319
DUSP19	-8.852
DUSP2	-5.797
DUSP21	-2.135
DUSP22	-7.208
DUSP23	-6.504
DUSP26	-4.937
DUSP27	-8.871
DUSP28	-3.311
DUSP3	-9.262
DUSP4	-7.499
DUSP5	-7.775
DUSP6	-9.361
DUSP7	-4.978
DUSP8	-6.380
DUSP9	-7.946
DUT	30.167
DUXA	-10.134
DVL1	-4.520
DVL2	-7.907
DVL3	-6.021
DXO	-8.409
DYDC1	-5.642
DYDC2	-8.140
DYM	-12.205
DYNAP	-14.354
DYNC1H1	24.069
DYNC1I1	-6.548
DYNC1I2	14.502
DYNC1LI1	-2.770
DYNC1LI2	-8.492
DYNC2H1	-4.412
DYNC2LI1	-5.492
DYNLL1	-3.458
DYNLL2	-10.148
DYNLRB1	22.869
DYNLRB2	-9.701
DYNLT1	-8.849
DYNLT3	-9.634
DYRK1A	4.735
DYRK1B	-7.558
DYRK2	-3.007
DYRK3	-8.038
DYRK4	-5.064
DYSF	-8.580
DYTN	-5.213
DZANK1	-8.010
DZIP1	-4.362
DZIP1L	-10.665
DZIP3	-12.057
E2F1	-7.346
E2F2	-5.720
E2F3	-3.172
E2F4	-4.935
E2F5	-2.868
E2F6	-7.131
E2F7	-6.142
E2F8	-5.258
E4F1	2.463
EAF1	-6.369
EAF2	-5.171
EAPP	4.475
EARS2	-2.659
EBAG9	-5.360
EBF1	-6.777
EBF2	-2.056
EBF3	-4.047
EBF4	-7.899
EBI3	-1.841
EBLN1	-3.793
EBLN2	-12.738
EBNA1BP2	-6.414
EBP	-6.669
EBPL	-4.969
ECD	3.887
ECE1	-7.654
ECE2	-5.813
ECEL1	-10.870
ECH1	-11.367
ECHDC1	-6.756
ECHDC2	-0.265
ECHDC3	-7.003
ECHS1	-11.209
ECI1	-6.536
ECI2	-1.417
ECM1	-11.191
ECM2	-11.093
ECPAS	-4.347
ECRG4	-2.538
ECSCR	-8.431
ECSIT	4.242
ECT2	-2.915
ECT2L	-5.282
EDA	-6.295
EDA2R	-13.808
EDAR	-3.202
EDARADD	-8.271
EDC3	-3.604
EDC4	-1.479
EDDM3A	-12.346
EDDM3B	-4.329
EDEM1	-11.329
EDEM2	-8.341
EDEM3	-3.697
EDF1	-0.118
EDIL3	-6.108
EDN1	-5.944
EDN2	-8.753
EDN3	-7.963
EDNRA	-4.100
EDNRB	-7.100
EDRF1	-6.279
EEA1	-9.703
EED	-2.561
EEF1A1	6.915
EEF1A2	-8.767
EEF1AKMT1	-3.375
EEF1AKMT2	-9.852
EEF1AKMT3	-0.313
EEF1AKNMT	-6.548
EEF1B2	-0.102
EEF1D	-5.136
EEF1E1	-4.585
EEF1G	20.444
EEF2	22.900
EEF2K	-8.334
EEF2KMT	-8.376
EEFSEC	-2.460
EEPD1	-9.623
EFCAB1	-11.152
EFCAB10	-7.405
EFCAB11	-10.052
EFCAB12	-7.795
EFCAB13	-7.704
EFCAB14	-7.651
EFCAB2	-5.019
EFCAB3	-7.624
EFCAB5	-7.285
EFCAB6	-10.238
EFCAB7	-9.398
EFCAB9	-6.031
EFCC1	-1.845
EFEMP1	-7.181
EFEMP2	-3.153
EFHB	-3.592
EFHC1	-1.426
EFHC2	-7.140
EFHD1	-3.173
EFHD2	-3.110
EFL1	-2.203
EFNA1	-8.692
EFNA2	-1.106
EFNA3	0.337
EFNA4	-10.407
EFNA5	-5.812
EFNB1	-12.208
EFNB2	-9.539
EFNB3	-6.607
EFR3A	-5.968
EFR3B	-8.357
EFS	-1.123
EFTUD2	14.598
EGF	-2.205
EGFL6	-7.707
EGFL7	-2.682
EGFL8	-3.485
EGFLAM	0.046
EGFR	-0.576
EGLN1	-6.494
EGLN2	-4.685
EGLN3	-10.241
EGR1	-1.398
EGR2	-0.904
EGR3	-13.663
EGR4	-2.849
EHBP1	-10.286
EHBP1L1	-8.565
EHD1	-11.794
EHD2	-6.661
EHD3	-13.697
EHD4	-3.467
EHF	-9.843
EHHADH	-1.658
EHMT1	-3.906
EHMT2	-6.398
EI24	-4.954
EID1	-11.268
EID2	-8.243
EID2B	-5.387
EID3	-9.111
EIF1	6.463
EIF1AD	-10.052
EIF1AX	31.961
EIF1AY	-5.520
EIF1B	-7.725
EIF2A	-8.613
EIF2AK1	-3.799
EIF2AK2	-13.749
EIF2AK3	-4.073
EIF2AK4	-9.167
EIF2B1	14.693
EIF2B2	4.529
EIF2B3	12.433
EIF2B4	17.695
EIF2B5	19.380
EIF2D	-5.725
EIF2S1	21.893
EIF2S2	13.442
EIF2S3	8.719
EIF3A	12.994
EIF3B	10.552
EIF3C	3.093
EIF3CL	3.841
EIF3D	6.233
EIF3E	1.965
EIF3F	3.402
EIF3G	5.921
EIF3H	10.996
EIF3I	9.928
EIF3J	15.939
EIF3K	10.997
EIF3L	10.291
EIF3M	6.803
EIF4A1	3.623
EIF4A2	-7.691
EIF4A3	22.785
EIF4B	6.481
EIF4E	10.437
EIF4E1B	0.154
EIF4E2	-6.678
EIF4E3	-2.791
EIF4EBP1	-8.306
EIF4EBP2	-12.841
EIF4EBP3	-6.672
EIF4ENIF1	-4.412
EIF4G1	17.153
EIF4G2	1.785
EIF4G3	-4.048
EIF4H	-4.009
EIF5	-8.198
EIF5A	-1.892
EIF5A2	-4.233
EIF5AL1	-3.341
EIF5B	6.192
EIF6	37.412
EIPR1	-8.080
ELAC1	-8.057
ELAC2	6.593
ELANE	-7.204
ELAVL1	0.303
ELAVL2	-8.742
ELAVL3	-8.405
ELAVL4	-9.802
ELF1	-1.806
ELF2	-15.297
ELF3	-5.754
ELF4	-7.294
ELF5	-4.872
ELFN1	-11.267
ELFN2	-7.693
ELK1	-5.854
ELK3	-7.061
ELK4	-5.121
ELL	13.186
ELL2	-8.242
ELL3	-4.632
ELMO1	-7.697
ELMO2	0.995
ELMO3	-6.398
ELMOD1	-7.336
ELMOD2	-9.414
ELMOD3	-8.430
ELMSAN1	-6.389
ELN	-7.872
ELOA	0.420
ELOA2	-6.046
ELOA3	-10.681
ELOA3D	-9.432
ELOB	24.520
ELOC	8.667
ELOF1	-4.876
ELOVL1	0.940
ELOVL2	-5.529
ELOVL3	-8.885
ELOVL4	-10.564
ELOVL5	-5.469
ELOVL6	-2.354
ELOVL7	-8.565
ELP1	-0.571
ELP2	9.301
ELP3	15.571
ELP4	14.015
ELP5	-0.717
ELP6	5.875
ELSPBP1	-9.756
EMB	-10.781
EMC1	-5.821
EMC10	-12.309
EMC2	-5.687
EMC3	1.775
EMC4	-3.377
EMC6	-6.409
EMC7	-0.867
EMC8	-10.720
EMC9	-4.259
EMCN	-2.003
EMD	-11.319
EME1	-5.069
EME2	0.339
EMG1	6.165
EMID1	-4.516
EMILIN1	0.138
EMILIN2	-9.355
EMILIN3	-5.549
EML1	-4.569
EML2	-5.788
EML3	-8.858
EML4	-7.297
EML5	-13.616
EML6	-11.517
EMP1	-8.810
EMP2	-5.835
EMP3	-7.980
EMSY	-3.887
EMX1	-6.998
EMX2	-9.274
EN1	-5.422
EN2	-6.470
ENAH	-8.501
ENAM	-5.140
ENC1	-12.803
ENDOD1	-5.025
ENDOG	-5.092
ENDOU	-7.335
ENDOV	-4.372
ENG	-7.799
ENGASE	-11.492
ENHO	-9.434
ENKD1	-7.981
ENKUR	-6.070
ENO1	-4.645
ENO2	-1.831
ENO3	3.469
ENO4	-8.514
ENOPH1	-2.271
ENOSF1	-8.875
ENOX1	-8.077
ENOX2	-11.075
ENPEP	-15.599
ENPP1	-10.087
ENPP2	-11.303
ENPP3	-6.036
ENPP4	-8.518
ENPP5	-4.756
ENPP6	-6.367
ENPP7	-3.843
ENSA	-5.921
ENTHD1	-8.240
ENTPD1	-7.808
ENTPD2	-6.265
ENTPD3	-9.842
ENTPD4	-5.502
ENTPD5	-0.904
ENTPD6	-11.586
ENTPD7	-10.668
ENTPD8	-3.944
ENTR1	0.296
ENY2	15.230
EOGT	-8.715
EOMES	-10.501
EP300	3.709
EP400	5.494
EPAS1	-6.186
EPB41	-7.378
EPB41L1	-8.590
EPB41L2	-7.216
EPB41L3	-10.909
EPB41L4A	-9.563
EPB41L4B	-4.335
EPB41L5	-12.055
EPB42	-1.805
EPC1	-4.947
EPC2	4.498
EPCAM	-6.361
EPDR1	-9.011
EPG5	-8.501
EPGN	-10.114
EPHA1	-3.971
EPHA10	-9.208
EPHA2	-8.542
EPHA3	-11.309
EPHA4	-6.067
EPHA5	-7.093
EPHA6	-6.770
EPHA7	-6.229
EPHA8	-7.684
EPHB1	-6.333
EPHB2	-7.781
EPHB3	-1.463
EPHB4	-6.703
EPHB6	-6.459
EPHX1	-9.826
EPHX2	-7.265
EPHX3	-10.694
EPHX4	-2.063
EPM2A	-7.608
EPM2AIP1	-3.418
EPN1	-3.171
EPN2	-7.436
EPN3	-9.478
EPO	-3.909
EPOP	4.142
EPOR	-7.627
EPPIN	-10.383
EPPK1	-5.961
EPRS1	33.530
EPS15	-9.775
EPS15L1	-5.269
EPS8	-9.365
EPS8L1	-3.977
EPS8L2	-7.018
EPS8L3	-8.789
EPSTI1	-9.157
EPX	-1.368
EPYC	-4.874
EQTN	-6.876
ERAL1	-2.032
ERAP1	-11.216
ERAP2	-4.561
ERAS	-2.976
ERBB2	-7.608
ERBB3	-6.482
ERBB4	-6.218
ERBIN	-2.047
ERC1	-5.000
ERC2	-8.674
ERCC1	-9.041
ERCC2	7.064
ERCC3	19.803
ERCC4	-2.246
ERCC5	-2.731
ERCC6	-10.407
ERCC6L	4.392
ERCC6L2	-4.183
ERCC8	-4.558
EREG	-3.431
ERF	-5.883
ERFE	-3.195
ERG	-3.990
ERG28	-4.697
ERGIC1	-4.985
ERGIC2	-5.711
ERGIC3	-13.455
ERH	22.778
ERI1	-2.626
ERI2	-2.675
ERI3	-9.489
ERICH1	-2.018
ERICH2	-7.932
ERICH3	-7.116
ERICH4	-5.048
ERICH5	-5.528
ERICH6	-6.383
ERICH6B	-6.037
ERLEC1	-11.560
ERLIN1	-9.330
ERLIN2	-6.830
ERMAP	-7.946
ERMARD	-2.343
ERMN	-9.794
ERMP1	-7.129
ERN1	-6.401
ERN2	-7.277
ERO1A	-9.442
ERO1B	-8.004
ERP27	-3.936
ERP29	-9.067
ERP44	-6.696
ERRFI1	-3.681
ERV3-1	-1.469
ERVFRD-1	-9.643
ERVMER34-1	-6.668
ERVV-1	-8.245
ERVV-2	-6.894
ERVW-1	-9.382
ESAM	-5.730
ESCO1	-11.698
ESCO2	-3.011
ESD	-7.444
ESF1	-5.426
ESM1	-7.301
ESPL1	11.121
ESPN	-7.342
ESPNL	-7.825
ESR1	-2.396
ESR2	-7.659
ESRP1	-7.163
ESRP2	-6.450
ESRRA	-6.462
ESRRB	-3.885
ESRRG	-10.084
ESS2	4.744
ESX1	-7.586
ESYT1	-6.518
ESYT2	-3.987
ESYT3	-10.081
ETAA1	-0.799
ETF1	2.818
ETFA	-8.087
ETFB	-7.446
ETFBKMT	-7.328
ETFDH	-10.716
ETFRF1	-5.181
ETHE1	-5.564
ETNK1	-0.547
ETNK2	-4.353
ETNPPL	-5.586
ETS1	-6.891
ETS2	-5.073
ETV1	-7.364
ETV2	-8.924
ETV3	-6.782
ETV3L	-3.615
ETV4	-5.565
ETV5	-9.837
ETV6	-14.650
ETV7	-3.531
EVA1A	-4.526
EVA1B	-6.954
EVA1C	-10.081
EVC	-8.423
EVC2	-7.393
EVI2A	-5.804
EVI2B	-10.026
EVI5	-6.704
EVI5L	-3.194
EVL	-4.733
EVPL	-10.855
EVPLL	-4.777
EVX1	-8.096
EVX2	-7.913
EWSR1	-1.363
EXD1	-6.620
EXD2	-11.198
EXD3	-6.616
EXO1	-4.301
EXO5	-13.321
EXOC1	2.752
EXOC2	-10.567
EXOC3	6.400
EXOC3L1	-2.877
EXOC3L2	-2.411
EXOC3L4	-4.904
EXOC4	-3.860
EXOC5	-1.925
EXOC6	-7.239
EXOC6B	-6.996
EXOC7	-6.183
EXOC8	-7.758
EXOG	-7.062
EXOSC1	1.496
EXOSC10	6.817
EXOSC2	11.625
EXOSC3	29.082
EXOSC4	16.204
EXOSC5	-0.090
EXOSC6	29.275
EXOSC7	-0.941
EXOSC8	6.659
EXOSC9	12.348
EXPH5	-7.215
EXT1	-1.717
EXT2	-5.555
EXTL1	1.169
EXTL2	-9.344
EXTL3	-6.600
EYA1	-7.321
EYA2	-4.563
EYA3	0.209
EYA4	-8.501
EYS	-7.101
EZH1	-1.267
EZH2	-5.183
EZHIP	-7.964
EZR	-8.522
F10	-9.250
F11	-11.694
F11R	-6.483
F12	-7.248
F13A1	-5.086
F13B	-7.583
F2	-8.788
F2R	-4.877
F2RL1	-11.523
F2RL2	-5.563
F2RL3	-5.507
F3	-9.102
F5	-9.461
F7	-3.744
F8	-3.012
F8A1	4.387
F8A2	0.229
F8A3	-2.444
F9	-10.230
FA2H	-4.603
FAAH	-2.840
FAAH2	-8.645
FAAP100	-5.269
FAAP20	-4.824
FAAP24	-4.279
FABP1	-12.946
FABP12	-6.272
FABP2	-6.788
FABP3	-3.806
FABP4	-8.996
FABP5	-3.895
FABP6	-8.713
FABP7	-6.611
FABP9	-5.586
FADD	-2.101
FADS1	-9.543
FADS2	-7.058
FADS3	-6.785
FADS6	-3.154
FAF1	-8.235
FAF2	-7.597
FAH	-5.481
FAHD1	0.720
FAHD2A	-14.504
FAHD2B	-3.849
FAIM	-1.039
FAIM2	-2.427
FAM102A	-2.618
FAM102B	-5.135
FAM104A	-5.072
FAM104B	-11.039
FAM106A	0.992
FAM107A	-5.936
FAM107B	-8.729
FAM110A	-5.815
FAM110B	-6.989
FAM110C	-5.141
FAM110D	-2.310
FAM111A	-8.653
FAM111B	-9.928
FAM114A1	-2.150
FAM114A2	-3.840
FAM117A	-2.634
FAM117B	-9.687
FAM118A	-8.790
FAM118B	-0.769
FAM120A	-5.761
FAM120AOS	-4.549
FAM120B	-8.391
FAM120C	-8.528
FAM122A	-7.359
FAM122B	-6.177
FAM122C	-2.171
FAM124A	-6.628
FAM124B	-8.949
FAM126A	-6.310
FAM126B	-8.116
FAM131A	-3.606
FAM131B	-10.176
FAM131C	-8.644
FAM133A	-4.842
FAM133B	-6.762
FAM135A	-8.091
FAM135B	-6.989
FAM136A	-2.613
FAM13A	2.305
FAM13B	0.362
FAM13C	-9.767
FAM149A	-11.752
FAM149B1	-1.247
FAM151A	-9.050
FAM151B	-4.625
FAM153A	-10.055
FAM153B	-7.876
FAM155A	-6.615
FAM155B	-10.541
FAM156A	-5.913
FAM156B	-6.399
FAM160A1	-4.576
FAM160A2	-1.963
FAM160B1	-9.732
FAM160B2	-8.837
FAM161A	-3.881
FAM161B	-12.335
FAM162A	-5.890
FAM162B	-7.975
FAM163A	-7.608
FAM163B	-8.710
FAM166A	-4.531
FAM166B	-5.835
FAM166C	-10.902
FAM167A	-1.910
FAM167B	-5.200
FAM168A	-4.772
FAM168B	-7.503
FAM169A	-4.232
FAM169B	-10.717
FAM170A	-5.036
FAM170B	-4.212
FAM171A1	-5.412
FAM171A2	-2.035
FAM171B	-11.802
FAM172A	-2.368
FAM174A	-7.071
FAM174B	-6.072
FAM174C	-5.756
FAM177A1	-8.729
FAM177B	-9.509
FAM178B	-1.058
FAM180A	-2.967
FAM180B	-4.783
FAM181A	-4.698
FAM181B	-5.831
FAM183A	-7.136
FAM184A	-7.008
FAM184B	-9.342
FAM185A	-5.134
FAM186A	-9.240
FAM186B	-7.664
FAM187B	-10.376
FAM189A1	-3.030
FAM189A2	-7.455
FAM189B	-7.906
FAM192A	-5.855
FAM193A	-0.938
FAM193B	-3.381
FAM199X	-10.843
FAM200A	-2.563
FAM200B	-7.131
FAM204A	-1.677
FAM205A	-9.006
FAM207A	-9.352
FAM209A	-3.774
FAM209B	-11.166
FAM20A	-7.439
FAM20B	-8.757
FAM20C	-4.922
FAM210A	2.640
FAM210B	-10.673
FAM214A	-10.318
FAM214B	-4.886
FAM216A	-6.494
FAM216B	-8.117
FAM217A	-10.061
FAM217B	-6.827
FAM218A	-7.556
FAM219A	-3.420
FAM219B	-4.907
FAM220A	-1.398
FAM221A	-3.658
FAM221B	-8.535
FAM222A	0.644
FAM222B	-7.617
FAM227A	-9.574
FAM227B	-8.049
FAM228A	-6.870
FAM228B	-8.235
FAM229A	-6.225
FAM229B	-4.672
FAM234A	-6.093
FAM234B	-10.827
FAM237A	-4.493
FAM240A	-4.464
FAM241A	-10.769
FAM241B	-10.537
FAM243A	-7.788
FAM24A	-12.907
FAM24B	-10.372
FAM25A	-3.013
FAM25C	-5.791
FAM25G	-2.922
FAM32A	2.507
FAM3A	-3.736
FAM3B	-9.267
FAM3C	-13.019
FAM3D	-7.052
FAM43A	-4.568
FAM43B	-7.834
FAM47A	-8.225
FAM47B	-8.686
FAM47C	-6.493
FAM47E	-4.742
FAM49A	-8.546
FAM49B	-6.295
FAM50A	5.837
FAM50B	-11.872
FAM53A	-2.995
FAM53B	-9.114
FAM53C	-3.034
